date,lfalls,date_fc,length_fc
2021-06-29,NA,2021-07-28,-29
2021-06-30,2523.089743589743,2021-07-28,-28
2021-07-01,2456.378205128205,2021-07-28,-27
2021-07-02,2988.025641025641,2021-07-28,-26
2021-07-03,3579.162037037037,2021-07-28,-25
2021-07-04,2903.625,2021-07-28,-24
2021-07-05,2747.583333333334,2021-07-28,-23
2021-07-06,2604.8750000000005,2021-07-28,-22
2021-07-07,2443.666666666666,2021-07-28,-21
2021-07-08,2466.795,2021-07-28,-20
2021-07-09,2524.5533333333333,2021-07-28,-19
2021-07-10,2738.666666666667,2021-07-28,-18
2021-07-11,2651.3466666666664,2021-07-28,-17
2021-07-12,2303.625,2021-07-28,-16
2021-07-13,2233.2633333333333,2021-07-28,-15
2021-07-14,3129.146206896551,2021-07-28,-14
2021-07-15,2301.8347701149423,2021-07-28,-13
2021-07-16,2616.5000000000005,2021-07-28,-12
2021-07-17,2342.208333333333,2021-07-28,-11
2021-07-18,2441.1600000000008,2021-07-28,-10
2021-07-19,2542.865,2021-07-28,-9
2021-07-20,2534.2211538461543,2021-07-28,-8
2021-07-21,2383.990384615385,2021-07-28,-7
2021-07-22,2264.5583333333334,2021-07-28,-6
2021-07-23,2022.3266666666673,2021-07-28,-5
2021-07-24,1888.5416666666667,2021-07-28,-4
2021-07-25,1706.2916666666663,2021-07-28,-3
2021-07-26,1672.128333333333,2021-07-28,-2
2021-07-27,1757.8153846153846,2021-07-28,-1
2021-07-28,NA,2021-07-28,0
2021-07-29,NA,2021-07-28,1
2021-07-30,NA,2021-07-28,2
2021-07-31,NA,2021-07-28,3
