date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-07-02,89.815,113.22999999999999,143.315,0,17.125,12.399999999999999,73.355,57.379999999999995,5.539072164948453,357.9459278350515,143.315,-5.539072164948453,363.485,357.9459278350516
2021-07-03,83.655,105.63,91.875,0,19.61,12.61,70.405,57.91,5.206082474226804,295.5639175257732,91.875,-5.206082474226804,300.77,295.56391752577315
2021-07-04,89.285,107.465,89.19,0,22.855,12.61,70.845,58.235,4.83,303.96500000000003,89.19,-4.83,308.795,303.96500000000003
2021-07-05,107.265,113.185,132.04500000000002,0,25.43,12.61,72.265,58.26,4.453917525773196,373.47108247422676,132.04500000000002,-4.453917525773196,377.925,373.4710824742268
2021-07-06,118.16999999999999,125.54,136.89,0,19.045,18.91,72.905,56.724999999999994,4.120927835051547,395.5240721649484,136.89,-4.120927835051547,399.645,395.52407216494845
2021-07-07,125.185,131.14,149.16,0,18.33,20.795,77.81,57.56999999999999,4.205,419.61,149.16,-4.205,423.815,419.61
2021-07-08,113.2,123.775,154.315,0,23.965,14.495,80.78,60.43,4.3475206611570245,410.90747933884296,154.315,-4.3475206611570245,415.25499999999994,410.9074793388429
2021-07-09,90.4,115.095,146.23000000000002,0,22.925,12.61,74.32,60.14,4.396694214876033,370.253305785124,146.23000000000002,-4.396694214876033,374.65000000000003,370.253305785124
2021-07-10,92.89500000000001,114.19,135.81,0,23.085,12.61,70.88,59.36,4.4522314049586775,361.5277685950414,135.81,-4.4522314049586775,365.97999999999996,361.52776859504127
2021-07-11,97.4,116.22,132.685,0,26.045,12.61,72.14500000000001,59.335,4.507768595041322,367.8422314049587,132.685,-4.507768595041322,372.35,367.8422314049587
2021-07-12,116.38,132.06,141.16500000000002,0,27.54,12.61,74.33500000000001,60.405,4.563305785123967,412.58169421487605,141.16500000000002,-4.563305785123967,417.14500000000004,412.58169421487605
2021-07-13,128.58,140.815,149.815,0,19.325,19.61,78.155,56.465,4.6124793388429755,433.922520661157,149.815,-4.6124793388429755,438.53499999999997,433.92252066115697
2021-07-14,128.845,140.85500000000002,158.755,0,12.145,26.805,78.89500000000001,53.394999999999996,4.855,435.745,158.755,-4.855,440.6,435.745
2021-07-15,121.29,135.75,157.27499999999998,0,20.15,19.805,57.07,54.435,5.09,429.375,157.27499999999998,-5.09,434.465,429.375
2021-07-16,122.675,135.85,141.48,0,26.72,12.61,43.035,57.754999999999995,5.09,421.635,141.48,-5.09,426.725,421.63500000000005
2021-07-17,124.60499999999999,137.255,121.945,0,24.665,12.61,63.565,60.79,5.09,403.38,121.945,-5.09,408.46999999999997,403.38
2021-07-18,109.185,124.88,129.01,0,24.53,12.61,76.65,55.7,5.09,382.515,129.01,-5.09,387.605,382.51500000000004
2021-07-19,143.615,125.865,146.19,0,25.255000000000003,12.61,76.13,57.6,5.09,435.83500000000004,146.19,-5.09,440.925,435.83500000000004
2021-07-20,187.1,128.28,146.29500000000002,0,25.515,12.61,76.13,61.105000000000004,5.09,482.1,146.29500000000002,-5.09,487.18999999999994,482.09999999999997
2021-07-21,185.195,134.43,151.98000000000002,0,25.14,12.61,76.13,60.89,5.09,491.65500000000003,151.98000000000002,-5.09,496.745,491.65500000000003
2021-07-22,188.595,72.67,146.52,0,25.58,12.61,76.13,31.46,5.09,428.27500000000003,146.52,-5.09,433.365,428.27500000000003
2021-07-23,197.88,98.735,125.505,0,26.645,12.61,76.13,0,5.09,443.67499999999995,125.505,-5.09,448.765,443.675
2021-07-24,200.1,199.845,112.475,0,26.79,12.61,76.13,0,5.09,534.1199999999999,112.475,-5.09,539.2099999999999,534.1199999999999
2021-07-25,198.755,199.39,114.64,0,26.92,12.61,76.13,0,5.09,534.615,114.64,-5.09,539.7049999999999,534.6149999999999
2021-07-26,224.815,215.885,123.50999999999999,0,32.525000000000006,12.61,76.13,0,5.09,591.645,123.50999999999999,-5.09,596.735,591.645
2021-07-27,263.195,238.69,130.295,0,39.575,12.61,76.13,0,5.09,666.665,130.295,-5.09,671.7550000000001,666.6650000000001
2021-07-28,260.74,238.185,131.575,0,39.065,12.61,76.13,0,5.09,664.4749999999999,131.575,-5.09,669.565,664.475
2021-07-29,219.84,214.165,127.945,0,31.39,12.61,76.13,0,5.09,588.25,127.945,-5.09,593.3399999999999,588.2499999999999
2021-07-30,181.25,188.725,117.41,0,23.945,12.61,76.13,0,5.09,506.24,117.41,-5.09,511.33,506.24
2021-07-31,168.655,183.855,105.65,0,21.689999999999998,12.61,76.13,0,5.09,474.76,105.65,-5.09,479.84999999999997,474.76
2021-08-01,171.34,185.89,107.025,0,22.15,12.61,76.13,0,5.09,481.31500000000005,107.025,-5.09,486.405,481.315
2021-08-02,174.70499999999998,186.005,115.10499999999999,0,23.155,12.61,76.13,0,5.09,493.88,115.10499999999999,-5.09,498.9699999999999,493.87999999999994
2021-08-03,175.095,188.065,119.035,0,23.450000000000003,12.61,76.13,0,5.09,500.555,119.035,-5.09,505.645,500.555
2021-08-04,175.905,189.04,119.75,0,23.275,12.61,76.13,0,5.09,502.88,119.75,-5.09,507.9699999999999,502.87999999999994
2021-08-05,152.04500000000002,172.235,117.86,0,18.095,12.61,76.13,0,5.09,455.14500000000004,117.86,-5.09,460.235,455.14500000000004
2021-08-06,131.18,157.9,116.71,0,13.62,12.61,76.13,0,5.09,414.32000000000005,116.71,-5.09,419.40999999999997,414.32
