date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-07-15,121.29,135.75,157.27499999999998,0,20.755,19.34,57.07,54.435,4.9132,430.1568,157.27499999999998,-4.9132,435.07,430.1568
2021-07-16,122.675,135.85,141.48,0,24.509999999999998,11.54,43.035,57.754999999999995,3.9068,420.6081999999999,141.48,-3.9068,424.515,420.6082
2021-07-17,124.60499999999999,137.255,123.09,0,15.59,14.524999999999999,63.565,60.79,4,396.53999999999996,123.09,-4,400.53999999999996,396.53999999999996
2021-07-18,109.185,124.88,130.155,0,13.760000000000002,14.489999999999998,76.65,55.7,4.545,373.435,130.155,-4.545,377.98,373.435
2021-07-19,148.365,125.865,146.56,0,14.04,15.940000000000001,75.36,57.6,4.33,430.5,146.56,-4.33,434.83000000000004,430.50000000000006
2021-07-20,195.37,128.28,146.665,0,16.79,15.635000000000002,74.59,61.105000000000004,3.665,483.44,146.665,-3.665,487.10499999999996,483.43999999999994
2021-07-21,189.52,134.43,151.98000000000002,0,24.22,12.685,74.59,60.89,3.54,496.61,151.98000000000002,-3.54,500.15,496.60999999999996
2021-07-22,153.46,131.19,146.52,0,19.015,19.125,76.305,57.53,3.695,446.49,146.52,-3.695,450.185,446.49
2021-07-23,129.55,130.07,141.69,0,18.915,17.735,77.965,49.815,3.775,416.44999999999993,141.69,-3.775,420.225,416.45000000000005
2021-07-24,128.70499999999998,136.6,108.57,0,19.615000000000002,17.31,78.025,51.88,3.81,389.67999999999995,108.57,-3.81,393.49,389.68
2021-07-25,121.615,134.59,108.57,0,12.28,25.045,78.16499999999999,53.885000000000005,3.715,373.34,108.57,-3.715,377.05499999999995,373.34
2021-07-26,133.4,133.995,141.725,0,21.085,19.155,78.07499999999999,53.455,3.4450000000000003,426.76,141.725,-3.4450000000000003,430.205,426.76
2021-07-27,135.805,133.315,141.12,0,21.119999999999997,19.3,76.275,53.39,3.285,428.07500000000005,141.12,-3.285,431.36,428.075
2021-07-28,155.425,68.86,138.375,0,18.615000000000002,19.655,74.59,25.685,3.24,378.03499999999997,138.375,-3.24,381.27500000000003,378.035
2021-07-29,186.4,94.595,126.675,0,25.355,11.68,74.59,0,3.24,429.785,126.675,-3.24,433.025,429.78499999999997
2021-07-30,175.275,184.31,115.125,0,23.43,11.68,74.59,0,3.24,494.90000000000003,115.125,-3.24,498.14,494.9
2021-07-31,163.87,179.135,103.03999999999999,0,21.34,11.68,74.59,0,3.24,464.145,103.03999999999999,-3.24,467.38499999999993,464.1449999999999
2021-08-01,174.83499999999998,185.92000000000002,106.56,0,23.155,11.68,74.59,0,3.24,487.23,106.56,-3.24,490.47,487.23
2021-08-02,183.91,193.34,119.075,0,25.115,11.68,74.59,0,3.24,518.2,119.075,-3.24,521.44,518.2
2021-08-03,186.43,196.655,123.87,0,25.729999999999997,11.68,74.59,0,3.24,529.4449999999999,123.87,-3.24,532.6850000000001,529.445
2021-08-04,192.32,198.235,123.28999999999999,0,26.42,11.68,74.59,0,3.24,537.025,123.28999999999999,-3.24,540.265,537.025
2021-08-05,228.515,216.945,123.805,0,32.905,11.68,74.59,0,3.24,598.93,123.805,-3.24,602.17,598.93
2021-08-06,265.85,239.095,122.515,0,39.53,11.68,74.59,0,3.24,663.75,122.515,-3.24,666.99,663.75
2021-08-07,264.405,239.79,116.695,0,38.935,11.68,74.59,0,3.24,656.585,116.695,-3.24,659.825,656.585
2021-08-08,221.585,212.76,115.16999999999999,0,31.54,11.68,74.59,0,3.24,577.815,115.16999999999999,-3.24,581.055,577.8149999999999
2021-08-09,172.05,183.77,116.63499999999999,0,23.384999999999998,11.68,74.59,0,3.24,492.59999999999997,116.63499999999999,-3.24,495.84000000000003,492.6
2021-08-10,167.92,182.615,117.785,0,22.64,11.68,74.59,0,3.24,487.71999999999997,117.785,-3.24,490.96,487.71999999999997
2021-08-11,147.935,170.57,118.005,0,18.155,11.68,74.59,0,3.24,451.42499999999995,118.005,-3.24,454.66499999999996,451.42499999999995
2021-08-12,122.7,156.37,117.58,0,13.06,11.68,74.59,0,3.24,406.46999999999997,117.58,-3.24,409.71,406.46999999999997
