date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-10,84.6,101.07,123.92,0,16.59,11.52,73.04,51.26,4.31,321.86999999999995,123.92,-4.31,326.17999999999995,321.86999999999995
2021-05-11,77.08,99.82,124.9,0,16.884999999999998,11.52,74.23,51.239999999999995,4.31,314.375,124.9,-4.31,318.685,314.375
2021-05-12,77.35,101.83,132.92000000000002,0,17.195,11.52,74.57,51.03,4.31,324.985,132.92000000000002,-4.31,329.295,324.985
2021-05-13,79.82,105.095,138.71,0,17.205,11.52,75.395,52.975,4.31,336.52,138.71,-4.31,340.83,336.52
2021-05-14,82.175,103.64,136.895,0,16.78,11.52,76.525,55.370000000000005,4.31,335.18,136.895,-4.31,339.49,335.18
2021-05-15,83.375,103.285,129.48000000000002,0,16.355,11.52,75.03,54.18,4.31,328.18500000000006,129.48000000000002,-4.31,332.495,328.185
2021-05-16,79.1,108.22999999999999,124.315,0,17.07,11.52,74.99000000000001,52.825,4.31,324.40500000000003,124.315,-4.31,328.715,324.405
2021-05-17,82.06,111.815,125.28999999999999,0,17.68,11.52,77.67,50.505,4.31,332.53499999999997,125.28999999999999,-4.31,336.84499999999997,332.53499999999997
2021-05-18,85.21,111.37,135.895,0,17.71,11.52,80.235,50.675,4.31,345.875,135.895,-4.31,350.185,345.875
2021-05-19,91.89,112.755,145.565,0,17.825000000000003,11.52,85.58,58.26,4.31,363.725,145.565,-4.31,368.03499999999997,363.72499999999997
2021-05-20,96.39500000000001,115.875,141.565,0,17.77,11.52,92.34,64.16499999999999,4.31,367.29499999999996,141.565,-4.31,371.605,367.295
2021-05-21,97.89500000000001,117.39500000000001,138.52,0,14.629999999999999,18.244999999999997,98.28999999999999,66.255,4.31,364.13,138.52,-4.31,368.44000000000005,364.13000000000005
2021-05-22,95.625,117.45500000000001,135.27,0,13.99,18.244999999999997,102.25999999999999,66.49000000000001,4.31,358.03,135.27,-4.31,362.34000000000003,358.03000000000003
2021-05-23,93.50999999999999,123.57500000000002,134.875,0,16.77,11.52,104.33500000000001,67.035,4.31,364.42,134.875,-4.31,368.73,364.42
2021-05-24,93.88,116.85000000000001,132.625,0,16.619999999999997,11.52,95.075,63.945,4.31,355.665,132.625,-4.31,359.975,355.665
2021-05-25,85.42500000000001,52.045,131.25,0,16.59,11.52,76.155,59.4,4.31,281,131.25,-4.31,285.31,281
