date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-07-12,116.38,132.06,141.16500000000002,0,18.14,21.96,74.33500000000001,60.405,4.563305785123967,403.181694214876,141.16500000000002,-4.563305785123967,407.745,403.181694214876
2021-07-13,128.58,140.815,149.815,0,14.625,24.285,78.155,56.465,4.6124793388429755,429.22252066115703,149.815,-4.6124793388429755,433.835,429.222520661157
2021-07-14,128.845,140.85500000000002,158.755,0,12.145,26.805,78.89500000000001,53.394999999999996,4.855,435.745,158.755,-4.855,440.6,435.745
2021-07-15,121.29,135.75,157.27499999999998,0,15.67,24.48,57.07,54.435,4.9132,425.07180000000005,157.27499999999998,-4.9132,429.985,425.0718
2021-07-16,122.675,135.85,141.48,0,19.425,16.68,43.035,57.754999999999995,3.9068,415.5231999999999,141.48,-3.9068,419.43,415.52320000000003
2021-07-17,124.60499999999999,137.255,123.035,0,17.775,16.68,63.565,60.79,3.7193150684931506,398.9506849315068,123.035,-3.7193150684931506,402.66999999999996,398.9506849315068
2021-07-18,109.185,124.88,130.1,0,16.15,21.96,76.65,55.7,3.6494520547945206,376.6655479452055,130.1,-3.6494520547945206,380.31499999999994,376.66554794520545
2021-07-19,143.865,125.865,146.19,0,16.305,21.96,76.13,57.6,3.5705479452054796,428.65445205479455,146.19,-3.5705479452054796,432.225,428.65445205479455
2021-07-20,187.095,128.28,146.29500000000002,0,18.85,16.34,76.13,61.105000000000004,3.5006849315068496,477.01931506849314,146.29500000000002,-3.5006849315068496,480.52,477.01931506849314
2021-07-21,181.865,134.43,151.98000000000002,0,17.85,16.34,76.13,60.89,3.49,482.635,151.98000000000002,-3.49,486.12500000000006,482.63500000000005
2021-07-22,177.8,131.19,151.125,0,14.425,21.96,76.13,57.53,3.49,471.05,151.125,-3.49,474.54,471.05
2021-07-23,186.61,58.52,146.295,0,15.5,21.96,76.13,26.07,3.49,403.43499999999995,146.295,-3.49,406.92499999999995,403.43499999999995
2021-07-24,199.38,102.63,108.57,0,17.295,21.96,76.13,0,3.49,424.385,108.57,-3.49,427.875,424.385
2021-07-25,246.15,226.01999999999998,98.84,0,25.955,21.96,76.13,0,3.49,593.475,98.84,-3.49,596.965,593.475
2021-07-26,284.295,248.515,131.285,0,33.55,21.96,76.13,0,3.49,694.1550000000001,131.285,-3.49,697.645,694.155
2021-07-27,286.94500000000005,251.445,136.62,0,34.010000000000005,21.96,76.13,0,3.49,705.53,136.62,-3.49,709.02,705.53
2021-07-28,234.865,226.915,134.04,0,24.57,21.96,76.13,0,3.49,616.9,134.04,-3.49,620.39,616.9
2021-07-29,182.075,201.56,129.065,0,15.135,21.96,76.13,0,3.49,524.345,129.065,-3.49,527.835,524.345
2021-07-30,185.14,204.485,124.44,0,15.24,21.96,76.13,0,3.49,525.815,124.44,-3.49,529.3050000000001,525.815
2021-07-31,184.425,208.26999999999998,117.78999999999999,0,14.735,21.96,76.13,0,3.49,521.73,117.78999999999999,-3.49,525.22,521.73
2021-08-01,186.04000000000002,201.79500000000002,115.18,0,15.135,21.96,76.13,0,3.49,514.6600000000001,115.18,-3.49,518.1500000000001,514.6600000000001
2021-08-02,189.265,194.69,118.995,0,16.134999999999998,21.96,76.13,0,3.49,515.595,118.995,-3.49,519.085,515.595
2021-08-03,191.32,196.93,123.685,0,16.494999999999997,21.96,76.13,0,3.49,524.94,123.685,-3.49,528.43,524.9399999999999
2021-08-04,183.44,191.52499999999998,121.045,0,15.259999999999998,21.96,76.13,0,3.49,507.78,121.045,-3.49,511.27,507.78
2021-08-05,214.185,208.64999999999998,120.6,0,20.805,21.96,76.13,0,3.49,560.75,120.6,-3.49,564.2399999999999,560.7499999999999
2021-08-06,219.935,212.195,118.745,0,21.16,21.96,76.13,0,3.49,568.5450000000001,118.745,-3.49,572.035,568.545
2021-08-07,155.595,174.61,107.72999999999999,0,8.845,21.96,76.13,0,3.49,443.28999999999996,107.72999999999999,-3.49,446.78000000000003,443.29
2021-08-08,126.79,157.65,102.19,0,3.2,21.96,76.13,0,3.49,386.34,102.19,-3.49,389.83,386.34
