date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-07-13,128.58,140.815,149.815,0,11.495000000000001,26.485,78.155,56.465,4.665,426.04,149.815,-4.665,430.705,426.03999999999996
2021-07-14,128.845,140.85500000000002,158.755,0,12.145,26.805,78.89500000000001,53.394999999999996,4.855,435.745,158.755,-4.855,440.6,435.745
2021-07-15,121.29,135.75,157.27499999999998,0,20.445,19.675,57.07,54.435,4.9132,429.84680000000003,157.27499999999998,-4.9132,434.76,429.8468
2021-07-16,122.675,135.85,141.48,0,24.200000000000003,11.875,43.035,57.754999999999995,3.9068,420.2981999999999,141.48,-3.9068,424.205,420.2982
2021-07-17,124.60499999999999,137.255,123.03999999999999,0,15.59,14.524999999999999,63.565,60.79,4,396.49,123.03999999999999,-4,400.48999999999995,396.48999999999995
2021-07-18,109.185,124.88,130.105,0,13.760000000000002,14.489999999999998,76.65,55.7,4.545,373.385,130.105,-4.545,377.92999999999995,373.38499999999993
2021-07-19,145.985,125.865,146.56,0,14.04,15.940000000000001,78.09,57.6,4.33,428.12,146.56,-4.33,432.45000000000005,428.12000000000006
2021-07-20,190.60500000000002,128.28,146.665,0,16.79,15.635000000000002,80.05,61.105000000000004,3.665,478.67499999999995,146.665,-3.665,482.34,478.67499999999995
2021-07-21,185.06,134.43,151.98000000000002,0,24.22,12.685,80.05,60.89,3.54,492.15000000000003,151.98000000000002,-3.54,495.69000000000005,492.15000000000003
2021-07-22,151.385,131.19,146.52,0,19.015,19.125,79.035,57.53,3.695,444.4150000000001,146.52,-3.695,448.10999999999996,444.41499999999996
2021-07-23,129.55,130.07,141.69,0,18.915,17.735,77.965,49.815,3.775,416.44999999999993,141.69,-3.775,420.225,416.45000000000005
2021-07-24,128.70499999999998,136.6,108.57,0,19.615000000000002,17.31,78.025,51.88,3.81,389.67999999999995,108.57,-3.81,393.49,389.68
2021-07-25,121.615,134.59,108.57,0,12.28,25.045,78.16499999999999,53.885000000000005,3.715,373.34,108.57,-3.715,377.05499999999995,373.34
2021-07-26,133.4,133.995,141.725,0,21.085,19.155,78.07499999999999,53.455,3.4450000000000003,426.76,141.725,-3.4450000000000003,430.205,426.76
2021-07-27,135.805,133.315,141.12,0,21.119999999999997,19.3,76.275,53.39,3.285,428.07500000000005,141.12,-3.285,431.36,428.075
2021-07-28,130.7,136.995,138.375,0,12.015,29.5,77.32,53.334999999999994,3.21,414.875,138.375,-3.21,418.085,414.875
2021-07-29,158.985,68.135,145.535,0,18.355,21.86,80.05,27.65,3.18,387.83000000000004,145.535,-3.18,391.01,387.83
2021-07-30,171.42000000000002,92.255,135.42000000000002,0,22.955,12.35,80.05,0,3.18,418.87,135.42000000000002,-3.18,422.05,418.87
2021-07-31,163.45,185.27499999999998,107.02000000000001,0,21.33,12.35,80.05,0,3.18,473.895,107.02000000000001,-3.18,477.075,473.895
2021-08-01,166.57,187.035,109.28999999999999,0,21.86,12.35,80.05,0,3.18,481.57500000000005,109.28999999999999,-3.18,484.755,481.575
2021-08-02,161.985,184.875,117.03,0,21.775,12.35,80.05,0,3.18,482.485,117.03,-3.18,485.66499999999996,482.48499999999996
2021-08-03,163.235,186.005,119.88999999999999,0,22.055,12.35,80.05,0,3.18,488.005,119.88999999999999,-3.18,491.185,488.005
2021-08-04,168.325,190.875,122.065,0,22.76,12.35,80.05,0,3.18,500.845,122.065,-3.18,504.025,500.84499999999997
2021-08-05,173.565,192.41500000000002,120.64,0,23.425,12.35,80.05,0,3.18,506.865,120.64,-3.18,510.045,506.865
2021-08-06,213.495,211.885,115.88,0,30.2,12.35,80.05,0,3.18,568.28,115.88,-3.18,571.46,568.2800000000001
2021-08-07,243.59,231.875,111.64,0,35.805,12.35,80.05,0,3.18,619.73,111.64,-3.18,622.91,619.73
2021-08-08,212.91,215.32999999999998,113.89,0,30.37,12.35,80.05,0,3.18,569.32,113.89,-3.18,572.5,569.32
2021-08-09,175.91500000000002,194.065,118.47,0,24.14,12.35,80.05,0,3.18,509.4100000000001,118.47,-3.18,512.59,509.41
2021-08-10,209.62,212.54500000000002,121.36500000000001,0,30.4,12.35,80.05,0,3.18,570.75,121.36500000000001,-3.18,573.93,570.75
2021-08-11,250.765,233.57999999999998,124.555,0,37.535,12.35,80.05,0,3.18,643.255,124.555,-3.18,646.435,643.255
2021-08-12,200.125,202.605,125.125,0,27.295,12.35,80.05,0,3.18,551.97,125.125,-3.18,555.15,551.97
2021-08-13,149.6,172.32,124.72,0,17.07,12.35,80.05,0,3.18,460.53,124.72,-3.18,463.71,460.53
