date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-04-24,72.44,92.57,120.67,0,7.6,14.82,74.22,63.47,6.3,120.67,-6.3,293.28000000000003,286.98
2021-04-25,68.255,92.34,108.58500000000001,0,8.44,14.82,74.965,62.675,6.3,108.58500000000001,-6.3,277.62,271.32
2021-04-26,67.59,92.315,107.33500000000001,0,9.315,14.82,74.85,62.16,6.3,107.33500000000001,-6.3,276.555,270.255
2021-04-27,75.225,95.525,122.21000000000001,0,9.524999999999999,14.82,73.19,65.47999999999999,6.3,122.21000000000001,-6.3,302.485,296.185
2021-04-28,82.97,98.68,126.83500000000001,0,9.61,14.82,73.59,68.66499999999999,6.3,126.83500000000001,-6.3,318.095,311.795
2021-04-29,83.62,100.99000000000001,131.71,0,9.48,14.82,77.87,67.45,6.3,131.71,-6.3,325.80000000000007,319.50000000000006
2021-04-30,77.33,99.49000000000001,140.44,0,12.21,13.17,77.355,64.375,6.3,140.44,-6.3,329.46999999999997,323.16999999999996
2021-05-01,76.46000000000001,93.4,131.255,0,14.9,10.84,73.96000000000001,62.614999999999995,6.3,131.255,-6.3,316.015,309.715
2021-05-02,81.4,98.555,119.315,0,15.445,10.84,74.17,62.465,6.285847921225383,119.315,-6.285847921225383,314.715,308.42915207877456
2021-05-03,83.07,102.63,123.14500000000001,0,15.719999999999999,11.52,74.11000000000001,59.265,6.193315098468271,123.14500000000001,-6.193315098468271,324.56500000000005,318.3716849015318
2021-05-04,77.125,101.45,126.66499999999999,0,15.559999999999999,11.52,73.73,55.405,6.088807439824945,126.66499999999999,-6.088807439824945,320.8,314.71119256017505
2021-05-05,72.83000000000001,101.005,127.335,0,15.325,11.52,73.9,54.36,5.984299781181619,127.335,-5.984299781181619,316.495,310.5107002188184
2021-05-06,72.445,94.845,109.69,0,15.025,11.52,73.33500000000001,56.019999999999996,5.8797921225382925,109.69,-5.8797921225382925,292.005,286.1252078774617
2021-05-07,73.83,94.555,108.58500000000001,0,14.735,11.52,71.58000000000001,59.89,5.775284463894967,108.58500000000001,-5.775284463894967,291.70500000000004,285.92971553610505
2021-05-08,66.5,97.14500000000001,123.71000000000001,0,14.445,11.52,70.27000000000001,58.855000000000004,5.6707768052516405,123.71000000000001,-5.6707768052516405,301.8,296.12922319474836
2021-05-09,59.835,93.64500000000001,116.16499999999999,0,15.375,11.52,69.815,53.67,5.566269146608315,116.16499999999999,-5.566269146608315,285.02,279.4537308533917
2021-05-10,73.845,95.86,116.625,0,16.035,11.52,71.5,51.355000000000004,5.4617614879649885,116.625,-5.4617614879649885,302.365,296.90323851203505
2021-05-11,77.08,99.82,124.9,0,15.96,11.52,74.23,51.239999999999995,5.357253829321663,124.9,-5.357253829321663,317.76,312.4027461706783
2021-05-12,77.35,101.83,132.92000000000002,0,15.995000000000001,11.52,74.57,51.03,5.2527461706783365,132.92000000000002,-5.2527461706783365,328.095,322.8422538293217
2021-05-13,79.82,105.095,138.71,0,16.005000000000003,11.52,75.395,52.975,5.148238512035011,138.71,-5.148238512035011,339.63,334.481761487965
