date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-15,76.9,104.39,122.63,0,16.35,11.52,74.08,52.73,4.31,315.96000000000004,122.63,-4.31,320.27000000000004,315.96000000000004
2021-05-16,79.1,108.22999999999999,124.315,0,17.07,11.52,74.99000000000001,52.825,4.31,324.40500000000003,124.315,-4.31,328.715,324.405
2021-05-17,82.06,111.815,125.28999999999999,0,17.665,11.52,77.67,50.505,4.31,332.52,125.28999999999999,-4.31,336.83,332.52
2021-05-18,85.21,111.37,135.895,0,17.634999999999998,11.52,80.235,50.675,4.31,345.8,135.895,-4.31,350.11,345.8
2021-05-19,91.89,112.755,145.565,0,17.61,11.52,85.58,58.26,4.31,363.51,145.565,-4.31,367.82,363.51
2021-05-20,96.39500000000001,115.875,141.565,0,17.415,11.52,92.34,64.16499999999999,4.31,366.93999999999994,141.565,-4.31,371.25000000000006,366.94000000000005
2021-05-21,97.89500000000001,117.39500000000001,138.52,0,14.43,18.244999999999997,98.28999999999999,66.255,4.31,363.92999999999995,138.52,-4.31,368.24000000000007,363.93000000000006
2021-05-22,95.625,117.45500000000001,135.27,0,13.745000000000001,18.244999999999997,102.25999999999999,66.49000000000001,4.31,357.785,135.27,-4.31,362.095,357.785
2021-05-23,93.50999999999999,123.57500000000002,134.875,0,16.505,11.52,104.33500000000001,67.035,4.31,364.1550000000001,134.875,-4.31,368.46500000000003,364.15500000000003
2021-05-24,93.88,116.85000000000001,132.625,0,16.58,11.52,95.075,63.945,4.31,355.625,132.625,-4.31,359.935,355.625
2021-05-25,85.42500000000001,105.86,131.25,0,16.55,11.52,76.155,59.4,4.31,334.77500000000003,131.25,-4.31,339.08500000000004,334.77500000000003
2021-05-26,87.33500000000001,111.155,136.14499999999998,0,16.575000000000003,11.52,74.965,58.705,4.31,346.90000000000003,136.14499999999998,-4.31,351.21,346.9
2021-05-27,91.095,109.42500000000001,134.69,0,15.96,11.52,78.545,56.620000000000005,4.31,346.86,134.69,-4.31,351.17,346.86
2021-05-28,90.11,109.735,131.73000000000002,0,15.45,11.52,72.995,58.28,4.31,342.715,131.73000000000002,-4.31,347.02500000000003,342.71500000000003
2021-05-29,78.84,107.71000000000001,130.185,0,15.305,11.52,70.4,59.635,4.31,327.72999999999996,130.185,-4.31,332.04,327.73
2021-05-30,60.38,97.315,120.77,0,16.345,11.52,70.315,54.065,4.31,290.5,120.77,-4.31,294.81000000000006,290.50000000000006
2021-05-31,68.58500000000001,99.28999999999999,110.52000000000001,0,17.245,11.52,70.695,52.2,4.31,291.33000000000004,110.52000000000001,-4.31,295.64,291.33
2021-06-01,84.935,106.1,117.58500000000001,0,18.92,11.52,71.66,55.75,4.31,323.23,117.58500000000001,-4.31,327.54,323.23
2021-06-02,92.94999999999999,112.4,130.77499999999998,0,20.735,11.52,72.265,58.225,4.31,352.54999999999995,130.77499999999998,-4.31,356.86,352.55
2021-06-03,92.94,111.16499999999999,133.58499999999998,0,21.42,11.52,72.5,57.955,4.31,354.79999999999995,133.58499999999998,-4.31,359.10999999999996,354.79999999999995
2021-06-04,90.64500000000001,108.59,140.75,0,21.744999999999997,11.52,72.62,57.735,4.31,357.41999999999996,140.75,-4.31,361.73,357.42
2021-06-05,100.14,113.81,142.29000000000002,0,22.275,11.52,73.44999999999999,58.504999999999995,4.31,374.20500000000004,142.29000000000002,-4.31,378.515,374.205
2021-06-06,112.32,123.205,135.27,0,24.67,11.52,74.805,59.91,4.31,391.155,135.27,-4.31,395.46500000000003,391.15500000000003
2021-06-07,121.89500000000001,129.60500000000002,142.67000000000002,0,26.159999999999997,11.52,75.64,60.03,4.31,416.02,142.67000000000002,-4.31,420.33000000000004,416.02000000000004
2021-06-08,122.045,126.88,151.58499999999998,0,25.81,11.52,76.36500000000001,59.94,4.31,422.01,151.58499999999998,-4.31,426.32,422.01
2021-06-09,114.12,120.35499999999999,145.73,0,23.2,11.52,76.77000000000001,59.75,4.31,399.09499999999997,145.73,-4.31,403.40500000000003,399.095
2021-06-10,105.935,117.93,143.355,0,20.060000000000002,11.52,76.47,59.1,4.31,382.97,143.355,-4.31,387.28000000000003,382.97
2021-06-11,84.85499999999999,113.91499999999999,145.855,0,18.375,11.52,71.97,58.755,4.31,358.69,145.855,-4.31,363,358.69
2021-06-12,76.315,102.4,135.20999999999998,0,18.104999999999997,11.52,68.52000000000001,56.225,4.31,327.71999999999997,135.20999999999998,-4.31,332.03,327.71999999999997
