date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-24,93.88,116.85000000000001,132.625,0,15.760000000000002,11.52,95.075,63.945,4.31,132.625,-4.31,359.115,354.805
2021-05-25,85.42500000000001,109.26,131.25,0,15.75,11.52,76.155,59.36,4.31,131.25,-4.31,341.685,337.375
2021-05-26,87.33500000000001,113.44,136.14499999999998,0,15.735,11.52,74.965,59.36,4.31,136.14499999999998,-4.31,352.655,348.34499999999997
2021-05-27,102.03,112.485,132.565,0,15.17,11.52,81.59,59.36,4.31,132.565,-4.31,362.25,357.94
2021-05-28,105.61500000000001,111.85499999999999,118.755,0,14.399999999999999,11.52,81.59,59.36,4.31,118.755,-4.31,350.625,346.315
2021-05-29,105.265,112.475,107.83500000000001,0,14.1,11.52,81.59,59.36,4.31,107.83500000000001,-4.31,339.67500000000007,335.36500000000007
2021-05-30,110.265,114.035,108.54,0,15.32,11.52,81.59,59.36,4.31,108.54,-4.31,348.16,343.85
2021-05-31,118.025,110.64,107.83500000000001,0,16.9,11.52,81.59,59.36,4.31,107.83500000000001,-4.31,353.4,349.09
2021-06-01,129.06,109.61500000000001,105.21000000000001,0,18.555,11.52,81.59,59.36,4.31,105.21000000000001,-4.31,362.44,358.13
2021-06-02,135.835,114.725,107.88,0,19.605,11.52,81.59,59.36,4.31,107.88,-4.31,378.045,373.735
2021-06-03,148.815,122.595,110.53999999999999,0,21.525,11.52,81.59,59.36,4.31,110.53999999999999,-4.31,403.475,399.165
2021-06-04,167.29500000000002,130.255,108.84,0,23.97,11.52,81.59,59.36,4.31,108.84,-4.31,430.36,426.05
2021-06-05,175.23,133.32,103.53,0,25.085,11.52,81.59,59.36,4.31,103.53,-4.31,437.16499999999996,432.85499999999996
2021-06-06,210.475,153.45499999999998,108.49,0,32.055,11.52,81.59,59.36,4.31,108.49,-4.31,504.47499999999997,500.16499999999996
2021-06-07,239.22,172.79500000000002,118.99,0,38.125,11.52,81.59,59.36,4.31,118.99,-4.31,569.13,564.82
2021-06-08,242.82999999999998,175.265,123.03999999999999,0,38.769999999999996,11.52,81.59,59.36,4.31,123.03999999999999,-4.31,579.905,575.595
2021-06-09,251.075,178.41,124.43,0,39.94,11.52,81.59,59.36,4.31,124.43,-4.31,593.855,589.5450000000001
2021-06-10,237.12,170.95,127.85999999999999,0,36.245,11.52,81.59,59.36,4.31,127.85999999999999,-4.31,572.1750000000001,567.8650000000001
2021-06-11,222.56,162.8,130.7,0,32.41,11.52,81.59,59.36,4.31,130.7,-4.31,548.4699999999999,544.16
