date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-04-22,69.965,93.91999999999999,122.69,0,9.424999999999999,14.735,73.38,61.47,6.822062211981567,122.69,-6.822062211981567,296,289.1779377880184
2021-04-23,71.1,92.785,121.58500000000001,0,6.885,14.82,71.805,64.905,6.770161290322581,121.58500000000001,-6.770161290322581,292.355,285.58483870967746
2021-04-24,70.965,94.94999999999999,118.98,0,6.32,14.82,72.955,63.275,6.711543778801843,118.98,-6.711543778801843,291.215,284.5034562211981
2021-04-25,68.255,92.34,108.58500000000001,0,7.505,14.82,74.965,62.675,6.652926267281106,108.58500000000001,-6.652926267281106,276.685,270.0320737327189
2021-04-26,67.59,92.315,107.33500000000001,0,8.365,14.82,74.85,62.16,6.594308755760369,107.33500000000001,-6.594308755760369,275.605,269.01069124423964
2021-04-27,75.225,95.525,122.21000000000001,0,8.57,14.82,73.19,65.47999999999999,6.535691244239631,122.21000000000001,-6.535691244239631,301.53000000000003,294.9943087557604
2021-04-28,82.97,98.68,126.83500000000001,0,8.629999999999999,14.82,73.59,68.66499999999999,6.477073732718894,126.83500000000001,-6.477073732718894,317.115,310.6379262672811
2021-04-29,83.62,100.99000000000001,131.71,0,8.48,14.82,77.87,67.45,6.418456221198157,131.71,-6.418456221198157,324.80000000000007,318.3815437788019
2021-04-30,77.33,99.49000000000001,140.44,0,9.445,14.82,77.355,64.375,6.359838709677419,140.44,-6.359838709677419,326.705,320.34516129032255
2021-05-01,76.46000000000001,93.4,131.255,0,12.635,12.49,73.96000000000001,62.614999999999995,6.307937788018433,131.255,-6.307937788018433,313.75,307.4420622119816
2021-05-02,81.4,98.555,119.315,0,13.295,12.49,74.17,62.465,6.3,119.315,-6.3,312.565,306.265
2021-05-03,83.07,102.63,123.14500000000001,0,11.11,14.82,74.11000000000001,59.265,6.3,123.14500000000001,-6.3,319.95500000000004,313.65500000000003
2021-05-04,77.125,101.45,126.66499999999999,0,10.79,14.82,73.73,55.405,6.3,126.66499999999999,-6.3,316.03000000000003,309.73
2021-05-05,72.83000000000001,109.045,127.335,0,10.68,14.82,73.9,54.64,6.3,127.335,-6.3,319.89000000000004,313.59000000000003
2021-05-06,91.055,114.56,109.69,0,10.43,14.82,74.38,54.64,6.3,109.69,-6.3,325.735,319.435
2021-05-07,109.18,115.48,101.22999999999999,0,10.280000000000001,14.82,74.38,54.64,6.3,101.22999999999999,-6.3,336.16999999999996,329.86999999999995
2021-05-08,111.655,118.695,107.88999999999999,0,10.004999999999999,14.82,74.38,54.64,6.3,107.88999999999999,-6.3,348.245,341.945
2021-05-09,116.22,121.25999999999999,109.35499999999999,0,10.965,14.82,74.38,54.64,6.3,109.35499999999999,-6.3,357.79999999999995,351.49999999999994
2021-05-10,115.55,119.255,113.96000000000001,0,11.645,14.82,74.38,54.64,6.3,113.96000000000001,-6.3,360.40999999999997,354.10999999999996
2021-05-11,112.61,117.85,115.69,0,11.175,14.82,74.38,54.64,6.3,115.69,-6.3,357.325,351.025
2021-05-12,109.83000000000001,116.185,115.225,0,10.66,14.82,74.38,54.64,6.3,115.225,-6.3,351.90000000000003,345.6
2021-05-13,108.62,114.73,113.845,0,10.620000000000001,14.82,74.38,54.64,6.3,113.845,-6.3,347.815,341.515
2021-05-14,111.995,116.735,111.825,0,10.55,14.82,74.38,54.64,6.3,111.825,-6.3,351.105,344.805
2021-05-15,115.31,121.22,108.545,0,10.265,14.82,74.38,54.64,6.3,108.545,-6.3,355.34000000000003,349.04
2021-05-16,117.535,123.55,109.825,0,10.934999999999999,14.82,74.38,54.64,6.3,109.825,-6.3,361.845,355.545
2021-05-17,114.54499999999999,120.60499999999999,114.13,0,11.43,14.82,74.38,54.64,6.3,114.13,-6.3,360.71,354.40999999999997
2021-05-18,113.935,119.705,115.95,0,11.43,14.82,74.38,54.64,6.3,115.95,-6.3,361.02,354.71999999999997
2021-05-19,116.46000000000001,120.525,116.885,0,11.6,14.82,74.38,54.64,6.3,116.885,-6.3,365.47,359.17
2021-05-20,115.99000000000001,120.59,117.355,0,11.645,14.82,74.38,54.64,6.3,117.355,-6.3,365.58000000000004,359.28000000000003
2021-05-21,115.55,120.9,117.45,0,11.7,14.82,74.38,54.64,6.3,117.45,-6.3,365.59999999999997,359.29999999999995
