date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-08,66.5,97.14500000000001,123.71000000000001,0,11.145,14.82,70.27000000000001,58.855000000000004,6.3,123.71000000000001,-6.3,298.5,292.2
2021-05-09,59.835,93.64500000000001,116.16499999999999,0,12.075,14.82,69.815,53.67,6.3,116.16499999999999,-6.3,281.71999999999997,275.41999999999996
2021-05-10,73.845,95.86,116.625,0,12.735,14.82,71.5,51.355000000000004,6.3,116.625,-6.3,299.065,292.765
2021-05-11,77.08,99.82,124.9,0,12.66,14.82,74.23,51.239999999999995,6.3,124.9,-6.3,314.46000000000004,308.16
2021-05-12,77.35,101.83,132.92000000000002,0,12.695,14.82,74.57,51.03,6.3,132.92000000000002,-6.3,324.795,318.495
2021-05-13,79.82,105.095,138.71,0,12.705,14.82,75.395,52.975,6.3,138.71,-6.3,336.33,330.03
2021-05-14,82.175,103.64,136.895,0,12.35,14.82,76.525,55.370000000000005,6.3,136.895,-6.3,335.06,328.76
2021-05-15,83.375,103.285,129.48000000000002,0,12,14.82,75.03,54.18,6.3,129.48000000000002,-6.3,328.14,321.84
2021-05-16,79.1,108.22999999999999,124.315,0,12.815000000000001,14.82,74.99000000000001,52.825,6.3,124.315,-6.3,324.46,318.15999999999997
2021-05-17,82.06,111.815,125.28999999999999,0,13.475,14.82,77.67,50.505,6.3,125.28999999999999,-6.3,332.64,326.34
2021-05-18,85.21,111.37,135.895,0,13.524999999999999,14.82,80.235,50.675,6.3,135.895,-6.3,346,339.7
2021-05-19,91.89,112.755,145.565,0,13.655000000000001,14.82,85.58,58.26,6.3,145.565,-6.3,363.865,357.565
2021-05-20,96.39500000000001,115.875,141.565,0,13.595,14.82,92.34,64.16499999999999,6.3,141.565,-6.3,367.43000000000006,361.13000000000005
2021-05-21,97.89500000000001,117.39500000000001,138.52,0,13.2,14.82,98.28999999999999,66.255,6.3,138.52,-6.3,367.01000000000005,360.71000000000004
2021-05-22,95.625,116.9,135.27,0,12.815,14.82,102.25999999999999,67.44,6.3,135.27,-6.3,360.61,354.31
2021-05-23,93.50999999999999,111.635,134.875,0,13.41,14.82,104.33500000000001,67.44,6.3,134.875,-6.3,353.43,347.13
2021-05-24,97.965,106.27000000000001,137.76999999999998,0,13.985,14.82,106.18,67.44,6.3,137.76999999999998,-6.3,355.99,349.69
2021-05-25,103.81,106.88,130.54500000000002,0,14.215,14.82,106.18,67.44,6.3,130.54500000000002,-6.3,355.45,349.15
2021-05-26,104.075,106.535,122.68,0,14.15,14.82,106.18,67.44,6.3,122.68,-6.3,347.43999999999994,341.13999999999993
2021-05-27,93.285,104.14,118.875,0,12.84,14.82,106.18,67.44,6.3,118.875,-6.3,329.14,322.84
2021-05-28,84.09,103.58,112.95,0,11.17,14.82,106.18,67.44,6.3,112.95,-6.3,311.79,305.49
2021-05-29,83.12,105.565,108.41,0,10.379999999999999,14.82,106.18,67.44,6.3,108.41,-6.3,307.475,301.175
2021-05-30,85.345,106.18,108.5,0,11.245,14.82,106.18,67.44,6.3,108.5,-6.3,311.27,304.96999999999997
2021-05-31,84.38999999999999,95.65,103.91,0,11.719999999999999,14.82,106.18,67.44,6.3,103.91,-6.3,295.66999999999996,289.36999999999995
2021-06-01,96.35,93.19,99.25999999999999,0,13.485,14.82,106.18,67.44,6.3,99.25999999999999,-6.3,302.28499999999997,295.98499999999996
2021-06-02,120.305,106.155,105.455,0,17.085,14.82,106.18,67.44,6.3,105.455,-6.3,348.99999999999994,342.69999999999993
2021-06-03,139.51,118.03,112.38,0,19.965,14.82,106.18,67.44,6.3,112.38,-6.3,389.88499999999993,383.5849999999999
2021-06-04,146.265,122.285,110.92500000000001,0,20.77,14.82,106.18,67.44,6.3,110.92500000000001,-6.3,400.245,393.945
2021-06-05,141.785,120.41499999999999,103.325,0,19.83,14.82,106.18,67.44,6.3,103.325,-6.3,385.35499999999996,379.05499999999995
2021-06-06,118.32499999999999,105.865,104.82,0,15.315,14.82,106.18,67.44,6.3,104.82,-6.3,344.325,338.025
2021-06-07,95.71,91.52,109.19,0,11.02,14.82,106.18,67.44,6.3,109.19,-6.3,307.43999999999994,301.13999999999993
