date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2020-08-09,1133.115,24,26,83,1627,927,38,39,60,339,96,1,392,6,247,11,117,11,120,68,16,26,2,NA,NA,4.28,32.7,17.3,12.9,10.5,27.6
2020-08-10,1052.115,21,19,68,1406,809,36,33,52,512,102,1,372,5,188,10,112,10,120,68,16,23,1,NA,NA,4.26,29.4,15.8,11.9,9.77,18.7
2020-08-11,864.115,19,15,58,1630,1042,35,30,46,426,69,1,305,4,148,9,108,9,120,68,16,20,1,NA,NA,4.17,28.4,15,10.7,8.76,14.6
2020-08-12,1399.115,18,37,66,1518,717,34,28,41,356,52,0,267,3,121,11,118,11,120,69,16,27,1,NA,NA,4.55,31,14.6,24.9,9.2,20.4
2020-08-13,2077.115,22,43,78,1198,577,33,31,39,314,45,0,384,3,206,23,198,40,120,68,16,73,2,NA,NA,4.16,38.1,16.8,27,10.6,420
2020-08-14,968.115,22,27,52,1095,549,32,30,43,490,51,0,496,3,230,12,143,21,120,67,16,26,1,NA,NA,3.84,33.1,39,24.8,17,85.5
2020-08-15,691.115,25,20,46,1067,566,33,45,39,490,48,1,389,3,195,10,127,15,120,67,16,32,1,NA,NA,3.78,51,44.9,22.2,16.8,42
2020-08-16,1228.115,79,49,47,1403,647,36,47,38,437,61,1,434,3,630,11,134,15,120,67,16,63,2,NA,NA,3.89,69.3,56.8,45.4,51,233
2020-08-17,1195.115,36,35,48,1924,1674,35,46,39,902,54,1,1344,3,1072,10,124,12,120,67,16,36,2,NA,NA,4.26,41.5,27.7,23.3,19.7,118
2020-08-18,1816.115,27,23,48,2940,1943,35,35,37,1235,81,1,924,3,647,9,116,11,120,68,16,27,1,NA,NA,5.09,33.3,22.4,19.5,15.4,80.9
2020-08-19,2500.115,27,18,44,3052,1422,34,31,34,893,73,0,666,3,426,8,114,10,120,69,16,25,1,NA,NA,5.69,33.9,22.2,18.7,13.4,82.4
2020-08-20,2242.115,25,16,40,2302,1064,33,31,32,666,59,0,510,2,297,7,112,9,120,69,16,23,1,NA,NA,5.09,30.4,18.9,15.5,11.5,51
2020-08-21,1595.115,23,14,36,1918,1039,31,28,31,515,48,0,414,2,245,7,111,8,120,68,16,21,1,NA,NA,4.74,28,17.1,13.8,10.4,33
2020-08-22,1346.115,22,13,35,1700,888,30,27,29,440,41,0,361,2,200,7,111,8,120,68,16,20,1,NA,NA,4.5,27.6,16.6,13.6,10.1,25.4
2020-08-23,1116.115,22,14,47,1386,697,31,29,31,389,37,0,322,2,177,6,111,9,120,68,16,19,1,NA,NA,4.17,33.2,35.3,31.1,9.7,26.8
2020-08-24,794.115,34,14,45,1254,627,35,28,34,361,36,0,361,2,291,6,111,9,120,65,16,18,1,NA,NA,4.07,53,37.4,27.1,10.1,24.2
2020-08-25,752.115,27,12,34,1562,1187,32,28,33,434,33,0,490,2,300,7,111,12,120,63,16,17,3,NA,NA,3.95,31,21,16.7,9.95,36.9
2020-08-26,1021.115,22,13,31,1487,874,30,29,31,501,34,2,414,3,225,9,124,12,120,63,16,22,4,NA,NA,4.23,27.1,18,14.8,8.66,38.9
2020-08-27,867.115,21,11,28,1406,697,30,29,29,426,32,1,342,3,173,7,110,12,120,63,16,19,2,NA,NA,4.18,24.4,16.1,13.1,8.2,19.4
2020-08-28,803.115,23,25,31,1257,594,30,26,28,364,35,1,297,3,151,6,118,16,120,62,16,17,6,NA,NA,4.05,23.6,16.3,16.6,10.4,98.2
2020-08-29,1041.115,50,86,55,1106,560,35,37,34,350,38,1,342,4,142,14,215,55,232,218,16,125,18,NA,NA,4,54.5,31.8,29.2,19.5,1450
2020-08-30,817.115,30,53,53,1170,678,33,37,45,398,35,1,510,4,164,11,364,34,255,210,16,74,8,NA,NA,3.97,39.9,23.2,20,13.5,373
2020-08-31,744.115,27,38,43,1299,725,31,31,46,582,31,1,588,5,279,9,197,22,120,62,16,40,5,NA,NA,3.99,31.5,18.8,16.7,11.6,414
2020-09-01,990.115,32,57,51,1473,666,46,53,50,616,35,1,459,4,344,10,144,35,120,62,16,33,6,NA,NA,4.22,39.5,20.9,16.9,14,522
2020-09-02,1097.115,30,47,92,2134,1523,43,49,50,585,38,2,826,6,602,10,176,55,120,62,16,78,7,NA,NA,4.42,41.5,22.1,19.4,14.6,328
2020-09-03,2332.115,112,42,174,2783,1680,49,51,54,893,42,2,734,6,428,11,183,57,120,63,16,139,7,NA,NA,5.41,225,78.8,49.5,50.7,238
2020-09-04,3032.115,123,53,145,2612,1274,41,66,50,762,55,2,680,7,339,15,242,80,120,62,16,260,9,NA,NA,5.59,109,56.1,33.9,43.2,222
2020-09-05,2183.115,44,31,85,2150,1008,35,45,59,717,44,1,566,6,275,11,167,42,120,62,16,114,6,NA,NA,5.07,48.8,28.3,20.3,16.9,251
2020-09-06,1623.115,30,22,60,1873,840,33,35,45,560,36,1,451,5,227,10,140,30,120,62,16,71,4,NA,NA,4.77,38.1,22.3,16.9,13,110
2020-09-07,1307.115,28,18,50,1604,706,32,31,39,456,32,1,381,4,188,9,128,23,120,62,16,54,3,NA,NA,4.43,33.6,19.5,15.4,11.1,74.7
2020-09-08,1021.115,25,15,43,1361,613,31,29,36,395,29,1,330,3,162,8,121,19,120,62,16,44,3,NA,NA,4.15,30.8,18,14.3,10.2,58.2
2020-09-09,783.115,23,14,40,1170,546,31,28,33,353,26,1,300,3,144,8,116,16,120,62,16,35,2,NA,NA,3.92,29.5,17.2,14.3,10.1,46.4
2020-09-10,1094.115,29,14,41,1137,812,32,130,32,328,26,1,283,3,130,7,113,15,120,62,16,31,2,NA,NA,3.87,43.1,19.8,21.9,40.9,145
2020-09-11,856.115,29,18,42,1742,955,33,138,31,311,33,1,263,2,119,7,110,14,120,63,16,30,2,NA,NA,3.85,41.9,22.8,20.8,28.3,95.2
2020-09-12,1116.115,24,17,46,1305,613,32,53,31,297,33,0,249,2,112,7,110,14,120,63,16,27,2,NA,NA,4.02,31.5,17.8,15.5,16.8,62.9
2020-09-13,750.115,25,14,44,1100,540,32,39,30,279,27,0,243,2,109,7,109,14,120,63,16,27,2,NA,NA,3.82,29.5,16.7,14.5,13.3,47.9
2020-09-14,556.115,22,13,43,986,476,30,33,31,268,25,0,241,2,103,7,111,15,120,63,16,26,2,NA,NA,3.63,27.2,15.9,13.3,11.4,38.5
2020-09-15,428.115,21,12,37,916,426,30,29,29,262,23,0,234,2,100,6,108,14,120,62,16,23,2,NA,NA,3.52,24.8,14.9,12.4,10.1,29.9
2020-09-16,372.115,20,10,34,818,392,31,27,28,253,22,0,224,2,93,6,104,12,120,63,16,22,1,NA,NA,3.36,25,14.6,12.2,10.1,25.7
2020-09-17,279.115,18,10,31,795,375,31,25,27,244,21,0,216,2,87,6,103,11,120,63,16,20,1,NA,NA,3.21,24.4,14.7,12.4,9.66,25.1
2020-09-18,251.115,18,10,31,742,370,31,25,27,235,21,0,209,2,81,6,103,11,120,63,16,20,1,NA,NA,3.2,24.6,14.9,12.3,9.88,40.9
2020-09-19,220.115,17,10,29,731,358,30,24,26,226,21,0,202,1,78,6,113,10,120,150,16,19,1,NA,NA,3.19,21.2,13.4,11.3,9.25,33
2020-09-20,167.115,16,9,27,680,342,29,23,24,219,20,0,262,1,75,5,180,10,120,150,16,17,1,NA,NA,3.09,20.3,13.3,10.9,8.5,25.9
