date,lfalls,date_fc,length_fc
2021-08-15,NA,2021-06-23,53
2021-08-16,NA,2021-06-23,54
2021-08-17,NA,2021-06-23,55
2021-08-18,NA,2021-06-23,56
2021-08-19,NA,2021-06-23,57
2021-08-20,NA,2021-06-23,58
2021-08-21,NA,2021-06-23,59
2021-08-22,NA,2021-06-23,60
2021-08-23,NA,2021-06-23,61
2021-08-24,NA,2021-06-23,62
2021-08-25,NA,2021-06-23,63
2021-08-26,NA,2021-06-23,64
2021-08-27,NA,2021-06-23,65
2021-08-28,NA,2021-06-23,66
2021-08-29,NA,2021-06-23,67
2021-08-30,NA,2021-06-23,68
2021-08-31,NA,2021-06-23,69
2021-09-01,NA,2021-06-23,70
2021-09-02,NA,2021-06-23,71
2021-09-03,NA,2021-06-23,72
2021-09-04,NA,2021-06-23,73
2021-09-05,NA,2021-06-23,74
2021-09-06,NA,2021-06-23,75
2021-09-07,NA,2021-06-23,76
2021-09-08,NA,2021-06-23,77
2021-09-09,NA,2021-06-23,78
2021-09-10,NA,2021-06-23,79
2021-09-11,NA,2021-06-23,80
2021-09-12,NA,2021-06-23,81
2021-09-13,NA,2021-06-23,82
2021-09-14,NA,2021-06-23,83
2021-09-15,NA,2021-06-23,84
2021-09-16,NA,2021-06-23,85
2021-09-17,NA,2021-06-23,86
2021-09-18,NA,2021-06-23,87
2021-09-19,NA,2021-06-23,88
2021-09-20,NA,2021-06-23,89
2021-09-21,NA,2021-06-23,90
2021-09-22,NA,2021-06-23,91
2021-09-23,NA,2021-06-23,92
2021-09-24,NA,2021-06-23,93
2021-09-25,NA,2021-06-23,94
2021-09-26,NA,2021-06-23,95
2021-09-27,NA,2021-06-23,96
2021-09-28,NA,2021-06-23,97
2021-09-29,NA,2021-06-23,98
2021-09-30,NA,2021-06-23,99
2021-10-01,NA,2021-06-23,100
2021-10-02,NA,2021-06-23,101
2021-10-03,NA,2021-06-23,102
2021-10-04,NA,2021-06-23,103
2021-10-05,NA,2021-06-23,104
2021-10-06,NA,2021-06-23,105
2021-10-07,NA,2021-06-23,106
2021-10-08,NA,2021-06-23,107
2021-10-09,NA,2021-06-23,108
2021-10-10,NA,2021-06-23,109
2021-10-11,NA,2021-06-23,110
2021-10-12,NA,2021-06-23,111
2021-10-13,NA,2021-06-23,112
2021-10-14,NA,2021-06-23,113
2021-10-15,NA,2021-06-23,114
2021-10-16,NA,2021-06-23,115
2021-10-17,NA,2021-06-23,116
2021-10-18,NA,2021-06-23,117
2021-10-19,NA,2021-06-23,118
2021-10-20,NA,2021-06-23,119
2021-10-21,NA,2021-06-23,120
2021-10-22,NA,2021-06-23,121
2021-10-23,NA,2021-06-23,122
2021-10-24,NA,2021-06-23,123
2021-10-25,NA,2021-06-23,124
2021-10-26,NA,2021-06-23,125
2021-10-27,NA,2021-06-23,126
2021-10-28,NA,2021-06-23,127
2021-10-29,NA,2021-06-23,128
2021-10-30,NA,2021-06-23,129
2021-10-31,NA,2021-06-23,130
2021-11-01,NA,2021-06-23,131
2021-11-02,NA,2021-06-23,132
2021-11-03,NA,2021-06-23,133
2021-11-04,NA,2021-06-23,134
2021-11-05,NA,2021-06-23,135
2021-11-06,NA,2021-06-23,136
2021-11-07,NA,2021-06-23,137
2021-11-08,NA,2021-06-23,138
2021-11-09,NA,2021-06-23,139
2021-11-10,NA,2021-06-23,140
2021-11-11,NA,2021-06-23,141
2021-11-12,NA,2021-06-23,142
2021-11-13,NA,2021-06-23,143
2021-11-14,NA,2021-06-23,144
2021-11-15,NA,2021-06-23,145
2021-11-16,NA,2021-06-23,146
2021-11-17,NA,2021-06-23,147
2021-11-18,NA,2021-06-23,148
2021-11-19,NA,2021-06-23,149
2021-11-20,NA,2021-06-23,150
2021-11-21,NA,2021-06-23,151
2021-11-22,NA,2021-06-23,152
2021-11-23,NA,2021-06-23,153
2021-11-24,NA,2021-06-23,154
2021-11-25,NA,2021-06-23,155
2021-11-26,NA,2021-06-23,156
2021-11-27,NA,2021-06-23,157
2021-11-28,NA,2021-06-23,158
2021-11-29,NA,2021-06-23,159
2021-11-30,NA,2021-06-23,160
2021-12-01,NA,2021-06-23,161
2021-12-02,NA,2021-06-23,162
2021-12-03,NA,2021-06-23,163
2021-12-04,NA,2021-06-23,164
2021-12-05,NA,2021-06-23,165
2021-12-06,NA,2021-06-23,166
2021-12-07,NA,2021-06-23,167
2021-12-08,NA,2021-06-23,168
2021-12-09,NA,2021-06-23,169
2021-12-10,NA,2021-06-23,170
2021-12-11,NA,2021-06-23,171
2021-12-12,NA,2021-06-23,172
2021-12-13,NA,2021-06-23,173
2021-12-14,NA,2021-06-23,174
2021-12-15,NA,2021-06-23,175
2021-12-16,NA,2021-06-23,176
2021-12-17,NA,2021-06-23,177
2021-12-18,NA,2021-06-23,178
2021-12-19,NA,2021-06-23,179
2021-12-20,NA,2021-06-23,180
2021-12-21,NA,2021-06-23,181
2021-12-22,NA,2021-06-23,182
2021-12-23,NA,2021-06-23,183
2021-12-24,NA,2021-06-23,184
2021-12-25,NA,2021-06-23,185
2021-12-26,NA,2021-06-23,186
2021-12-27,NA,2021-06-23,187
2021-12-28,NA,2021-06-23,188
2021-12-29,NA,2021-06-23,189
2021-12-30,NA,2021-06-23,190
2021-12-31,NA,2021-06-23,191
