date,lfalls,date_fc,length_fc
2021-06-23,4692,2021-07-23,-30
2021-06-24,4503,2021-07-23,-29
2021-06-25,4259,2021-07-23,-28
2021-06-26,4057,2021-07-23,-27
2021-06-27,3667,2021-07-23,-26
2021-06-28,3490,2021-07-23,-25
2021-06-29,3112,2021-07-23,-24
2021-06-30,2807,2021-07-23,-23
2021-07-01,2902,2021-07-23,-22
2021-07-02,3232,2021-07-23,-21
2021-07-03,2920,2021-07-23,-20
2021-07-04,2747,2021-07-23,-19
2021-07-05,2593,2021-07-23,-18
2021-07-06,2515,2021-07-23,-17
2021-07-07,2431,2021-07-23,-16
2021-07-08,2431,2021-07-23,-15
2021-07-09,2549,2021-07-23,-14
2021-07-10,2431,2021-07-23,-13
2021-07-11,2353,2021-07-23,-12
2021-07-12,2250,2021-07-23,-11
2021-07-13,2211,2021-07-23,-10
2021-07-14,2253,2021-07-23,-9
2021-07-15,2211,2021-07-23,-8
2021-07-16,2211,2021-07-23,-7
2021-07-17,2211,2021-07-23,-6
2021-07-18,2220,2021-07-23,-5
2021-07-19,2260,2021-07-23,-4
2021-07-20,2224,2021-07-23,-3
2021-07-21,2211,2021-07-23,-2
2021-07-22,2153,2021-07-23,-1
2021-07-23,2004,2021-07-23,0
2021-07-24,1929,2021-07-23,1
2021-07-25,1878,2021-07-23,2
2021-07-26,1814,2021-07-23,3
2021-07-27,1739,2021-07-23,4
2021-07-28,1688,2021-07-23,5
2021-07-29,1766,2021-07-23,6
2021-07-30,1719,2021-07-23,7
2021-07-31,1621,2021-07-23,8
2021-08-01,1541,2021-07-23,9
2021-08-02,1481,2021-07-23,10
2021-08-03,1693,2021-07-23,11
2021-08-04,1653,2021-07-23,12
2021-08-05,1558,2021-07-23,13
2021-08-06,3335,2021-07-23,14
2021-08-07,62149,2021-07-23,15
2021-08-08,NA,2021-07-23,16
2021-08-09,NA,2021-07-23,17
2021-08-10,NA,2021-07-23,18
2021-08-11,NA,2021-07-23,19
2021-08-12,NA,2021-07-23,20
2021-08-13,NA,2021-07-23,21
2021-08-14,NA,2021-07-23,22
2021-08-15,NA,2021-07-23,23
2021-08-16,NA,2021-07-23,24
2021-08-17,NA,2021-07-23,25
2021-08-18,NA,2021-07-23,26
2021-08-19,NA,2021-07-23,27
2021-08-20,NA,2021-07-23,28
2021-08-21,NA,2021-07-23,29
2021-08-22,NA,2021-07-23,30
2021-08-23,NA,2021-07-23,31
2021-08-24,NA,2021-07-23,32
2021-08-25,NA,2021-07-23,33
2021-08-26,NA,2021-07-23,34
2021-08-27,NA,2021-07-23,35
2021-08-28,NA,2021-07-23,36
2021-08-29,NA,2021-07-23,37
2021-08-30,NA,2021-07-23,38
2021-08-31,NA,2021-07-23,39
2021-09-01,NA,2021-07-23,40
2021-09-02,NA,2021-07-23,41
2021-09-03,NA,2021-07-23,42
2021-09-04,NA,2021-07-23,43
2021-09-05,NA,2021-07-23,44
2021-09-06,NA,2021-07-23,45
2021-09-07,NA,2021-07-23,46
2021-09-08,NA,2021-07-23,47
2021-09-09,NA,2021-07-23,48
2021-09-10,NA,2021-07-23,49
2021-09-11,NA,2021-07-23,50
2021-09-12,NA,2021-07-23,51
2021-09-13,NA,2021-07-23,52
2021-09-14,NA,2021-07-23,53
2021-09-15,NA,2021-07-23,54
2021-09-16,NA,2021-07-23,55
2021-09-17,NA,2021-07-23,56
2021-09-18,NA,2021-07-23,57
2021-09-19,NA,2021-07-23,58
2021-09-20,NA,2021-07-23,59
2021-09-21,NA,2021-07-23,60
2021-09-22,NA,2021-07-23,61
2021-09-23,NA,2021-07-23,62
2021-09-24,NA,2021-07-23,63
2021-09-25,NA,2021-07-23,64
2021-09-26,NA,2021-07-23,65
2021-09-27,NA,2021-07-23,66
2021-09-28,NA,2021-07-23,67
2021-09-29,NA,2021-07-23,68
2021-09-30,NA,2021-07-23,69
2021-10-01,NA,2021-07-23,70
2021-10-02,NA,2021-07-23,71
2021-10-03,NA,2021-07-23,72
2021-10-04,NA,2021-07-23,73
2021-10-05,NA,2021-07-23,74
2021-10-06,NA,2021-07-23,75
2021-10-07,NA,2021-07-23,76
2021-10-08,NA,2021-07-23,77
