date,lfalls,date_fc,length_fc
2021-04-09,6448,2021-05-09,-30
2021-04-10,6405,2021-05-09,-29
2021-04-11,6199,2021-05-09,-28
2021-04-12,6615,2021-05-09,-27
2021-04-13,8227,2021-05-09,-26
2021-04-14,10469,2021-05-09,-25
2021-04-15,11934,2021-05-09,-24
2021-04-16,11224,2021-05-09,-23
2021-04-17,9782,2021-05-09,-22
2021-04-18,8602,2021-05-09,-21
2021-04-19,7888,2021-05-09,-20
2021-04-20,7397,2021-05-09,-19
2021-04-21,6962,2021-05-09,-18
2021-04-22,6543,2021-05-09,-17
2021-04-23,6199,2021-05-09,-16
2021-04-24,6199,2021-05-09,-15
2021-04-25,6273,2021-05-09,-14
2021-04-26,6338,2021-05-09,-13
2021-04-27,6199,2021-05-09,-12
2021-04-28,6309,2021-05-09,-11
2021-04-29,6332,2021-05-09,-10
2021-04-30,6306,2021-05-09,-9
2021-05-01,5950,2021-05-09,-8
2021-05-02,5537,2021-05-09,-7
2021-05-03,5152,2021-05-09,-6
2021-05-04,5152,2021-05-09,-5
2021-05-05,5582,2021-05-09,-4
2021-05-06,6117,2021-05-09,-3
2021-05-07,6529,2021-05-09,-2
2021-05-08,6855,2021-05-09,-1
2021-05-09,7284,2021-05-09,0
2021-05-10,7196,2021-05-09,1
2021-05-11,6743,2021-05-09,2
2021-05-12,6261,2021-05-09,3
2021-05-13,5829,2021-05-09,4
2021-05-14,5515,2021-05-09,5
2021-05-15,5311,2021-05-09,6
2021-05-16,5260,2021-05-09,7
2021-05-17,5531,2021-05-09,8
2021-05-18,5245,2021-05-09,9
2021-05-19,5050,2021-05-09,10
2021-05-20,4899,2021-05-09,11
2021-05-21,4905,2021-05-09,12
2021-05-22,4897,2021-05-09,13
2021-05-23,4816,2021-05-09,14
2021-05-24,13880,2021-05-09,15
2021-05-25,NA,2021-05-09,16
2021-05-26,NA,2021-05-09,17
2021-05-27,NA,2021-05-09,18
2021-05-28,NA,2021-05-09,19
2021-05-29,NA,2021-05-09,20
2021-05-30,NA,2021-05-09,21
2021-05-31,NA,2021-05-09,22
2021-06-01,NA,2021-05-09,23
2021-06-02,NA,2021-05-09,24
2021-06-03,NA,2021-05-09,25
2021-06-04,NA,2021-05-09,26
2021-06-05,NA,2021-05-09,27
2021-06-06,NA,2021-05-09,28
2021-06-07,NA,2021-05-09,29
2021-06-08,NA,2021-05-09,30
2021-06-09,NA,2021-05-09,31
2021-06-10,NA,2021-05-09,32
2021-06-11,NA,2021-05-09,33
2021-06-12,NA,2021-05-09,34
2021-06-13,NA,2021-05-09,35
2021-06-14,NA,2021-05-09,36
2021-06-15,NA,2021-05-09,37
2021-06-16,NA,2021-05-09,38
2021-06-17,NA,2021-05-09,39
2021-06-18,NA,2021-05-09,40
2021-06-19,NA,2021-05-09,41
2021-06-20,NA,2021-05-09,42
2021-06-21,NA,2021-05-09,43
2021-06-22,NA,2021-05-09,44
2021-06-23,NA,2021-05-09,45
2021-06-24,NA,2021-05-09,46
2021-06-25,NA,2021-05-09,47
2021-06-26,NA,2021-05-09,48
2021-06-27,NA,2021-05-09,49
2021-06-28,NA,2021-05-09,50
2021-06-29,NA,2021-05-09,51
2021-06-30,NA,2021-05-09,52
2021-07-01,NA,2021-05-09,53
2021-07-02,NA,2021-05-09,54
2021-07-03,NA,2021-05-09,55
2021-07-04,NA,2021-05-09,56
2021-07-05,NA,2021-05-09,57
2021-07-06,NA,2021-05-09,58
2021-07-07,NA,2021-05-09,59
2021-07-08,NA,2021-05-09,60
2021-07-09,NA,2021-05-09,61
2021-07-10,NA,2021-05-09,62
2021-07-11,NA,2021-05-09,63
2021-07-12,NA,2021-05-09,64
2021-07-13,NA,2021-05-09,65
2021-07-14,NA,2021-05-09,66
2021-07-15,NA,2021-05-09,67
2021-07-16,NA,2021-05-09,68
2021-07-17,NA,2021-05-09,69
2021-07-18,NA,2021-05-09,70
2021-07-19,NA,2021-05-09,71
2021-07-20,NA,2021-05-09,72
2021-07-21,NA,2021-05-09,73
2021-07-22,NA,2021-05-09,74
2021-07-23,NA,2021-05-09,75
2021-07-24,NA,2021-05-09,76
2021-07-25,NA,2021-05-09,77
2021-07-26,NA,2021-05-09,78
2021-07-27,NA,2021-05-09,79
2021-07-28,NA,2021-05-09,80
2021-07-29,NA,2021-05-09,81
