date,lfalls,date_fc,length_fc
2021-05-09,6838,2021-06-08,-30
2021-05-10,7016,2021-06-08,-29
2021-05-11,7027,2021-06-08,-28
2021-05-12,6535,2021-06-08,-27
2021-05-13,6087,2021-06-08,-26
2021-05-14,5758,2021-06-08,-25
2021-05-15,5209,2021-06-08,-24
2021-05-16,4564,2021-06-08,-23
2021-05-17,4260,2021-06-08,-22
2021-05-18,3995,2021-06-08,-21
2021-05-19,3891,2021-06-08,-20
2021-05-20,3749,2021-06-08,-19
2021-05-21,3400,2021-06-08,-18
2021-05-22,3180,2021-06-08,-17
2021-05-23,2954,2021-06-08,-16
2021-05-24,2831,2021-06-08,-15
2021-05-25,2831,2021-06-08,-14
2021-05-26,2831,2021-06-08,-13
2021-05-27,3037,2021-06-08,-12
2021-05-28,2831,2021-06-08,-11
2021-05-29,3478,2021-06-08,-10
2021-05-30,3419,2021-06-08,-9
2021-05-31,3372,2021-06-08,-8
2021-06-01,3280,2021-06-08,-7
2021-06-02,3249,2021-06-08,-6
2021-06-03,3444,2021-06-08,-5
2021-06-04,3756,2021-06-08,-4
2021-06-05,3753,2021-06-08,-3
2021-06-06,3547,2021-06-08,-2
2021-06-07,3337,2021-06-08,-1
2021-06-08,2862,2021-06-08,0
2021-06-09,2707,2021-06-08,1
2021-06-10,2700,2021-06-08,2
2021-06-11,2917,2021-06-08,3
2021-06-12,2847,2021-06-08,4
2021-06-13,2851,2021-06-08,5
2021-06-14,2821,2021-06-08,6
2021-06-15,2762,2021-06-08,7
2021-06-16,2701,2021-06-08,8
2021-06-17,2655,2021-06-08,9
2021-06-18,2629,2021-06-08,10
2021-06-19,2575,2021-06-08,11
2021-06-20,2485,2021-06-08,12
2021-06-21,2378,2021-06-08,13
2021-06-22,3596,2021-06-08,14
2021-06-23,25046,2021-06-08,15
2021-06-24,NA,2021-06-08,16
2021-06-25,NA,2021-06-08,17
2021-06-26,NA,2021-06-08,18
2021-06-27,NA,2021-06-08,19
2021-06-28,NA,2021-06-08,20
2021-06-29,NA,2021-06-08,21
2021-06-30,NA,2021-06-08,22
2021-07-01,NA,2021-06-08,23
2021-07-02,NA,2021-06-08,24
2021-07-03,NA,2021-06-08,25
2021-07-04,NA,2021-06-08,26
2021-07-05,NA,2021-06-08,27
2021-07-06,NA,2021-06-08,28
2021-07-07,NA,2021-06-08,29
2021-07-08,NA,2021-06-08,30
2021-07-09,NA,2021-06-08,31
2021-07-10,NA,2021-06-08,32
2021-07-11,NA,2021-06-08,33
2021-07-12,NA,2021-06-08,34
2021-07-13,NA,2021-06-08,35
2021-07-14,NA,2021-06-08,36
2021-07-15,NA,2021-06-08,37
2021-07-16,NA,2021-06-08,38
2021-07-17,NA,2021-06-08,39
2021-07-18,NA,2021-06-08,40
2021-07-19,NA,2021-06-08,41
2021-07-20,NA,2021-06-08,42
2021-07-21,NA,2021-06-08,43
2021-07-22,NA,2021-06-08,44
2021-07-23,NA,2021-06-08,45
2021-07-24,NA,2021-06-08,46
2021-07-25,NA,2021-06-08,47
2021-07-26,NA,2021-06-08,48
2021-07-27,NA,2021-06-08,49
2021-07-28,NA,2021-06-08,50
2021-07-29,NA,2021-06-08,51
2021-07-30,NA,2021-06-08,52
2021-07-31,NA,2021-06-08,53
2021-08-01,NA,2021-06-08,54
2021-08-02,NA,2021-06-08,55
2021-08-03,NA,2021-06-08,56
2021-08-04,NA,2021-06-08,57
2021-08-05,NA,2021-06-08,58
2021-08-06,NA,2021-06-08,59
2021-08-07,NA,2021-06-08,60
2021-08-08,NA,2021-06-08,61
2021-08-09,NA,2021-06-08,62
2021-08-10,NA,2021-06-08,63
2021-08-11,NA,2021-06-08,64
2021-08-12,NA,2021-06-08,65
2021-08-13,NA,2021-06-08,66
2021-08-14,NA,2021-06-08,67
2021-08-15,NA,2021-06-08,68
2021-08-16,NA,2021-06-08,69
2021-08-17,NA,2021-06-08,70
2021-08-18,NA,2021-06-08,71
2021-08-19,NA,2021-06-08,72
2021-08-20,NA,2021-06-08,73
2021-08-21,NA,2021-06-08,74
2021-08-22,NA,2021-06-08,75
2021-08-23,NA,2021-06-08,76
2021-08-24,NA,2021-06-08,77
2021-08-25,NA,2021-06-08,78
2021-08-26,NA,2021-06-08,79
2021-08-27,NA,2021-06-08,80
2021-08-28,NA,2021-06-08,81
2021-08-29,NA,2021-06-08,82
2021-08-30,NA,2021-06-08,83
2021-08-31,NA,2021-06-08,84
2021-09-01,NA,2021-06-08,85
2021-09-02,NA,2021-06-08,86
2021-09-03,NA,2021-06-08,87
2021-09-04,NA,2021-06-08,88
2021-09-05,NA,2021-06-08,89
2021-09-06,NA,2021-06-08,90
2021-09-07,NA,2021-06-08,91
2021-09-08,NA,2021-06-08,92
2021-09-09,NA,2021-06-08,93
2021-09-10,NA,2021-06-08,94
2021-09-11,NA,2021-06-08,95
2021-09-12,NA,2021-06-08,96
2021-09-13,NA,2021-06-08,97
2021-09-14,NA,2021-06-08,98
2021-09-15,NA,2021-06-08,99
2021-09-16,NA,2021-06-08,100
2021-09-17,NA,2021-06-08,101
2021-09-18,NA,2021-06-08,102
2021-09-19,NA,2021-06-08,103
2021-09-20,NA,2021-06-08,104
2021-09-21,NA,2021-06-08,105
2021-09-22,NA,2021-06-08,106
2021-09-23,NA,2021-06-08,107
2021-09-24,NA,2021-06-08,108
2021-09-25,NA,2021-06-08,109
2021-09-26,NA,2021-06-08,110
2021-09-27,NA,2021-06-08,111
2021-09-28,NA,2021-06-08,112
2021-09-29,NA,2021-06-08,113
2021-09-30,NA,2021-06-08,114
2021-10-01,NA,2021-06-08,115
2021-10-02,NA,2021-06-08,116
2021-10-03,NA,2021-06-08,117
2021-10-04,NA,2021-06-08,118
2021-10-05,NA,2021-06-08,119
2021-10-06,NA,2021-06-08,120
2021-10-07,NA,2021-06-08,121
2021-10-08,NA,2021-06-08,122
2021-10-09,NA,2021-06-08,123
2021-10-10,NA,2021-06-08,124
2021-10-11,NA,2021-06-08,125
2021-10-12,NA,2021-06-08,126
2021-10-13,NA,2021-06-08,127
2021-10-14,NA,2021-06-08,128
2021-10-15,NA,2021-06-08,129
2021-10-16,NA,2021-06-08,130
2021-10-17,NA,2021-06-08,131
2021-10-18,NA,2021-06-08,132
2021-10-19,NA,2021-06-08,133
2021-10-20,NA,2021-06-08,134
2021-10-21,NA,2021-06-08,135
2021-10-22,NA,2021-06-08,136
2021-10-23,NA,2021-06-08,137
2021-10-24,NA,2021-06-08,138
2021-10-25,NA,2021-06-08,139
2021-10-26,NA,2021-06-08,140
2021-10-27,NA,2021-06-08,141
2021-10-28,NA,2021-06-08,142
2021-10-29,NA,2021-06-08,143
2021-10-30,NA,2021-06-08,144
2021-10-31,NA,2021-06-08,145
2021-11-01,NA,2021-06-08,146
2021-11-02,NA,2021-06-08,147
2021-11-03,NA,2021-06-08,148
2021-11-04,NA,2021-06-08,149
2021-11-05,NA,2021-06-08,150
2021-11-06,NA,2021-06-08,151
2021-11-07,NA,2021-06-08,152
2021-11-08,NA,2021-06-08,153
2021-11-09,NA,2021-06-08,154
2021-11-10,NA,2021-06-08,155
2021-11-11,NA,2021-06-08,156
2021-11-12,NA,2021-06-08,157
2021-11-13,NA,2021-06-08,158
2021-11-14,NA,2021-06-08,159
2021-11-15,NA,2021-06-08,160
2021-11-16,NA,2021-06-08,161
2021-11-17,NA,2021-06-08,162
2021-11-18,NA,2021-06-08,163
2021-11-19,NA,2021-06-08,164
2021-11-20,NA,2021-06-08,165
2021-11-21,NA,2021-06-08,166
2021-11-22,NA,2021-06-08,167
2021-11-23,NA,2021-06-08,168
2021-11-24,NA,2021-06-08,169
2021-11-25,NA,2021-06-08,170
2021-11-26,NA,2021-06-08,171
2021-11-27,NA,2021-06-08,172
2021-11-28,NA,2021-06-08,173
2021-11-29,NA,2021-06-08,174
2021-11-30,NA,2021-06-08,175
2021-12-01,NA,2021-06-08,176
2021-12-02,NA,2021-06-08,177
2021-12-03,NA,2021-06-08,178
2021-12-04,NA,2021-06-08,179
2021-12-05,NA,2021-06-08,180
2021-12-06,NA,2021-06-08,181
2021-12-07,NA,2021-06-08,182
2021-12-08,NA,2021-06-08,183
2021-12-09,NA,2021-06-08,184
2021-12-10,NA,2021-06-08,185
2021-12-11,NA,2021-06-08,186
2021-12-12,NA,2021-06-08,187
2021-12-13,NA,2021-06-08,188
2021-12-14,NA,2021-06-08,189
2021-12-15,NA,2021-06-08,190
2021-12-16,NA,2021-06-08,191
2021-12-17,NA,2021-06-08,192
2021-12-18,NA,2021-06-08,193
2021-12-19,NA,2021-06-08,194
2021-12-20,NA,2021-06-08,195
2021-12-21,NA,2021-06-08,196
2021-12-22,NA,2021-06-08,197
2021-12-23,NA,2021-06-08,198
2021-12-24,NA,2021-06-08,199
2021-12-25,NA,2021-06-08,200
2021-12-26,NA,2021-06-08,201
2021-12-27,NA,2021-06-08,202
2021-12-28,NA,2021-06-08,203
2021-12-29,NA,2021-06-08,204
2021-12-30,NA,2021-06-08,205
2021-12-31,NA,2021-06-08,206
