date,lfalls,date_fc,length_fc
2021-06-25,4259,2021-07-25,-30
2021-06-26,4057,2021-07-25,-29
2021-06-27,3667,2021-07-25,-28
2021-06-28,3490,2021-07-25,-27
2021-06-29,3112,2021-07-25,-26
2021-06-30,2807,2021-07-25,-25
2021-07-01,2902,2021-07-25,-24
2021-07-02,3232,2021-07-25,-23
2021-07-03,2920,2021-07-25,-22
2021-07-04,2747,2021-07-25,-21
2021-07-05,2593,2021-07-25,-20
2021-07-06,2515,2021-07-25,-19
2021-07-07,2431,2021-07-25,-18
2021-07-08,2431,2021-07-25,-17
2021-07-09,2549,2021-07-25,-16
2021-07-10,2431,2021-07-25,-15
2021-07-11,2353,2021-07-25,-14
2021-07-12,2250,2021-07-25,-13
2021-07-13,2211,2021-07-25,-12
2021-07-14,2253,2021-07-25,-11
2021-07-15,2211,2021-07-25,-10
2021-07-16,2211,2021-07-25,-9
2021-07-17,2211,2021-07-25,-8
2021-07-18,2220,2021-07-25,-7
2021-07-19,2260,2021-07-25,-6
2021-07-20,2224,2021-07-25,-5
2021-07-21,2211,2021-07-25,-4
2021-07-22,2153,2021-07-25,-3
2021-07-23,1972,2021-07-25,-2
2021-07-24,1933,2021-07-25,-1
2021-07-25,1739,2021-07-25,0
2021-07-26,1674,2021-07-25,1
2021-07-27,1601,2021-07-25,2
2021-07-28,1526,2021-07-25,3
2021-07-29,1568,2021-07-25,4
2021-07-30,1513,2021-07-25,5
2021-07-31,1452,2021-07-25,6
2021-08-01,1399,2021-07-25,7
2021-08-02,1349,2021-07-25,8
2021-08-03,1321,2021-07-25,9
2021-08-04,1292,2021-07-25,10
2021-08-05,1251,2021-07-25,11
2021-08-06,1220,2021-07-25,12
2021-08-07,1225,2021-07-25,13
2021-08-08,NA,2021-07-25,14
2021-08-09,NA,2021-07-25,15
2021-08-10,NA,2021-07-25,16
2021-08-11,NA,2021-07-25,17
2021-08-12,NA,2021-07-25,18
2021-08-13,NA,2021-07-25,19
2021-08-14,NA,2021-07-25,20
2021-08-15,NA,2021-07-25,21
2021-08-16,NA,2021-07-25,22
2021-08-17,NA,2021-07-25,23
2021-08-18,NA,2021-07-25,24
2021-08-19,NA,2021-07-25,25
2021-08-20,NA,2021-07-25,26
2021-08-21,NA,2021-07-25,27
2021-08-22,NA,2021-07-25,28
2021-08-23,NA,2021-07-25,29
2021-08-24,NA,2021-07-25,30
2021-08-25,NA,2021-07-25,31
2021-08-26,NA,2021-07-25,32
2021-08-27,NA,2021-07-25,33
2021-08-28,NA,2021-07-25,34
2021-08-29,NA,2021-07-25,35
2021-08-30,NA,2021-07-25,36
2021-08-31,NA,2021-07-25,37
2021-09-01,NA,2021-07-25,38
2021-09-02,NA,2021-07-25,39
2021-09-03,NA,2021-07-25,40
2021-09-04,NA,2021-07-25,41
2021-09-05,NA,2021-07-25,42
2021-09-06,NA,2021-07-25,43
2021-09-07,NA,2021-07-25,44
2021-09-08,NA,2021-07-25,45
2021-09-09,NA,2021-07-25,46
2021-09-10,NA,2021-07-25,47
2021-09-11,NA,2021-07-25,48
2021-09-12,NA,2021-07-25,49
2021-09-13,NA,2021-07-25,50
2021-09-14,NA,2021-07-25,51
2021-09-15,NA,2021-07-25,52
2021-09-16,NA,2021-07-25,53
2021-09-17,NA,2021-07-25,54
2021-09-18,NA,2021-07-25,55
2021-09-19,NA,2021-07-25,56
2021-09-20,NA,2021-07-25,57
2021-09-21,NA,2021-07-25,58
2021-09-22,NA,2021-07-25,59
2021-09-23,NA,2021-07-25,60
2021-09-24,NA,2021-07-25,61
2021-09-25,NA,2021-07-25,62
2021-09-26,NA,2021-07-25,63
2021-09-27,NA,2021-07-25,64
2021-09-28,NA,2021-07-25,65
2021-09-29,NA,2021-07-25,66
2021-09-30,NA,2021-07-25,67
2021-10-01,NA,2021-07-25,68
2021-10-02,NA,2021-07-25,69
2021-10-03,NA,2021-07-25,70
2021-10-04,NA,2021-07-25,71
2021-10-05,NA,2021-07-25,72
2021-10-06,NA,2021-07-25,73
2021-10-07,NA,2021-07-25,74
2021-10-08,NA,2021-07-25,75
2021-10-09,NA,2021-07-25,76
2021-10-10,NA,2021-07-25,77
2021-10-11,NA,2021-07-25,78
2021-10-12,NA,2021-07-25,79
2021-10-13,NA,2021-07-25,80
2021-10-14,NA,2021-07-25,81
2021-10-15,NA,2021-07-25,82
2021-10-16,NA,2021-07-25,83
2021-10-17,NA,2021-07-25,84
2021-10-18,NA,2021-07-25,85
2021-10-19,NA,2021-07-25,86
2021-10-20,NA,2021-07-25,87
2021-10-21,NA,2021-07-25,88
2021-10-22,NA,2021-07-25,89
2021-10-23,NA,2021-07-25,90
2021-10-24,NA,2021-07-25,91
2021-10-25,NA,2021-07-25,92
2021-10-26,NA,2021-07-25,93
2021-10-27,NA,2021-07-25,94
2021-10-28,NA,2021-07-25,95
