date,lfalls,date_fc,length_fc
2021-05-02,5405,2021-06-01,-30
2021-05-03,5152,2021-06-01,-29
2021-05-04,5155,2021-06-01,-28
2021-05-05,5649,2021-06-01,-27
2021-05-06,5657,2021-06-01,-26
2021-05-07,5924,2021-06-01,-25
2021-05-08,6540,2021-06-01,-24
2021-05-09,6838,2021-06-01,-23
2021-05-10,7016,2021-06-01,-22
2021-05-11,7027,2021-06-01,-21
2021-05-12,6535,2021-06-01,-20
2021-05-13,6087,2021-06-01,-19
2021-05-14,5758,2021-06-01,-18
2021-05-15,5209,2021-06-01,-17
2021-05-16,4564,2021-06-01,-16
2021-05-17,4260,2021-06-01,-15
2021-05-18,3995,2021-06-01,-14
2021-05-19,3891,2021-06-01,-13
2021-05-20,3749,2021-06-01,-12
2021-05-21,3400,2021-06-01,-11
2021-05-22,3180,2021-06-01,-10
2021-05-23,2954,2021-06-01,-9
2021-05-24,2831,2021-06-01,-8
2021-05-25,2831,2021-06-01,-7
2021-05-26,2831,2021-06-01,-6
2021-05-27,3037,2021-06-01,-5
2021-05-28,2831,2021-06-01,-4
2021-05-29,3872,2021-06-01,-3
2021-05-30,3694,2021-06-01,-2
2021-05-31,3539,2021-06-01,-1
2021-06-01,3428,2021-06-01,0
2021-06-02,3380,2021-06-01,1
2021-06-03,3448,2021-06-01,2
2021-06-04,3580,2021-06-01,3
2021-06-05,3532,2021-06-01,4
2021-06-06,3373,2021-06-01,5
2021-06-07,3179,2021-06-01,6
2021-06-08,2975,2021-06-01,7
2021-06-09,2802,2021-06-01,8
2021-06-10,2645,2021-06-01,9
2021-06-11,2503,2021-06-01,10
2021-06-12,2378,2021-06-01,11
2021-06-13,2248,2021-06-01,12
2021-06-14,2145,2021-06-01,13
2021-06-15,2317,2021-06-01,14
2021-06-16,7558,2021-06-01,15
2021-06-17,NA,2021-06-01,16
2021-06-18,NA,2021-06-01,17
2021-06-19,NA,2021-06-01,18
2021-06-20,NA,2021-06-01,19
2021-06-21,NA,2021-06-01,20
2021-06-22,NA,2021-06-01,21
2021-06-23,NA,2021-06-01,22
2021-06-24,NA,2021-06-01,23
2021-06-25,NA,2021-06-01,24
2021-06-26,NA,2021-06-01,25
2021-06-27,NA,2021-06-01,26
2021-06-28,NA,2021-06-01,27
2021-06-29,NA,2021-06-01,28
2021-06-30,NA,2021-06-01,29
2021-07-01,NA,2021-06-01,30
2021-07-02,NA,2021-06-01,31
2021-07-03,NA,2021-06-01,32
2021-07-04,NA,2021-06-01,33
2021-07-05,NA,2021-06-01,34
2021-07-06,NA,2021-06-01,35
2021-07-07,NA,2021-06-01,36
2021-07-08,NA,2021-06-01,37
2021-07-09,NA,2021-06-01,38
2021-07-10,NA,2021-06-01,39
2021-07-11,NA,2021-06-01,40
2021-07-12,NA,2021-06-01,41
2021-07-13,NA,2021-06-01,42
2021-07-14,NA,2021-06-01,43
2021-07-15,NA,2021-06-01,44
2021-07-16,NA,2021-06-01,45
2021-07-17,NA,2021-06-01,46
2021-07-18,NA,2021-06-01,47
2021-07-19,NA,2021-06-01,48
2021-07-20,NA,2021-06-01,49
2021-07-21,NA,2021-06-01,50
2021-07-22,NA,2021-06-01,51
2021-07-23,NA,2021-06-01,52
2021-07-24,NA,2021-06-01,53
2021-07-25,NA,2021-06-01,54
2021-07-26,NA,2021-06-01,55
2021-07-27,NA,2021-06-01,56
2021-07-28,NA,2021-06-01,57
2021-07-29,NA,2021-06-01,58
2021-07-30,NA,2021-06-01,59
2021-07-31,NA,2021-06-01,60
2021-08-01,NA,2021-06-01,61
2021-08-02,NA,2021-06-01,62
2021-08-03,NA,2021-06-01,63
2021-08-04,NA,2021-06-01,64
2021-08-05,NA,2021-06-01,65
2021-08-06,NA,2021-06-01,66
2021-08-07,NA,2021-06-01,67
2021-08-08,NA,2021-06-01,68
2021-08-09,NA,2021-06-01,69
2021-08-10,NA,2021-06-01,70
2021-08-11,NA,2021-06-01,71
2021-08-12,NA,2021-06-01,72
2021-08-13,NA,2021-06-01,73
2021-08-14,NA,2021-06-01,74
2021-08-15,NA,2021-06-01,75
2021-08-16,NA,2021-06-01,76
2021-08-17,NA,2021-06-01,77
2021-08-18,NA,2021-06-01,78
2021-08-19,NA,2021-06-01,79
2021-08-20,NA,2021-06-01,80
2021-08-21,NA,2021-06-01,81
2021-08-22,NA,2021-06-01,82
2021-08-23,NA,2021-06-01,83
2021-08-24,NA,2021-06-01,84
2021-08-25,NA,2021-06-01,85
2021-08-26,NA,2021-06-01,86
2021-08-27,NA,2021-06-01,87
2021-08-28,NA,2021-06-01,88
2021-08-29,NA,2021-06-01,89
2021-08-30,NA,2021-06-01,90
2021-08-31,NA,2021-06-01,91
2021-09-01,NA,2021-06-01,92
2021-09-02,NA,2021-06-01,93
2021-09-03,NA,2021-06-01,94
2021-09-04,NA,2021-06-01,95
2021-09-05,NA,2021-06-01,96
2021-09-06,NA,2021-06-01,97
2021-09-07,NA,2021-06-01,98
2021-09-08,NA,2021-06-01,99
2021-09-09,NA,2021-06-01,100
2021-09-10,NA,2021-06-01,101
2021-09-11,NA,2021-06-01,102
2021-09-12,NA,2021-06-01,103
2021-09-13,NA,2021-06-01,104
2021-09-14,NA,2021-06-01,105
2021-09-15,NA,2021-06-01,106
2021-09-16,NA,2021-06-01,107
2021-09-17,NA,2021-06-01,108
2021-09-18,NA,2021-06-01,109
2021-09-19,NA,2021-06-01,110
2021-09-20,NA,2021-06-01,111
2021-09-21,NA,2021-06-01,112
2021-09-22,NA,2021-06-01,113
2021-09-23,NA,2021-06-01,114
2021-09-24,NA,2021-06-01,115
2021-09-25,NA,2021-06-01,116
2021-09-26,NA,2021-06-01,117
2021-09-27,NA,2021-06-01,118
2021-09-28,NA,2021-06-01,119
2021-09-29,NA,2021-06-01,120
2021-09-30,NA,2021-06-01,121
2021-10-01,NA,2021-06-01,122
