date,lfalls,date_fc,length_fc
2021-06-27,3667,2021-07-27,-30
2021-06-28,3490,2021-07-27,-29
2021-06-29,3112,2021-07-27,-28
2021-06-30,2807,2021-07-27,-27
2021-07-01,2902,2021-07-27,-26
2021-07-02,3232,2021-07-27,-25
2021-07-03,2920,2021-07-27,-24
2021-07-04,2747,2021-07-27,-23
2021-07-05,2593,2021-07-27,-22
2021-07-06,2515,2021-07-27,-21
2021-07-07,2431,2021-07-27,-20
2021-07-08,2431,2021-07-27,-19
2021-07-09,2549,2021-07-27,-18
2021-07-10,2431,2021-07-27,-17
2021-07-11,2353,2021-07-27,-16
2021-07-12,2250,2021-07-27,-15
2021-07-13,2211,2021-07-27,-14
2021-07-14,2253,2021-07-27,-13
2021-07-15,2211,2021-07-27,-12
2021-07-16,2211,2021-07-27,-11
2021-07-17,2211,2021-07-27,-10
2021-07-18,2219,2021-07-27,-9
2021-07-19,2260,2021-07-27,-8
2021-07-20,2226,2021-07-27,-7
2021-07-21,2211,2021-07-27,-6
2021-07-22,2153,2021-07-27,-5
2021-07-23,1972,2021-07-27,-4
2021-07-24,1933,2021-07-27,-3
2021-07-25,1778,2021-07-27,-2
2021-07-26,1629,2021-07-27,-1
2021-07-27,1551,2021-07-27,0
2021-07-28,1479,2021-07-27,1
2021-07-29,1398,2021-07-27,2
2021-07-30,1330,2021-07-27,3
2021-07-31,1265,2021-07-27,4
2021-08-01,1208,2021-07-27,5
2021-08-02,1158,2021-07-27,6
2021-08-03,1113,2021-07-27,7
2021-08-04,1074,2021-07-27,8
2021-08-05,1039,2021-07-27,9
2021-08-06,1006,2021-07-27,10
2021-08-07,970,2021-07-27,11
2021-08-08,934,2021-07-27,12
2021-08-09,898,2021-07-27,13
2021-08-10,2482,2021-07-27,14
2021-08-11,58997,2021-07-27,15
2021-08-12,NA,2021-07-27,16
2021-08-13,NA,2021-07-27,17
2021-08-14,NA,2021-07-27,18
2021-08-15,NA,2021-07-27,19
2021-08-16,NA,2021-07-27,20
2021-08-17,NA,2021-07-27,21
2021-08-18,NA,2021-07-27,22
2021-08-19,NA,2021-07-27,23
2021-08-20,NA,2021-07-27,24
2021-08-21,NA,2021-07-27,25
2021-08-22,NA,2021-07-27,26
2021-08-23,NA,2021-07-27,27
2021-08-24,NA,2021-07-27,28
2021-08-25,NA,2021-07-27,29
2021-08-26,NA,2021-07-27,30
2021-08-27,NA,2021-07-27,31
2021-08-28,NA,2021-07-27,32
2021-08-29,NA,2021-07-27,33
2021-08-30,NA,2021-07-27,34
2021-08-31,NA,2021-07-27,35
2021-09-01,NA,2021-07-27,36
2021-09-02,NA,2021-07-27,37
2021-09-03,NA,2021-07-27,38
2021-09-04,NA,2021-07-27,39
2021-09-05,NA,2021-07-27,40
2021-09-06,NA,2021-07-27,41
2021-09-07,NA,2021-07-27,42
2021-09-08,NA,2021-07-27,43
2021-09-09,NA,2021-07-27,44
2021-09-10,NA,2021-07-27,45
2021-09-11,NA,2021-07-27,46
2021-09-12,NA,2021-07-27,47
2021-09-13,NA,2021-07-27,48
2021-09-14,NA,2021-07-27,49
2021-09-15,NA,2021-07-27,50
2021-09-16,NA,2021-07-27,51
2021-09-17,NA,2021-07-27,52
2021-09-18,NA,2021-07-27,53
2021-09-19,NA,2021-07-27,54
2021-09-20,NA,2021-07-27,55
2021-09-21,NA,2021-07-27,56
2021-09-22,NA,2021-07-27,57
2021-09-23,NA,2021-07-27,58
2021-09-24,NA,2021-07-27,59
2021-09-25,NA,2021-07-27,60
2021-09-26,NA,2021-07-27,61
2021-09-27,NA,2021-07-27,62
2021-09-28,NA,2021-07-27,63
2021-09-29,NA,2021-07-27,64
2021-09-30,NA,2021-07-27,65
2021-10-01,NA,2021-07-27,66
2021-10-02,NA,2021-07-27,67
2021-10-03,NA,2021-07-27,68
2021-10-04,NA,2021-07-27,69
2021-10-05,NA,2021-07-27,70
2021-10-06,NA,2021-07-27,71
2021-10-07,NA,2021-07-27,72
2021-10-08,NA,2021-07-27,73
2021-10-09,NA,2021-07-27,74
2021-10-10,NA,2021-07-27,75
2021-10-11,NA,2021-07-27,76
2021-10-12,NA,2021-07-27,77
2021-10-13,NA,2021-07-27,78
2021-10-14,NA,2021-07-27,79
2021-10-15,NA,2021-07-27,80
2021-10-16,NA,2021-07-27,81
2021-10-17,NA,2021-07-27,82
2021-10-18,NA,2021-07-27,83
2021-10-19,NA,2021-07-27,84
2021-10-20,NA,2021-07-27,85
2021-10-21,NA,2021-07-27,86
2021-10-22,NA,2021-07-27,87
