date,lfalls,date_fc,length_fc
2021-10-24,NA,2021-07-29,87
2021-10-25,NA,2021-07-29,88
2021-10-26,NA,2021-07-29,89
2021-10-27,NA,2021-07-29,90
2021-10-28,NA,2021-07-29,91
2021-10-29,NA,2021-07-29,92
2021-10-30,NA,2021-07-29,93
2021-10-31,NA,2021-07-29,94
2021-11-01,NA,2021-07-29,95
2021-11-02,NA,2021-07-29,96
2021-11-03,NA,2021-07-29,97
2021-11-04,NA,2021-07-29,98
2021-11-05,NA,2021-07-29,99
2021-11-06,NA,2021-07-29,100
2021-11-07,NA,2021-07-29,101
2021-11-08,NA,2021-07-29,102
2021-11-09,NA,2021-07-29,103
2021-11-10,NA,2021-07-29,104
2021-11-11,NA,2021-07-29,105
2021-11-12,NA,2021-07-29,106
2021-11-13,NA,2021-07-29,107
2021-11-14,NA,2021-07-29,108
2021-11-15,NA,2021-07-29,109
2021-11-16,NA,2021-07-29,110
2021-11-17,NA,2021-07-29,111
2021-11-18,NA,2021-07-29,112
2021-11-19,NA,2021-07-29,113
2021-11-20,NA,2021-07-29,114
2021-11-21,NA,2021-07-29,115
2021-11-22,NA,2021-07-29,116
2021-11-23,NA,2021-07-29,117
2021-11-24,NA,2021-07-29,118
2021-11-25,NA,2021-07-29,119
2021-11-26,NA,2021-07-29,120
2021-11-27,NA,2021-07-29,121
2021-11-28,NA,2021-07-29,122
2021-11-29,NA,2021-07-29,123
2021-11-30,NA,2021-07-29,124
2021-12-01,NA,2021-07-29,125
2021-12-02,NA,2021-07-29,126
2021-12-03,NA,2021-07-29,127
2021-12-04,NA,2021-07-29,128
2021-12-05,NA,2021-07-29,129
2021-12-06,NA,2021-07-29,130
2021-12-07,NA,2021-07-29,131
2021-12-08,NA,2021-07-29,132
2021-12-09,NA,2021-07-29,133
2021-12-10,NA,2021-07-29,134
2021-12-11,NA,2021-07-29,135
2021-12-12,NA,2021-07-29,136
2021-12-13,NA,2021-07-29,137
2021-12-14,NA,2021-07-29,138
2021-12-15,NA,2021-07-29,139
2021-12-16,NA,2021-07-29,140
2021-12-17,NA,2021-07-29,141
2021-12-18,NA,2021-07-29,142
2021-12-19,NA,2021-07-29,143
2021-12-20,NA,2021-07-29,144
2021-12-21,NA,2021-07-29,145
2021-12-22,NA,2021-07-29,146
2021-12-23,NA,2021-07-29,147
2021-12-24,NA,2021-07-29,148
2021-12-25,NA,2021-07-29,149
2021-12-26,NA,2021-07-29,150
2021-12-27,NA,2021-07-29,151
2021-12-28,NA,2021-07-29,152
2021-12-29,NA,2021-07-29,153
2021-12-30,NA,2021-07-29,154
2021-12-31,NA,2021-07-29,155
