date,lfalls,date_fc,length_fc
2021-04-21,6962,2021-05-21,-30
2021-04-22,6543,2021-05-21,-29
2021-04-23,6199,2021-05-21,-28
2021-04-24,6199,2021-05-21,-27
2021-04-25,6273,2021-05-21,-26
2021-04-26,6338,2021-05-21,-25
2021-04-27,6199,2021-05-21,-24
2021-04-28,6309,2021-05-21,-23
2021-04-29,6332,2021-05-21,-22
2021-04-30,6306,2021-05-21,-21
2021-05-01,5950,2021-05-21,-20
2021-05-02,5537,2021-05-21,-19
2021-05-03,5152,2021-05-21,-18
2021-05-04,5152,2021-05-21,-17
2021-05-05,5570,2021-05-21,-16
2021-05-06,5781,2021-05-21,-15
2021-05-07,5858,2021-05-21,-14
2021-05-08,6336,2021-05-21,-13
2021-05-09,6863,2021-05-21,-12
2021-05-10,7025,2021-05-21,-11
2021-05-11,7212,2021-05-21,-10
2021-05-12,6926,2021-05-21,-9
2021-05-13,6403,2021-05-21,-8
2021-05-14,6028,2021-05-21,-7
2021-05-15,5479,2021-05-21,-6
2021-05-16,4823,2021-05-21,-5
2021-05-17,4260,2021-05-21,-4
2021-05-18,3995,2021-05-21,-3
2021-05-19,3891,2021-05-21,-2
2021-05-20,3749,2021-05-21,-1
2021-05-21,3458,2021-05-21,0
2021-05-22,3266,2021-05-21,1
2021-05-23,3108,2021-05-21,2
2021-05-24,2965,2021-05-21,3
2021-05-25,2830,2021-05-21,4
2021-05-26,2707,2021-05-21,5
2021-05-27,2581,2021-05-21,6
2021-05-28,2469,2021-05-21,7
2021-05-29,2366,2021-05-21,8
2021-05-30,2259,2021-05-21,9
2021-05-31,2225,2021-05-21,10
2021-06-01,2307,2021-05-21,11
2021-06-02,2660,2021-05-21,12
2021-06-03,3560,2021-05-21,13
2021-06-04,3620,2021-05-21,14
2021-06-05,NA,2021-05-21,15
2021-06-06,NA,2021-05-21,16
2021-06-07,NA,2021-05-21,17
2021-06-08,NA,2021-05-21,18
2021-06-09,NA,2021-05-21,19
2021-06-10,NA,2021-05-21,20
2021-06-11,NA,2021-05-21,21
2021-06-12,NA,2021-05-21,22
2021-06-13,NA,2021-05-21,23
2021-06-14,NA,2021-05-21,24
2021-06-15,NA,2021-05-21,25
2021-06-16,NA,2021-05-21,26
2021-06-17,NA,2021-05-21,27
2021-06-18,NA,2021-05-21,28
2021-06-19,NA,2021-05-21,29
2021-06-20,NA,2021-05-21,30
2021-06-21,NA,2021-05-21,31
2021-06-22,NA,2021-05-21,32
2021-06-23,NA,2021-05-21,33
2021-06-24,NA,2021-05-21,34
2021-06-25,NA,2021-05-21,35
2021-06-26,NA,2021-05-21,36
2021-06-27,NA,2021-05-21,37
2021-06-28,NA,2021-05-21,38
2021-06-29,NA,2021-05-21,39
