date,lfalls,date_fc,length_fc
2021-04-06,7576,2021-05-06,-30
2021-04-07,7141,2021-05-06,-29
2021-04-08,6680,2021-05-06,-28
2021-04-09,6448,2021-05-06,-27
2021-04-10,6405,2021-05-06,-26
2021-04-11,6199,2021-05-06,-25
2021-04-12,6615,2021-05-06,-24
2021-04-13,8227,2021-05-06,-23
2021-04-14,10469,2021-05-06,-22
2021-04-15,11934,2021-05-06,-21
2021-04-16,11224,2021-05-06,-20
2021-04-17,9782,2021-05-06,-19
2021-04-18,8602,2021-05-06,-18
2021-04-19,7888,2021-05-06,-17
2021-04-20,7397,2021-05-06,-16
2021-04-21,6962,2021-05-06,-15
2021-04-22,6543,2021-05-06,-14
2021-04-23,6199,2021-05-06,-13
2021-04-24,6199,2021-05-06,-12
2021-04-25,6273,2021-05-06,-11
2021-04-26,6338,2021-05-06,-10
2021-04-27,6199,2021-05-06,-9
2021-04-28,6309,2021-05-06,-8
2021-04-29,6332,2021-05-06,-7
2021-04-30,6306,2021-05-06,-6
2021-05-01,5950,2021-05-06,-5
2021-05-02,5536,2021-05-06,-4
2021-05-03,5152,2021-05-06,-3
2021-05-04,5190,2021-05-06,-2
2021-05-05,5557,2021-05-06,-1
2021-05-06,NA,2021-05-06,0
2021-05-07,NA,2021-05-06,1
2021-05-08,NA,2021-05-06,2
2021-05-09,NA,2021-05-06,3
2021-05-10,NA,2021-05-06,4
2021-05-11,NA,2021-05-06,5
2021-05-12,NA,2021-05-06,6
2021-05-13,NA,2021-05-06,7
2021-05-14,NA,2021-05-06,8
2021-05-15,NA,2021-05-06,9
2021-05-16,NA,2021-05-06,10
2021-05-17,NA,2021-05-06,11
2021-05-18,NA,2021-05-06,12
2021-05-19,NA,2021-05-06,13
2021-05-20,NA,2021-05-06,14
2021-05-21,NA,2021-05-06,15
2021-05-22,NA,2021-05-06,16
2021-05-23,NA,2021-05-06,17
2021-05-24,NA,2021-05-06,18
2021-05-25,NA,2021-05-06,19
2021-05-26,NA,2021-05-06,20
2021-05-27,NA,2021-05-06,21
2021-05-28,NA,2021-05-06,22
2021-05-29,NA,2021-05-06,23
2021-05-30,NA,2021-05-06,24
2021-05-31,NA,2021-05-06,25
2021-06-01,NA,2021-05-06,26
2021-06-02,NA,2021-05-06,27
2021-06-03,NA,2021-05-06,28
2021-06-04,NA,2021-05-06,29
2021-06-05,NA,2021-05-06,30
2021-06-06,NA,2021-05-06,31
2021-06-07,NA,2021-05-06,32
2021-06-08,NA,2021-05-06,33
2021-06-09,NA,2021-05-06,34
2021-06-10,NA,2021-05-06,35
2021-06-11,NA,2021-05-06,36
2021-06-12,NA,2021-05-06,37
2021-06-13,NA,2021-05-06,38
2021-06-14,NA,2021-05-06,39
2021-06-15,NA,2021-05-06,40
2021-06-16,NA,2021-05-06,41
2021-06-17,NA,2021-05-06,42
2021-06-18,NA,2021-05-06,43
2021-06-19,NA,2021-05-06,44
2021-06-20,NA,2021-05-06,45
2021-06-21,NA,2021-05-06,46
2021-06-22,NA,2021-05-06,47
2021-06-23,NA,2021-05-06,48
2021-06-24,NA,2021-05-06,49
2021-06-25,NA,2021-05-06,50
2021-06-26,NA,2021-05-06,51
2021-06-27,NA,2021-05-06,52
2021-06-28,NA,2021-05-06,53
2021-06-29,NA,2021-05-06,54
2021-06-30,NA,2021-05-06,55
2021-07-01,NA,2021-05-06,56
2021-07-02,NA,2021-05-06,57
2021-07-03,NA,2021-05-06,58
2021-07-04,NA,2021-05-06,59
2021-07-05,NA,2021-05-06,60
2021-07-06,NA,2021-05-06,61
2021-07-07,NA,2021-05-06,62
2021-07-08,NA,2021-05-06,63
2021-07-09,NA,2021-05-06,64
2021-07-10,NA,2021-05-06,65
2021-07-11,NA,2021-05-06,66
2021-07-12,NA,2021-05-06,67
2021-07-13,NA,2021-05-06,68
2021-07-14,NA,2021-05-06,69
2021-07-15,NA,2021-05-06,70
2021-07-16,NA,2021-05-06,71
2021-07-17,NA,2021-05-06,72
2021-07-18,NA,2021-05-06,73
2021-07-19,NA,2021-05-06,74
2021-07-20,NA,2021-05-06,75
2021-07-21,NA,2021-05-06,76
2021-07-22,NA,2021-05-06,77
2021-07-23,NA,2021-05-06,78
2021-07-24,NA,2021-05-06,79
2021-07-25,NA,2021-05-06,80
2021-07-26,NA,2021-05-06,81
2021-07-27,NA,2021-05-06,82
2021-07-28,NA,2021-05-06,83
2021-07-29,NA,2021-05-06,84
2021-07-30,NA,2021-05-06,85
2021-07-31,NA,2021-05-06,86
2021-08-01,NA,2021-05-06,87
2021-08-02,NA,2021-05-06,88
2021-08-03,NA,2021-05-06,89
2021-08-04,NA,2021-05-06,90
2021-08-05,NA,2021-05-06,91
2021-08-06,NA,2021-05-06,92
2021-08-07,NA,2021-05-06,93
2021-08-08,NA,2021-05-06,94
2021-08-09,NA,2021-05-06,95
2021-08-10,NA,2021-05-06,96
2021-08-11,NA,2021-05-06,97
2021-08-12,NA,2021-05-06,98
2021-08-13,NA,2021-05-06,99
2021-08-14,NA,2021-05-06,100
2021-08-15,NA,2021-05-06,101
2021-08-16,NA,2021-05-06,102
2021-08-17,NA,2021-05-06,103
2021-08-18,NA,2021-05-06,104
2021-08-19,NA,2021-05-06,105
2021-08-20,NA,2021-05-06,106
2021-08-21,NA,2021-05-06,107
2021-08-22,NA,2021-05-06,108
2021-08-23,NA,2021-05-06,109
2021-08-24,NA,2021-05-06,110
2021-08-25,NA,2021-05-06,111
2021-08-26,NA,2021-05-06,112
2021-08-27,NA,2021-05-06,113
2021-08-28,NA,2021-05-06,114
2021-08-29,NA,2021-05-06,115
2021-08-30,NA,2021-05-06,116
2021-08-31,NA,2021-05-06,117
2021-09-01,NA,2021-05-06,118
2021-09-02,NA,2021-05-06,119
2021-09-03,NA,2021-05-06,120
2021-09-04,NA,2021-05-06,121
2021-09-05,NA,2021-05-06,122
2021-09-06,NA,2021-05-06,123
2021-09-07,NA,2021-05-06,124
2021-09-08,NA,2021-05-06,125
2021-09-09,NA,2021-05-06,126
2021-09-10,NA,2021-05-06,127
2021-09-11,NA,2021-05-06,128
2021-09-12,NA,2021-05-06,129
2021-09-13,NA,2021-05-06,130
2021-09-14,NA,2021-05-06,131
2021-09-15,NA,2021-05-06,132
2021-09-16,NA,2021-05-06,133
2021-09-17,NA,2021-05-06,134
2021-09-18,NA,2021-05-06,135
2021-09-19,NA,2021-05-06,136
2021-09-20,NA,2021-05-06,137
2021-09-21,NA,2021-05-06,138
2021-09-22,NA,2021-05-06,139
2021-09-23,NA,2021-05-06,140
2021-09-24,NA,2021-05-06,141
2021-09-25,NA,2021-05-06,142
2021-09-26,NA,2021-05-06,143
2021-09-27,NA,2021-05-06,144
2021-09-28,NA,2021-05-06,145
2021-09-29,NA,2021-05-06,146
2021-09-30,NA,2021-05-06,147
2021-10-01,NA,2021-05-06,148
2021-10-02,NA,2021-05-06,149
2021-10-03,NA,2021-05-06,150
2021-10-04,NA,2021-05-06,151
2021-10-05,NA,2021-05-06,152
2021-10-06,NA,2021-05-06,153
2021-10-07,NA,2021-05-06,154
2021-10-08,NA,2021-05-06,155
2021-10-09,NA,2021-05-06,156
2021-10-10,NA,2021-05-06,157
2021-10-11,NA,2021-05-06,158
2021-10-12,NA,2021-05-06,159
2021-10-13,NA,2021-05-06,160
2021-10-14,NA,2021-05-06,161
2021-10-15,NA,2021-05-06,162
2021-10-16,NA,2021-05-06,163
2021-10-17,NA,2021-05-06,164
2021-10-18,NA,2021-05-06,165
2021-10-19,NA,2021-05-06,166
2021-10-20,NA,2021-05-06,167
2021-10-21,NA,2021-05-06,168
2021-10-22,NA,2021-05-06,169
2021-10-23,NA,2021-05-06,170
2021-10-24,NA,2021-05-06,171
2021-10-25,NA,2021-05-06,172
2021-10-26,NA,2021-05-06,173
2021-10-27,NA,2021-05-06,174
2021-10-28,NA,2021-05-06,175
2021-10-29,NA,2021-05-06,176
2021-10-30,NA,2021-05-06,177
2021-10-31,NA,2021-05-06,178
2021-11-01,NA,2021-05-06,179
2021-11-02,NA,2021-05-06,180
2021-11-03,NA,2021-05-06,181
2021-11-04,NA,2021-05-06,182
2021-11-05,NA,2021-05-06,183
2021-11-06,NA,2021-05-06,184
2021-11-07,NA,2021-05-06,185
2021-11-08,NA,2021-05-06,186
2021-11-09,NA,2021-05-06,187
2021-11-10,NA,2021-05-06,188
2021-11-11,NA,2021-05-06,189
2021-11-12,NA,2021-05-06,190
2021-11-13,NA,2021-05-06,191
2021-11-14,NA,2021-05-06,192
2021-11-15,NA,2021-05-06,193
2021-11-16,NA,2021-05-06,194
2021-11-17,NA,2021-05-06,195
2021-11-18,NA,2021-05-06,196
2021-11-19,NA,2021-05-06,197
2021-11-20,NA,2021-05-06,198
2021-11-21,NA,2021-05-06,199
2021-11-22,NA,2021-05-06,200
2021-11-23,NA,2021-05-06,201
2021-11-24,NA,2021-05-06,202
2021-11-25,NA,2021-05-06,203
2021-11-26,NA,2021-05-06,204
