date,lfalls,date_fc,length_fc
2021-05-03,5152,2021-06-02,-30
2021-05-04,5155,2021-06-02,-29
2021-05-05,5649,2021-06-02,-28
2021-05-06,5657,2021-06-02,-27
2021-05-07,5924,2021-06-02,-26
2021-05-08,6540,2021-06-02,-25
2021-05-09,6838,2021-06-02,-24
2021-05-10,7016,2021-06-02,-23
2021-05-11,7027,2021-06-02,-22
2021-05-12,6535,2021-06-02,-21
2021-05-13,6087,2021-06-02,-20
2021-05-14,5758,2021-06-02,-19
2021-05-15,5209,2021-06-02,-18
2021-05-16,4564,2021-06-02,-17
2021-05-17,4260,2021-06-02,-16
2021-05-18,3995,2021-06-02,-15
2021-05-19,3891,2021-06-02,-14
2021-05-20,3749,2021-06-02,-13
2021-05-21,3400,2021-06-02,-12
2021-05-22,3180,2021-06-02,-11
2021-05-23,2954,2021-06-02,-10
2021-05-24,2831,2021-06-02,-9
2021-05-25,2831,2021-06-02,-8
2021-05-26,2831,2021-06-02,-7
2021-05-27,3037,2021-06-02,-6
2021-05-28,2831,2021-06-02,-5
2021-05-29,3872,2021-06-02,-4
2021-05-30,3694,2021-06-02,-3
2021-05-31,3539,2021-06-02,-2
2021-06-01,3428,2021-06-02,-1
2021-06-02,3380,2021-06-02,0
2021-06-03,3448,2021-06-02,1
2021-06-04,3580,2021-06-02,2
2021-06-05,3532,2021-06-02,3
2021-06-06,3373,2021-06-02,4
2021-06-07,3179,2021-06-02,5
2021-06-08,2975,2021-06-02,6
2021-06-09,2802,2021-06-02,7
2021-06-10,2645,2021-06-02,8
2021-06-11,2503,2021-06-02,9
2021-06-12,2378,2021-06-02,10
2021-06-13,2248,2021-06-02,11
2021-06-14,2145,2021-06-02,12
2021-06-15,2317,2021-06-02,13
2021-06-16,7558,2021-06-02,14
2021-06-17,NA,2021-06-02,15
2021-06-18,NA,2021-06-02,16
2021-06-19,NA,2021-06-02,17
2021-06-20,NA,2021-06-02,18
2021-06-21,NA,2021-06-02,19
2021-06-22,NA,2021-06-02,20
2021-06-23,NA,2021-06-02,21
2021-06-24,NA,2021-06-02,22
2021-06-25,NA,2021-06-02,23
2021-06-26,NA,2021-06-02,24
