date,lfalls,date_fc,length_fc
2021-04-30,6398,2021-05-30,-30
2021-05-01,5916,2021-05-30,-29
2021-05-02,5405,2021-05-30,-28
2021-05-03,5152,2021-05-30,-27
2021-05-04,5155,2021-05-30,-26
2021-05-05,5649,2021-05-30,-25
2021-05-06,5657,2021-05-30,-24
2021-05-07,5924,2021-05-30,-23
2021-05-08,6540,2021-05-30,-22
2021-05-09,6838,2021-05-30,-21
2021-05-10,7016,2021-05-30,-20
2021-05-11,7027,2021-05-30,-19
2021-05-12,6535,2021-05-30,-18
2021-05-13,6087,2021-05-30,-17
2021-05-14,5758,2021-05-30,-16
2021-05-15,5209,2021-05-30,-15
2021-05-16,4564,2021-05-30,-14
2021-05-17,4260,2021-05-30,-13
2021-05-18,3995,2021-05-30,-12
2021-05-19,3891,2021-05-30,-11
2021-05-20,3749,2021-05-30,-10
2021-05-21,3400,2021-05-30,-9
2021-05-22,3180,2021-05-30,-8
2021-05-23,2954,2021-05-30,-7
2021-05-24,2831,2021-05-30,-6
2021-05-25,2831,2021-05-30,-5
2021-05-26,2831,2021-05-30,-4
2021-05-27,2974,2021-05-30,-3
2021-05-28,2887,2021-05-30,-2
2021-05-29,3882,2021-05-30,-1
2021-05-30,3811,2021-05-30,0
2021-05-31,3702,2021-05-30,1
2021-06-01,3581,2021-05-30,2
2021-06-02,3541,2021-05-30,3
2021-06-03,3707,2021-05-30,4
2021-06-04,4258,2021-05-30,5
2021-06-05,4301,2021-05-30,6
2021-06-06,4262,2021-05-30,7
2021-06-07,4096,2021-05-30,8
2021-06-08,3889,2021-05-30,9
2021-06-09,3683,2021-05-30,10
2021-06-10,3484,2021-05-30,11
2021-06-11,3289,2021-05-30,12
2021-06-12,3142,2021-05-30,13
2021-06-13,3343,2021-05-30,14
2021-06-14,9471,2021-05-30,15
2021-06-15,NA,2021-05-30,16
2021-06-16,NA,2021-05-30,17
2021-06-17,NA,2021-05-30,18
2021-06-18,NA,2021-05-30,19
2021-06-19,NA,2021-05-30,20
2021-06-20,NA,2021-05-30,21
2021-06-21,NA,2021-05-30,22
2021-06-22,NA,2021-05-30,23
2021-06-23,NA,2021-05-30,24
2021-06-24,NA,2021-05-30,25
2021-06-25,NA,2021-05-30,26
2021-06-26,NA,2021-05-30,27
2021-06-27,NA,2021-05-30,28
2021-06-28,NA,2021-05-30,29
2021-06-29,NA,2021-05-30,30
2021-06-30,NA,2021-05-30,31
2021-07-01,NA,2021-05-30,32
2021-07-02,NA,2021-05-30,33
2021-07-03,NA,2021-05-30,34
2021-07-04,NA,2021-05-30,35
2021-07-05,NA,2021-05-30,36
2021-07-06,NA,2021-05-30,37
2021-07-07,NA,2021-05-30,38
2021-07-08,NA,2021-05-30,39
2021-07-09,NA,2021-05-30,40
2021-07-10,NA,2021-05-30,41
2021-07-11,NA,2021-05-30,42
2021-07-12,NA,2021-05-30,43
2021-07-13,NA,2021-05-30,44
2021-07-14,NA,2021-05-30,45
2021-07-15,NA,2021-05-30,46
2021-07-16,NA,2021-05-30,47
2021-07-17,NA,2021-05-30,48
2021-07-18,NA,2021-05-30,49
2021-07-19,NA,2021-05-30,50
2021-07-20,NA,2021-05-30,51
2021-07-21,NA,2021-05-30,52
2021-07-22,NA,2021-05-30,53
2021-07-23,NA,2021-05-30,54
2021-07-24,NA,2021-05-30,55
2021-07-25,NA,2021-05-30,56
2021-07-26,NA,2021-05-30,57
2021-07-27,NA,2021-05-30,58
2021-07-28,NA,2021-05-30,59
2021-07-29,NA,2021-05-30,60
2021-07-30,NA,2021-05-30,61
2021-07-31,NA,2021-05-30,62
2021-08-01,NA,2021-05-30,63
2021-08-02,NA,2021-05-30,64
2021-08-03,NA,2021-05-30,65
2021-08-04,NA,2021-05-30,66
2021-08-05,NA,2021-05-30,67
2021-08-06,NA,2021-05-30,68
2021-08-07,NA,2021-05-30,69
2021-08-08,NA,2021-05-30,70
2021-08-09,NA,2021-05-30,71
2021-08-10,NA,2021-05-30,72
2021-08-11,NA,2021-05-30,73
2021-08-12,NA,2021-05-30,74
2021-08-13,NA,2021-05-30,75
2021-08-14,NA,2021-05-30,76
2021-08-15,NA,2021-05-30,77
2021-08-16,NA,2021-05-30,78
2021-08-17,NA,2021-05-30,79
2021-08-18,NA,2021-05-30,80
2021-08-19,NA,2021-05-30,81
2021-08-20,NA,2021-05-30,82
2021-08-21,NA,2021-05-30,83
2021-08-22,NA,2021-05-30,84
2021-08-23,NA,2021-05-30,85
2021-08-24,NA,2021-05-30,86
2021-08-25,NA,2021-05-30,87
2021-08-26,NA,2021-05-30,88
2021-08-27,NA,2021-05-30,89
2021-08-28,NA,2021-05-30,90
2021-08-29,NA,2021-05-30,91
2021-08-30,NA,2021-05-30,92
2021-08-31,NA,2021-05-30,93
2021-09-01,NA,2021-05-30,94
2021-09-02,NA,2021-05-30,95
2021-09-03,NA,2021-05-30,96
2021-09-04,NA,2021-05-30,97
2021-09-05,NA,2021-05-30,98
2021-09-06,NA,2021-05-30,99
2021-09-07,NA,2021-05-30,100
2021-09-08,NA,2021-05-30,101
2021-09-09,NA,2021-05-30,102
2021-09-10,NA,2021-05-30,103
2021-09-11,NA,2021-05-30,104
2021-09-12,NA,2021-05-30,105
2021-09-13,NA,2021-05-30,106
2021-09-14,NA,2021-05-30,107
2021-09-15,NA,2021-05-30,108
2021-09-16,NA,2021-05-30,109
2021-09-17,NA,2021-05-30,110
2021-09-18,NA,2021-05-30,111
2021-09-19,NA,2021-05-30,112
2021-09-20,NA,2021-05-30,113
2021-09-21,NA,2021-05-30,114
2021-09-22,NA,2021-05-30,115
2021-09-23,NA,2021-05-30,116
2021-09-24,NA,2021-05-30,117
2021-09-25,NA,2021-05-30,118
2021-09-26,NA,2021-05-30,119
2021-09-27,NA,2021-05-30,120
2021-09-28,NA,2021-05-30,121
2021-09-29,NA,2021-05-30,122
2021-09-30,NA,2021-05-30,123
2021-10-01,NA,2021-05-30,124
2021-10-02,NA,2021-05-30,125
2021-10-03,NA,2021-05-30,126
2021-10-04,NA,2021-05-30,127
2021-10-05,NA,2021-05-30,128
2021-10-06,NA,2021-05-30,129
2021-10-07,NA,2021-05-30,130
2021-10-08,NA,2021-05-30,131
2021-10-09,NA,2021-05-30,132
2021-10-10,NA,2021-05-30,133
2021-10-11,NA,2021-05-30,134
2021-10-12,NA,2021-05-30,135
2021-10-13,NA,2021-05-30,136
2021-10-14,NA,2021-05-30,137
2021-10-15,NA,2021-05-30,138
2021-10-16,NA,2021-05-30,139
2021-10-17,NA,2021-05-30,140
2021-10-18,NA,2021-05-30,141
2021-10-19,NA,2021-05-30,142
2021-10-20,NA,2021-05-30,143
2021-10-21,NA,2021-05-30,144
2021-10-22,NA,2021-05-30,145
2021-10-23,NA,2021-05-30,146
2021-10-24,NA,2021-05-30,147
2021-10-25,NA,2021-05-30,148
2021-10-26,NA,2021-05-30,149
2021-10-27,NA,2021-05-30,150
2021-10-28,NA,2021-05-30,151
2021-10-29,NA,2021-05-30,152
2021-10-30,NA,2021-05-30,153
2021-10-31,NA,2021-05-30,154
2021-11-01,NA,2021-05-30,155
2021-11-02,NA,2021-05-30,156
2021-11-03,NA,2021-05-30,157
2021-11-04,NA,2021-05-30,158
2021-11-05,NA,2021-05-30,159
2021-11-06,NA,2021-05-30,160
2021-11-07,NA,2021-05-30,161
2021-11-08,NA,2021-05-30,162
2021-11-09,NA,2021-05-30,163
2021-11-10,NA,2021-05-30,164
2021-11-11,NA,2021-05-30,165
2021-11-12,NA,2021-05-30,166
2021-11-13,NA,2021-05-30,167
2021-11-14,NA,2021-05-30,168
2021-11-15,NA,2021-05-30,169
2021-11-16,NA,2021-05-30,170
2021-11-17,NA,2021-05-30,171
2021-11-18,NA,2021-05-30,172
2021-11-19,NA,2021-05-30,173
2021-11-20,NA,2021-05-30,174
2021-11-21,NA,2021-05-30,175
2021-11-22,NA,2021-05-30,176
2021-11-23,NA,2021-05-30,177
2021-11-24,NA,2021-05-30,178
2021-11-25,NA,2021-05-30,179
2021-11-26,NA,2021-05-30,180
2021-11-27,NA,2021-05-30,181
2021-11-28,NA,2021-05-30,182
2021-11-29,NA,2021-05-30,183
2021-11-30,NA,2021-05-30,184
2021-12-01,NA,2021-05-30,185
2021-12-02,NA,2021-05-30,186
2021-12-03,NA,2021-05-30,187
2021-12-04,NA,2021-05-30,188
2021-12-05,NA,2021-05-30,189
2021-12-06,NA,2021-05-30,190
2021-12-07,NA,2021-05-30,191
2021-12-08,NA,2021-05-30,192
2021-12-09,NA,2021-05-30,193
2021-12-10,NA,2021-05-30,194
2021-12-11,NA,2021-05-30,195
2021-12-12,NA,2021-05-30,196
2021-12-13,NA,2021-05-30,197
2021-12-14,NA,2021-05-30,198
2021-12-15,NA,2021-05-30,199
2021-12-16,NA,2021-05-30,200
2021-12-17,NA,2021-05-30,201
2021-12-18,NA,2021-05-30,202
2021-12-19,NA,2021-05-30,203
2021-12-20,NA,2021-05-30,204
2021-12-21,NA,2021-05-30,205
2021-12-22,NA,2021-05-30,206
2021-12-23,NA,2021-05-30,207
2021-12-24,NA,2021-05-30,208
2021-12-25,NA,2021-05-30,209
2021-12-26,NA,2021-05-30,210
2021-12-27,NA,2021-05-30,211
2021-12-28,NA,2021-05-30,212
2021-12-29,NA,2021-05-30,213
2021-12-30,NA,2021-05-30,214
2021-12-31,NA,2021-05-30,215
