date,lfalls,date_fc,length_fc
2021-06-22,4690,2021-07-22,-30
2021-06-23,4692,2021-07-22,-29
2021-06-24,4503,2021-07-22,-28
2021-06-25,4259,2021-07-22,-27
2021-06-26,4057,2021-07-22,-26
2021-06-27,3667,2021-07-22,-25
2021-06-28,3490,2021-07-22,-24
2021-06-29,3112,2021-07-22,-23
2021-06-30,2807,2021-07-22,-22
2021-07-01,2902,2021-07-22,-21
2021-07-02,3232,2021-07-22,-20
2021-07-03,2920,2021-07-22,-19
2021-07-04,2747,2021-07-22,-18
2021-07-05,2593,2021-07-22,-17
2021-07-06,2515,2021-07-22,-16
2021-07-07,2431,2021-07-22,-15
2021-07-08,2431,2021-07-22,-14
2021-07-09,2549,2021-07-22,-13
2021-07-10,2431,2021-07-22,-12
2021-07-11,2353,2021-07-22,-11
2021-07-12,2250,2021-07-22,-10
2021-07-13,2211,2021-07-22,-9
2021-07-14,2253,2021-07-22,-8
2021-07-15,2211,2021-07-22,-7
2021-07-16,2211,2021-07-22,-6
2021-07-17,2211,2021-07-22,-5
2021-07-18,2331,2021-07-22,-4
2021-07-19,2211,2021-07-22,-3
2021-07-20,2211,2021-07-22,-2
2021-07-21,2211,2021-07-22,-1
2021-07-22,2178,2021-07-22,0
2021-07-23,2096,2021-07-22,1
2021-07-24,2021,2021-07-22,2
2021-07-25,1968,2021-07-22,3
2021-07-26,1906,2021-07-22,4
2021-07-27,1836,2021-07-22,5
2021-07-28,1768,2021-07-22,6
2021-07-29,1701,2021-07-22,7
2021-07-30,1650,2021-07-22,8
2021-07-31,1616,2021-07-22,9
2021-08-01,1559,2021-07-22,10
2021-08-02,1574,2021-07-22,11
2021-08-03,1563,2021-07-22,12
2021-08-04,1517,2021-07-22,13
2021-08-05,3453,2021-07-22,14
2021-08-06,62913,2021-07-22,15
2021-08-07,NA,2021-07-22,16
2021-08-08,NA,2021-07-22,17
2021-08-09,NA,2021-07-22,18
2021-08-10,NA,2021-07-22,19
2021-08-11,NA,2021-07-22,20
2021-08-12,NA,2021-07-22,21
2021-08-13,NA,2021-07-22,22
2021-08-14,NA,2021-07-22,23
2021-08-15,NA,2021-07-22,24
2021-08-16,NA,2021-07-22,25
2021-08-17,NA,2021-07-22,26
2021-08-18,NA,2021-07-22,27
2021-08-19,NA,2021-07-22,28
2021-08-20,NA,2021-07-22,29
2021-08-21,NA,2021-07-22,30
2021-08-22,NA,2021-07-22,31
2021-08-23,NA,2021-07-22,32
2021-08-24,NA,2021-07-22,33
2021-08-25,NA,2021-07-22,34
2021-08-26,NA,2021-07-22,35
2021-08-27,NA,2021-07-22,36
2021-08-28,NA,2021-07-22,37
2021-08-29,NA,2021-07-22,38
2021-08-30,NA,2021-07-22,39
2021-08-31,NA,2021-07-22,40
2021-09-01,NA,2021-07-22,41
2021-09-02,NA,2021-07-22,42
2021-09-03,NA,2021-07-22,43
2021-09-04,NA,2021-07-22,44
2021-09-05,NA,2021-07-22,45
2021-09-06,NA,2021-07-22,46
2021-09-07,NA,2021-07-22,47
2021-09-08,NA,2021-07-22,48
2021-09-09,NA,2021-07-22,49
2021-09-10,NA,2021-07-22,50
2021-09-11,NA,2021-07-22,51
2021-09-12,NA,2021-07-22,52
2021-09-13,NA,2021-07-22,53
2021-09-14,NA,2021-07-22,54
2021-09-15,NA,2021-07-22,55
2021-09-16,NA,2021-07-22,56
2021-09-17,NA,2021-07-22,57
2021-09-18,NA,2021-07-22,58
2021-09-19,NA,2021-07-22,59
2021-09-20,NA,2021-07-22,60
2021-09-21,NA,2021-07-22,61
2021-09-22,NA,2021-07-22,62
2021-09-23,NA,2021-07-22,63
2021-09-24,NA,2021-07-22,64
2021-09-25,NA,2021-07-22,65
2021-09-26,NA,2021-07-22,66
2021-09-27,NA,2021-07-22,67
2021-09-28,NA,2021-07-22,68
2021-09-29,NA,2021-07-22,69
2021-09-30,NA,2021-07-22,70
2021-10-01,NA,2021-07-22,71
2021-10-02,NA,2021-07-22,72
2021-10-03,NA,2021-07-22,73
2021-10-04,NA,2021-07-22,74
2021-10-05,NA,2021-07-22,75
2021-10-06,NA,2021-07-22,76
2021-10-07,NA,2021-07-22,77
2021-10-08,NA,2021-07-22,78
2021-10-09,NA,2021-07-22,79
2021-10-10,NA,2021-07-22,80
2021-10-11,NA,2021-07-22,81
2021-10-12,NA,2021-07-22,82
2021-10-13,NA,2021-07-22,83
2021-10-14,NA,2021-07-22,84
2021-10-15,NA,2021-07-22,85
2021-10-16,NA,2021-07-22,86
2021-10-17,NA,2021-07-22,87
2021-10-18,NA,2021-07-22,88
2021-10-19,NA,2021-07-22,89
2021-10-20,NA,2021-07-22,90
2021-10-21,NA,2021-07-22,91
2021-10-22,NA,2021-07-22,92
2021-10-23,NA,2021-07-22,93
2021-10-24,NA,2021-07-22,94
2021-10-25,NA,2021-07-22,95
2021-10-26,NA,2021-07-22,96
2021-10-27,NA,2021-07-22,97
2021-10-28,NA,2021-07-22,98
2021-10-29,NA,2021-07-22,99
2021-10-30,NA,2021-07-22,100
2021-10-31,NA,2021-07-22,101
2021-11-01,NA,2021-07-22,102
2021-11-02,NA,2021-07-22,103
2021-11-03,NA,2021-07-22,104
2021-11-04,NA,2021-07-22,105
2021-11-05,NA,2021-07-22,106
2021-11-06,NA,2021-07-22,107
2021-11-07,NA,2021-07-22,108
2021-11-08,NA,2021-07-22,109
2021-11-09,NA,2021-07-22,110
2021-11-10,NA,2021-07-22,111
2021-11-11,NA,2021-07-22,112
2021-11-12,NA,2021-07-22,113
2021-11-13,NA,2021-07-22,114
2021-11-14,NA,2021-07-22,115
2021-11-15,NA,2021-07-22,116
2021-11-16,NA,2021-07-22,117
2021-11-17,NA,2021-07-22,118
2021-11-18,NA,2021-07-22,119
2021-11-19,NA,2021-07-22,120
2021-11-20,NA,2021-07-22,121
2021-11-21,NA,2021-07-22,122
2021-11-22,NA,2021-07-22,123
2021-11-23,NA,2021-07-22,124
2021-11-24,NA,2021-07-22,125
2021-11-25,NA,2021-07-22,126
