date,lfalls,date_fc,length_fc
2021-04-27,6199,2021-05-27,-30
2021-04-28,6309,2021-05-27,-29
2021-04-29,6332,2021-05-27,-28
2021-04-30,6306,2021-05-27,-27
2021-05-01,5950,2021-05-27,-26
2021-05-02,5537,2021-05-27,-25
2021-05-03,5152,2021-05-27,-24
2021-05-04,5152,2021-05-27,-23
2021-05-05,5570,2021-05-27,-22
2021-05-06,5781,2021-05-27,-21
2021-05-07,5858,2021-05-27,-20
2021-05-08,6336,2021-05-27,-19
2021-05-09,6863,2021-05-27,-18
2021-05-10,7025,2021-05-27,-17
2021-05-11,7212,2021-05-27,-16
2021-05-12,6926,2021-05-27,-15
2021-05-13,6403,2021-05-27,-14
2021-05-14,6028,2021-05-27,-13
2021-05-15,5479,2021-05-27,-12
2021-05-16,4823,2021-05-27,-11
2021-05-17,4260,2021-05-27,-10
2021-05-18,3995,2021-05-27,-9
2021-05-19,3891,2021-05-27,-8
2021-05-20,3749,2021-05-27,-7
2021-05-21,3400,2021-05-27,-6
2021-05-22,3180,2021-05-27,-5
2021-05-23,2954,2021-05-27,-4
2021-05-24,2831,2021-05-27,-3
2021-05-25,3122,2021-05-27,-2
2021-05-26,2978,2021-05-27,-1
2021-05-27,3086,2021-05-27,0
2021-05-28,3003,2021-05-27,1
2021-05-29,3268,2021-05-27,2
2021-05-30,3637,2021-05-27,3
2021-05-31,3820,2021-05-27,4
2021-06-01,3874,2021-05-27,5
2021-06-02,3966,2021-05-27,6
2021-06-03,4335,2021-05-27,7
2021-06-04,4771,2021-05-27,8
2021-06-05,5371,2021-05-27,9
2021-06-06,5930,2021-05-27,10
2021-06-07,5869,2021-05-27,11
2021-06-08,5684,2021-05-27,12
2021-06-09,5497,2021-05-27,13
2021-06-10,5305,2021-05-27,14
2021-06-11,14727,2021-05-27,15
2021-06-12,NA,2021-05-27,16
2021-06-13,NA,2021-05-27,17
2021-06-14,NA,2021-05-27,18
2021-06-15,NA,2021-05-27,19
2021-06-16,NA,2021-05-27,20
2021-06-17,NA,2021-05-27,21
2021-06-18,NA,2021-05-27,22
2021-06-19,NA,2021-05-27,23
2021-06-20,NA,2021-05-27,24
2021-06-21,NA,2021-05-27,25
2021-06-22,NA,2021-05-27,26
2021-06-23,NA,2021-05-27,27
2021-06-24,NA,2021-05-27,28
2021-06-25,NA,2021-05-27,29
2021-06-26,NA,2021-05-27,30
2021-06-27,NA,2021-05-27,31
2021-06-28,NA,2021-05-27,32
2021-06-29,NA,2021-05-27,33
2021-06-30,NA,2021-05-27,34
2021-07-01,NA,2021-05-27,35
2021-07-02,NA,2021-05-27,36
2021-07-03,NA,2021-05-27,37
2021-07-04,NA,2021-05-27,38
2021-07-05,NA,2021-05-27,39
2021-07-06,NA,2021-05-27,40
2021-07-07,NA,2021-05-27,41
2021-07-08,NA,2021-05-27,42
2021-07-09,NA,2021-05-27,43
2021-07-10,NA,2021-05-27,44
2021-07-11,NA,2021-05-27,45
2021-07-12,NA,2021-05-27,46
2021-07-13,NA,2021-05-27,47
2021-07-14,NA,2021-05-27,48
2021-07-15,NA,2021-05-27,49
2021-07-16,NA,2021-05-27,50
2021-07-17,NA,2021-05-27,51
2021-07-18,NA,2021-05-27,52
2021-07-19,NA,2021-05-27,53
2021-07-20,NA,2021-05-27,54
2021-07-21,NA,2021-05-27,55
2021-07-22,NA,2021-05-27,56
2021-07-23,NA,2021-05-27,57
2021-07-24,NA,2021-05-27,58
2021-07-25,NA,2021-05-27,59
2021-07-26,NA,2021-05-27,60
2021-07-27,NA,2021-05-27,61
2021-07-28,NA,2021-05-27,62
2021-07-29,NA,2021-05-27,63
2021-07-30,NA,2021-05-27,64
2021-07-31,NA,2021-05-27,65
2021-08-01,NA,2021-05-27,66
2021-08-02,NA,2021-05-27,67
2021-08-03,NA,2021-05-27,68
2021-08-04,NA,2021-05-27,69
2021-08-05,NA,2021-05-27,70
2021-08-06,NA,2021-05-27,71
2021-08-07,NA,2021-05-27,72
2021-08-08,NA,2021-05-27,73
2021-08-09,NA,2021-05-27,74
2021-08-10,NA,2021-05-27,75
2021-08-11,NA,2021-05-27,76
2021-08-12,NA,2021-05-27,77
2021-08-13,NA,2021-05-27,78
2021-08-14,NA,2021-05-27,79
2021-08-15,NA,2021-05-27,80
2021-08-16,NA,2021-05-27,81
2021-08-17,NA,2021-05-27,82
2021-08-18,NA,2021-05-27,83
2021-08-19,NA,2021-05-27,84
2021-08-20,NA,2021-05-27,85
2021-08-21,NA,2021-05-27,86
2021-08-22,NA,2021-05-27,87
2021-08-23,NA,2021-05-27,88
2021-08-24,NA,2021-05-27,89
2021-08-25,NA,2021-05-27,90
2021-08-26,NA,2021-05-27,91
2021-08-27,NA,2021-05-27,92
2021-08-28,NA,2021-05-27,93
2021-08-29,NA,2021-05-27,94
2021-08-30,NA,2021-05-27,95
2021-08-31,NA,2021-05-27,96
2021-09-01,NA,2021-05-27,97
2021-09-02,NA,2021-05-27,98
2021-09-03,NA,2021-05-27,99
2021-09-04,NA,2021-05-27,100
2021-09-05,NA,2021-05-27,101
2021-09-06,NA,2021-05-27,102
2021-09-07,NA,2021-05-27,103
2021-09-08,NA,2021-05-27,104
2021-09-09,NA,2021-05-27,105
2021-09-10,NA,2021-05-27,106
2021-09-11,NA,2021-05-27,107
2021-09-12,NA,2021-05-27,108
2021-09-13,NA,2021-05-27,109
2021-09-14,NA,2021-05-27,110
2021-09-15,NA,2021-05-27,111
2021-09-16,NA,2021-05-27,112
2021-09-17,NA,2021-05-27,113
2021-09-18,NA,2021-05-27,114
2021-09-19,NA,2021-05-27,115
2021-09-20,NA,2021-05-27,116
2021-09-21,NA,2021-05-27,117
2021-09-22,NA,2021-05-27,118
2021-09-23,NA,2021-05-27,119
2021-09-24,NA,2021-05-27,120
2021-09-25,NA,2021-05-27,121
2021-09-26,NA,2021-05-27,122
2021-09-27,NA,2021-05-27,123
2021-09-28,NA,2021-05-27,124
2021-09-29,NA,2021-05-27,125
2021-09-30,NA,2021-05-27,126
2021-10-01,NA,2021-05-27,127
2021-10-02,NA,2021-05-27,128
2021-10-03,NA,2021-05-27,129
2021-10-04,NA,2021-05-27,130
2021-10-05,NA,2021-05-27,131
2021-10-06,NA,2021-05-27,132
2021-10-07,NA,2021-05-27,133
2021-10-08,NA,2021-05-27,134
2021-10-09,NA,2021-05-27,135
2021-10-10,NA,2021-05-27,136
2021-10-11,NA,2021-05-27,137
2021-10-12,NA,2021-05-27,138
2021-10-13,NA,2021-05-27,139
2021-10-14,NA,2021-05-27,140
2021-10-15,NA,2021-05-27,141
2021-10-16,NA,2021-05-27,142
2021-10-17,NA,2021-05-27,143
2021-10-18,NA,2021-05-27,144
2021-10-19,NA,2021-05-27,145
2021-10-20,NA,2021-05-27,146
2021-10-21,NA,2021-05-27,147
