date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2021-05-29,6620,270,121,794,4620,1470,256,254,370,1470,186,49.8,1740,136,503,83.2,1300,561,639,535,63.9,786,128,NA,NA,4.09,73.7,64,56.5,63.4,28.3
2021-05-30,6790,148,154,913,4750,1740,245,257,386,2280,205,59.3,2290,126,653,88,1280,476,621,538,63.7,439,95,NA,NA,4.36,48.1,32.9,23.3,24.2,24.7
2021-05-31,6770,93.7,115,612,5390,1770,220,169,308,2570,332,38.4,2110,85.6,639,73.2,1080,383,374,300,64.5,343,72,NA,NA,4.46,40.4,27.4,19.2,19.9,18.2
2021-06-01,6950,83.8,96.6,466,5780,1640,201,146,262,2360,287,27.1,1670,66.9,571,60,792,303,369,299,63.5,284,56.3,NA,NA,4.58,35.4,23.7,18,17.8,13.7
2021-06-02,6900,80.8,85.1,400,5310,1430,192,139,238,1890,232,21.4,1500,62,508,57.3,729,253,384,308,63.9,265,46.5,NA,NA,4.44,33.8,22.4,16.6,16.8,9.5
2021-06-03,6300,139,82.4,389,4810,1410,188,135,238,2010,200,31.2,1780,90.4,479,72.2,854,245,387,305,64.5,303,43.2,NA,NA,4.24,80.7,45.4,39.2,79.8,9
2021-06-04,6430,178,143,477,4830,1320,189,153,243,2000,181,28.9,1590,87.7,451,60.2,762,226,374,302,64.1,236,38.7,NA,NA,4.36,92.7,49.7,26.9,50.1,13.4
2021-06-05,6150,87.4,101,457,4680,1190,186,134,220,1740,181,22.5,1400,64.7,438,51.7,795,175,698,301,413,212,31,NA,NA,4.27,45.7,24.9,17.7,23.7,9.86
2021-06-06,5750,75.4,80.5,366,4270,1140,176,123,195,1570,197,16.2,1560,50.9,412,44.7,824,148,370,301,64.3,202,26.6,NA,NA,4.07,37.4,21.4,15.8,18.5,7.85
2021-06-07,5120,70.1,68.9,315,3910,1100,171,116,179,1710,175,12.2,1180,44.2,386,39.7,594,129,364,300,60.8,196,24.2,NA,NA,3.91,33.5,19.6,15,16.3,6.79
2021-06-08,4760,67.5,62,304,3810,1060,169,117,177,1330,156,9.91,1120,39.8,367,66.8,602,138,365,301,60.8,277,21.7,NA,NA,3.84,31.3,18.8,14.6,15.2,6.36
2021-06-09,4630,68.9,63.2,295,3490,1050,179,124,190,1390,338,9.17,1170,38.1,413,64.8,592,135,362,300,60.3,238,19.6,NA,NA,3.72,30.1,18.3,14.1,14.7,6.78
2021-06-10,4440,68.4,82,347,3550,1100,206,135,215,1480,208,18.6,1320,57.2,487,62.8,595,130,371,305,61,505,19.1,NA,NA,3.71,63.1,18.6,37.9,16,6.71
2021-06-11,6540,206,471,1740,8600,2060,312,240,534,1840,684,23.4,2510,240,1310,185,1510,148,992,944,61.4,1020,25.2,NA,NA,3.97,99.1,30.5,40.2,29,163
2021-06-12,15100,226,646,2470,9920,4040,335,393,726,5220,1630,33,3790,171,1330,211,1770,139,1030,888,62.2,523,20.7,NA,NA,6.39,77.5,28.1,26.2,24.7,117
2021-06-13,14400,164,263,1160,12900,3600,307,294,491,4760,901,35.7,3170,130,1290,224,1290,130,712,538,61.8,687,30.6,NA,NA,6.28,57,23.6,20.5,19.7,46.4
2021-06-14,15300,127,212,795,11500,2880,272,373,403,3970,643,42.1,3540,159,1790,275,1200,142,859,768,61.9,753,29.7,NA,NA,6.14,52.7,34,23.9,28.6,29.1
2021-06-15,14400,246,256,629,9700,2770,238,230,328,4300,761,34.7,3580,115,1790,216,1600,116,1120,989,63.3,736,33.3,NA,NA,5.73,66.2,49.5,30.3,115,22.2
2021-06-16,11600,115,163,513,9580,3100,220,192,280,4460,563,25.8,3820,83.3,2050,180,1430,103,879,725,62.5,530,23.4,NA,NA,5.65,43.7,23.5,18.1,26.3,16.1
2021-06-17,10900,102,120,433,9050,2790,199,166,246,4280,446,18.4,3220,63.1,1500,149,897,90.2,543,423,61.9,440,17.4,NA,NA,5.48,37,20.2,16.2,20.1,12.1
2021-06-18,10100,97.7,99.6,383,8370,2520,193,152,224,3150,335,13.3,2320,51.5,1040,125,746,81.4,517,407,61.6,385,14.2,NA,NA,5.3,33.9,18.6,15.2,17.6,9.13
2021-06-19,9270,93.6,88.9,351,6970,2130,188,145,210,2480,271,10.3,1960,44.8,783,107,718,76.4,514,406,61.6,331,13.6,NA,NA,4.87,32.8,18.1,15,16.6,7.9
2021-06-20,7820,88.8,94.3,334,5870,1890,185,141,203,2120,227,8.68,1750,41.1,665,96,703,74.8,517,413,61.3,303,12.8,NA,NA,4.58,32.3,18.1,14.8,16.6,7.59
2021-06-21,6810,72.1,94.4,356,5270,1710,190,152,223,1920,220,8.02,1730,40,624,139,711,72.4,526,416,61.7,255,14.1,NA,NA,4.41,32.7,19.9,17.9,18.7,7.26
2021-06-22,6860,103,173,519,5180,1630,260,236,300,2000,230,9.47,1720,41.5,561,117,752,83.1,530,417,61.7,453,18.1,NA,NA,4.44,54.8,31.9,25.8,24.9,7.23
2021-06-23,6820,82.3,165,591,5290,1460,275,236,340,1950,245,10.3,1710,44.9,555,108,728,83,519,415,61.3,337,14.8,NA,NA,4.47,40.3,23.8,18.5,20.1,9.61
2021-06-24,6590,67.5,114,497,5000,1380,219,188,276,1880,230,9.82,1540,36.6,490,83.4,678,65.5,484,383,61.3,224,11.3,NA,NA,4.36,31,19.1,15.6,16.4,6.8
2021-06-25,6000,63.9,88.5,367,4660,1280,196,173,228,1680,208,7.25,1370,29.4,438,65,610,60,423,325,61.3,191,9.76,NA,NA,4.2,28.5,17.5,14.8,15.3,5.7
2021-06-26,5510,62.8,76.5,318,4280,1240,184,159,206,1490,173,4.91,1210,25.8,378,54,538,55.1,394,305,61.3,170,8.96,NA,NA,4.04,28,16.6,14.2,15.1,5.22
2021-06-27,5030,63.5,71.1,298,3930,1140,181,148,193,1320,148,3.71,1090,23.6,341,46.9,525,52.3,419,326,80.9,156,8.32,NA,NA,3.9,26.6,16.2,13.9,14.6,5.2
2021-06-28,4580,60.4,67.2,280,3570,1090,178,160,183,1200,137,2.89,1040,21.8,318,43.3,609,56.8,516,346,126,157,7.67,NA,NA,3.76,24.8,15.1,13,13.7,4.98
2021-06-29,4120,57,60.8,259,3350,1000,171,153,173,1160,126,2.28,1170,29.8,338,44.9,580,59,354,247,82.2,153,7.28,NA,NA,3.66,23.1,14.1,12.4,13,4.56
2021-06-30,3890,56.3,55.4,245,3130,NA,167,141,162,1260,117,2.12,1050,23.6,399,37.6,451,49.9,327,247,62.4,122,6.97,NA,NA,3.51,22.9,13.3,12.1,12.5,4.73
2021-07-01,4130,82.2,81.5,326,3310,NA,192,148,180,1190,126,2.49,1110,21.3,490,55.8,456,55.9,331,247,62.4,112,10.5,NA,NA,3.56,54.1,37.1,30.4,14.6,5.96
2021-07-02,5280,145,127,433,3470,1030,204,159,212,1260,127,5.91,1090,20.9,481,60.6,497,84.2,345,264,62.3,571,10.4,NA,NA,3.72,68.8,38.2,26.8,21.1,25.7
2021-07-03,4730,91.1,114,344,3470,1100,180,144,204,1220,134,4.23,1230,21.8,518,60.2,494,66.7,362,279,61.3,255,8.16,NA,NA,3.76,33.9,20.9,18,14.7,9.05
2021-07-04,4460,86.2,74.9,300,3400,1030,171,133,179,1340,135,2.83,1140,18.8,476,49.3,586,55.5,681,279,404,179,7.16,NA,NA,3.68,30.5,20,25.9,14.6,5.85
2021-07-05,4170,81.5,61.2,295,3260,986,166,129,165,1270,157,1.99,1380,17,403,43,685,51.1,359,278,55.6,169,7.51,NA,NA,3.61,26.9,16.1,16.2,13,5.08
2021-07-06,3940,76.1,55,268,3200,959,158,126,150,1480,138,1.66,1010,15.8,338,37.2,470,46.7,357,278,55.5,189,6.81,NA,NA,3.58,24.3,14.6,14.9,12.3,4.54
2021-07-07,3760,69.5,52,239,3150,902,154,126,139,1100,121,1.39,913,14.5,302,32.2,456,43.8,361,278,55.8,218,6.22,NA,NA,3.52,22.8,13.4,15.3,11.8,4.54
2021-07-08,4060,69.9,50.3,226,3060,855,152,121,139,1020,112,1.12,893,16.3,283,30.6,473,51.8,366,278,55.9,248,6.79,NA,NA,3.54,26.2,13.7,16.1,12.8,4.3
2021-07-09,4370,97.5,81.2,248,2810,855,161,137,186,995,106,0.98,918,23.2,321,32.5,494,55.4,359,275,55.7,271,6.43,NA,NA,3.43,28.5,15.3,15.2,14.6,22.2
2021-07-10,4160,89.9,105,304,2710,830,164,122,178,1010,107,1.17,975,21.3,340,29.4,460,46.9,353,NA,55.5,209,5.98,NA,NA,3.38,26.5,13.7,13.4,12.5,24
2021-07-11,3640,74.6,67.6,368,2700,786,154,119,158,1080,101,3.1,913,17.7,311,27.3,468,47.6,353,NA,55.6,178,5.9,NA,NA,3.38,23.5,12.3,12.7,11.4,8.12
2021-07-12,3480,109,54.2,299,2700,819,168,146,208,1370,108,166,996,88.5,280,25.4,494,66,353,NA,55.2,196,7.06,NA,NA,3.38,23,11.9,12.6,41.8,6.02
2021-07-13,3420,132,48.4,1500,2830,793,172,372,223,1270,102,64.9,1060,70.2,285,33.1,647,74.8,359,NA,55.7,171,5.78,NA,NA,3.38,25.7,12.7,12.6,30.2,4.97
2021-07-14,4200,73,42.1,707,3410,827,152,182,184,1230,104,30.9,1080,41.8,301,32.9,509,55.1,356,273,55.2,149,5.84,NA,NA,3.78,19.4,10.6,11.5,14.9,4.37
2021-07-15,4580,69.8,45.5,380,3120,794,145,150,162,1170,108,17.4,899,27.9,242,30.4,472,47,354,274,54.6,121,4.94,NA,NA,3.59,18.1,9.87,10.9,12.4,15.9
2021-07-16,3810,64.5,57.1,297,2900,772,145,141,147,1020,122,11.1,834,21.5,229,26.6,454,41.5,339,259,54.2,103,4.46,NA,NA,3.46,17.1,9.32,10.6,10.9,7.12
2021-07-17,3800,108,43.7,302,2880,863,151,143,148,969,119,8.56,794,19.7,206,25.6,426,38,328,251,53.7,94.9,4.11,NA,NA,3.42,19,33.8,20.5,16.9,4.85
2021-07-18,3970,194,42.2,453,2750,921,219,318,727,969,134,7.64,782,43.6,196,28.4,419,38.2,324,249,53.7,90.6,5.27,NA,NA,3.41,53,58.2,32.4,25.5,6.06
2021-07-19,3550,73.5,37.8,488,3140,790,190,178,467,923,130,20.8,780,48.3,192,24.9,415,43.8,322,248,53.4,85.9,4.76,NA,NA,3.45,23.8,17.5,14.6,13.4,5.33
2021-07-20,3840,69.3,36.1,345,3320,730,153,150,285,939,146,12.5,738,30.1,186,22.9,406,38,321,248,52.8,77.6,4.16,NA,NA,3.6,20.4,14.5,13.4,11.6,4.36
2021-07-21,3860,62.1,32.7,277,2810,702,145,141,222,873,116,8.6,699,22.5,179,21.1,397,34.1,321,248,52.9,66.1,4.11,NA,NA,3.38,18.6,13.8,13.5,10.6,4.25
2021-07-22,3330,62,33.7,253,2660,745,152,131,188,809,100,5.96,676,18.2,172,19.8,393,31.6,320,248,52.8,65.1,4.22,NA,NA,3.27,17,12.6,13.1,10.4,4.16
2021-07-23,3050,54.7,28.8,257,2410,666,142,124,176,768,89.6,4.51,652,15.5,163,18.3,384,29.8,319,248,52.7,62.4,3.45,NA,NA,3.16,16,11.1,11.4,9.44,3.97
2021-07-24,2990,52.3,26.2,233,2200,609,136,117,161,740,83.4,3.23,627,13.6,155,16.8,383,28.6,318,248,52.8,63.7,3.17,NA,NA,3.07,15.5,10.5,10.6,9.15,3.97
2021-07-25,2750,50.1,24.9,207,2080,612,134,115,152,715,79,2.5,616,12.5,151,16,384,27.9,318,248,52.8,62.2,3.13,NA,NA,3.02,15.4,9.99,10.3,8.71,3.85
2021-07-26,2520,49.3,24.9,428,2010,583,135,111,149,713,76.9,2.56,607,11.9,148,15.7,377,27.4,307,232,52.8,57.3,3.17,NA,NA,2.99,14.9,20,12.3,9.06,3.75
2021-07-27,2430,52.1,24.3,373,1910,568,143,112,137,695,74.6,5.92,598,11.2,145,15.3,356,26.7,295,226,52.8,52.4,2.9,NA,NA,2.97,31.5,28.8,13.6,11.7,3.81
2021-07-28,2680,48.5,30.5,236,1850,564,132,107,124,679,72.4,5.2,553,10.6,139,14.9,354,25.3,306,235,52.8,50.6,2.75,NA,NA,2.94,16.2,13,10.4,8.69,3.98
2021-07-29,2500,83.9,29.6,219,1780,585,127,109,118,644,71,3.61,568,10.8,138,14.8,375,25.1,309,237,52.8,54.1,3.87,NA,NA,2.9,24.9,12.7,10.5,9.67,6.27
2021-07-30,2440,72.4,25.4,219,1870,609,137,108,127,643,71,2.61,580,10.3,134,15.3,378,25.1,301,229,52.8,88.3,3.7,NA,NA,2.83,18.1,11.7,10.1,9.12,26.4
2021-07-31,2290,70.9,28.2,248,1780,604,134,102,119,645,70.2,1.86,561,9.75,132,14.7,368,24.8,299,230,52.8,108,2.99,NA,NA,2.87,15.2,10.2,9.35,7.84,7
2021-08-01,2380,70.3,31,201,1800,695,129,102,108,622,71,1.19,564,8.97,167,12.8,362,25.2,299,229,52.8,59.3,2.71,NA,NA,2.89,15.2,10.5,10.1,9.53,10.8
2021-08-02,2460,82.8,30.7,189,1820,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,2390,61.3,25,184,1680,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,2170,47.4,22.5,170,1640,,,,,,,,,,,,,,,,,,,,,,,,,,
