date,kitzmiller,barnum,barton,bloomington,luke,por,monoc_jug,goose,seneca,lfalls
2021-07-18 22:00:00,90.6,262,5.26,53.7,334,2800,470,36.7,94.15,3130
2021-07-18 23:00:00,90.6,260,5.26,53.7,335,2807.5,510,36.7,91.73333333333333,3130
2021-07-19 00:00:00,90.6,262,5.109999999999999,53.7,333,2830,541.5,36.7,89.59166666666667,3100
2021-07-19 01:00:00,90.6,264,5.035,53.7,336,2830,560.25,36.7,89.43333333333334,3070
2021-07-19 02:00:00,90.14999999999999,262,4.96,53.7,334,2830,567.75,36.650000000000006,88.95,3070
2021-07-19 03:00:00,88.8,263,4.96,53.7,336,2830,565.25,36.325,86.14166666666667,3070
2021-07-19 04:00:00,88.8,263,4.96,53.7,336,2830,559,35.5,83.9,3057.5
2021-07-19 05:00:00,88.8,262,4.96,53.7,335,2815,550.25,35.5,81.2,3020
2021-07-19 06:00:00,88.8,264,4.96,53.7,335,2830,541.5,35.475,75.25833333333334,3020
2021-07-19 07:00:00,88.8,262,4.96,53.7,334,2830,535.25,35.125,70.56666666666668,2995
2021-07-19 08:00:00,88.8,263,4.96,53.7,334,2850,527.75,33.75,67.81666666666666,2970
2021-07-19 09:00:00,87.85,263,4.96,53.7,336,2872.5,521.5,33.2,66.16666666666667,2995
2021-07-19 10:00:00,86.9,263,4.96,53.7,334,2890,517,33.2,63.75833333333333,2982.5
2021-07-19 11:00:00,86.9,262,4.96,53.7,335,2915,511.25,33.2,63.91666666666667,2970
2021-07-19 12:00:00,86.9,262,4.96,53.7,334,2957.5,505,33.150000000000006,64.88333333333334,2970
2021-07-19 13:00:00,86.9,263,4.96,53.7,332,3015,497,33.1,65.85,2970
2021-07-19 14:00:00,86.9,260,4.96,53.7,332,3065,486,32.275,73.80833333333334,2955
2021-07-19 15:00:00,85.1,258.5,4.8100000000000005,53.7,333,3132.5,475.5,32,80.30833333333334,2940
2021-07-19 16:00:00,85.1,260,4.66,53.7,332,3205,464.25,32,72.06666666666668,2925
2021-07-19 17:00:00,84.64999999999999,263,4.66,53.025,331,3277.5,455,32,71.23333333333333,2910
2021-07-19 18:00:00,83.3,262,4.66,52.8,332,3357.5,443.5,32,70.06666666666668,2910
2021-07-19 19:00:00,83.3,260,4.45,52.8,332,3427.5,434.75,32,69.4,2910
2021-07-19 20:00:00,83.3,263,4.38,52.8,333.3333333333333,3497.5,425.5,32,68.23333333333333,2910
2021-07-19 21:00:00,83.3,263,4.38,52.8,332,3570,418,32,66.60833333333333,2925
2021-07-19 22:00:00,81.5,262,4.38,52.8,335,3645,412,32,66.45,2970
2021-07-19 23:00:00,81.5,263,4.38,52.8,335,3695,407,32,67.4,2995
2021-07-20 00:00:00,81.5,264,4.38,52.8,333,3725,403,32,67.9,3007.5
2021-07-20 01:00:00,80.65,263,4.38,52.8,334,3740,398.25,32,70.56666666666668,3007.5
2021-07-20 02:00:00,79.8,263,4.38,52.8,334,3725,393,31.9,73.73333333333333,3007.5
2021-07-20 03:00:00,79.8,263,4.38,52.8,334,3710,389,31.9,75.4,3007.5
2021-07-20 04:00:00,79.8,261,4.38,52.8,334,3675,382,31.9,72.73333333333333,2995
2021-07-20 05:00:00,80.225,261,4.38,52.8,335,3645,378,31.9,69.06666666666668,2970
2021-07-20 06:00:00,81.5,263,4.38,52.8,333,3600,373,31.9,65.025,2970
2021-07-20 07:00:00,81.5,262,4.38,52.8,333,3555,368,31.9,61.56666666666667,2970
2021-07-20 08:00:00,81.5,261,4.38,52.8,334,3505,365,31.9,58.55,2982.5
2021-07-20 09:00:00,81.5,261,4.38,52.8,333,3445,361,31.9,56.3,3020
2021-07-20 10:00:00,80.65,263,4.38,52.8,332,3407.5,355,31.9,56.3,3032.5
2021-07-20 11:00:00,79.8,263,4.38,52.8,334,3365,350,31.9,56.75,3070
2021-07-20 12:00:00,79.8,262,4.38,52.8,333,3327.5,345,31.9,59.3,3100
2021-07-20 13:00:00,79.375,262,4.1,52.8,332,3285,341,31.9,64.39166666666667,3130
2021-07-20 14:00:00,78.1,259.25,4.1,52.8,332,3242.5,337,31.825,66.60833333333333,3197.5
2021-07-20 15:00:00,78.1,258.5,4.1,52.8,332,3197.5,331.5,31.8,71.23333333333333,3240
2021-07-20 16:00:00,76.75,259.25,4.1,52.8,331,3160,328,31.8,69.4,3290
2021-07-20 17:00:00,76.3,263,4.1,52.8,332,3125,322,31.8,69.21666666666667,3375
2021-07-20 18:00:00,75.9,263,3.9699999999999998,52.8,330,3102.5,318,31.8,72.7,3415
2021-07-20 19:00:00,74.7,262,3.84,52.8,332,3080,313.5,30.975,74.55833333333334,3475
2021-07-20 20:00:00,74.275,260,3.84,52.8,330,3057.5,311,30.7,74.7,3545
2021-07-20 21:00:00,73,263,3.84,52.8,332,3045,307.25,30.7,71.64166666666667,3600
2021-07-20 22:00:00,73,262,3.84,52.8,332,3030,303,30.7,71.325,3660
2021-07-20 23:00:00,71.4,260,3.84,52.8,332,3022.5,300.25,30.7,73.3,3675
2021-07-21 00:00:00,71.4,262,3.84,52.8,334,2995,298,29.7,73.3,3705
2021-07-21 01:00:00,70.2,263,3.84,52.8,332,2980,294,29.7,73.825,3690
2021-07-21 02:00:00,69.8,264,3.84,52.8,332,2950,291.75,29.7,77.06666666666668,3690
2021-07-21 03:00:00,69.8,262,3.84,52.8,332,2930,289.5,29.6,73.00833333333334,3630
2021-07-21 04:00:00,69.8,261,3.84,52.8,334,2915,288,29.35,69.4,3615
2021-07-21 05:00:00,69.8,263,3.78,52.8,332,2895,287.5,28.6,67.26666666666667,3557.5
2021-07-21 06:00:00,68.3,264,3.84,52.8,333,2880,284,28.6,63.29166666666667,3520
2021-07-21 07:00:00,68.3,263,3.84,53.025,333,2865,284,28.6,57.95,3475
2021-07-21 08:00:00,68.3,262,3.84,53.7,336,2835,282.5,28.6,53.891666666666666,3445
2021-07-21 09:00:00,67.9,262,3.905,53.475,336,2807.5,281,28.1,51.34166666666667,3387.5
2021-07-21 10:00:00,66.7,263,4.1,52.8,336,2795,281,27.6,49.86666666666667,3350
2021-07-21 11:00:00,66.7,264,4.1,52.8,332,2780,277,27.6,51.225,3290
2021-07-21 12:00:00,66.7,261,4.1,52.8,332,2770,277,27.6,54.31666666666666,3252.5
2021-07-21 13:00:00,65.2,261,4.1,52.8,334,2760,274,27.6,57.95,3210
2021-07-21 14:00:00,65.2,260,4.1,52.8,332,2700,274,27.6,61.1,3167.5
2021-07-21 15:00:00,65.2,259.25,4.1,52.8,332,2785,272,27.6,64.23333333333333,3155
2021-07-21 16:00:00,63.7,260,4.1,52.8,331,2790,268.5,27.5,65.18333333333334,3087.5
2021-07-21 17:00:00,63.7,263,4.1,52.8,332,2785,266.25,27.5,60.358333333333334,3130
2021-07-21 18:00:00,63.7,264,4.1,52.8,332,2785,264,27.5,57.05,3127.5
2021-07-21 19:00:00,63.7,262,4.1,52.8,331,2780,263,27.5,55.733333333333334,3130
2021-07-21 20:00:00,63.7,260,4.1,52.8,333,2780,260,27.5,54.6,3070
2021-07-21 21:00:00,63.7,263,4.38,52.8,332,2780,257.75,27.5,55.59166666666667,3112.5
2021-07-21 22:00:00,63.7,263,4.66,52.8,332,2790,256.25,27.5,60.81666666666667,3007.5
2021-07-21 23:00:00,63.7,264,4.66,52.8,332,2780,254,27.5,64.55,2970
2021-07-22 00:00:00,63.7,262,4.66,52.8,334,2775,253.25,27.5,63.75833333333333,2940
2021-07-22 01:00:00,63.7,262,4.66,52.8,333,2760,251,27.5,63.6,2910
2021-07-22 02:00:00,63.7,263,4.66,52.8,332,2760,251,27.5,63.6,2897.5
2021-07-22 03:00:00,63.7,262,4.52,52.8,332,2730,251,27.5,64.86666666666667,2860
2021-07-22 04:00:00,63.7,261,4.66,52.8,332,2730,251,27.424999999999997,63.91666666666667,2860
2021-07-22 05:00:00,63.7,263,4.66,52.8,332,2710,250.5,27.4,63.91666666666667,2860
2021-07-22 06:00:00,64.075,263,4.66,52.8,332,2710,250,27.4,61.400000000000006,2822.5
2021-07-22 07:00:00,65.2,262,4.52,52.8,333,2680,250,27.4,57.50833333333333,2810
2021-07-22 08:00:00,65.2,262,4.38,52.8,332,2680,250,27.4,53.608333333333334,2810
2021-07-22 09:00:00,65.95,261,4.38,52.8,332,2660,250,27.4,52.61666666666667,2785
2021-07-22 10:00:00,66.7,262,4.38,52.8,332,2660,249.25,27.4,52.05,2772.5
2021-07-22 11:00:00,66.7,262,4.38,52.8,332,2645,247,29.15,53.608333333333334,2747.5
2021-07-22 12:00:00,66.7,262,4.38,52.8,331,2652.5,247.75,29.9,55.30833333333333,2735
2021-07-22 13:00:00,66.7,263,4.38,52.8,331,2637.5,247,30.674999999999997,57.35,2710
2021-07-22 14:00:00,66.7,260,4.24,52.8,329,2645,247,31.45,67.56666666666666,2710
2021-07-22 15:00:00,66.7,258.5,4.1,52.8,332,2630,246.25,31.4,66.06666666666668,2710
2021-07-22 16:00:00,66.7,260,4.1,52.8,331,2630,246.25,30.9,64.45,2735
2021-07-22 17:00:00,65.2,262,4.1,52.8,331,2630,244.75,30.4,63.5,2710
2021-07-22 18:00:00,65.2,263,3.905,52.8,330,2630,244,30.4,62.150000000000006,2760
2021-07-22 19:00:00,65.2,261,3.84,52.8,329,2625,244,30.125,62.45,2747.5
2021-07-22 20:00:00,65.2,261,3.84,52.8,331,2630,244,29.3,61.05833333333334,2747.5
2021-07-22 21:00:00,65.2,263,3.84,52.8,330,2630,245.5,29.05,60.59166666666667,2722.5
2021-07-22 22:00:00,64.075,262,3.84,52.8,332,2625,247,28.3,60.275,2710
2021-07-22 23:00:00,63.7,262,3.84,52.8,332,2610,247.75,27.55,61.975,2722.5
2021-07-23 00:00:00,63.7,261,3.6,52.8,331,2610,251,27.3,63.05,2710
2021-07-23 01:00:00,63.7,260,3.6,52.8,332,2590,254.75,27.3,62.9,2710
2021-07-23 02:00:00,63.7,262,3.6,52.8,332,2590,257,27.05,60.75,2710
2021-07-23 03:00:00,63.7,264,3.6,52.8,331,2575,257,26.3,60.75833333333333,2685
2021-07-23 04:00:00,62.2,263,3.6,52.8,332,2560,259.25,25.85,58,2647.5
2021-07-23 05:00:00,62.2,262,3.6,52.8,332,2555,260,25.4,55.4,2622.5
2021-07-23 06:00:00,62.2,262,3.6,52.8,332,2540,260,25.325,51.71666666666667,2572.5
2021-07-23 07:00:00,61.15,263,3.6,52.8,330,2532.5,260,25.3,46.958333333333336,2560
2021-07-23 08:00:00,60.8,261,3.6,52.8,330,2510,260,24.625,43.56666666666666,2560
2021-07-23 09:00:00,60.8,263,3.6,52.8,332,2485,260,24.4,41.18333333333333,2535
2021-07-23 10:00:00,60.8,261,3.6,52.8,331,2462.5,257,23.725,39.8,2510
2021-07-23 11:00:00,60.8,263,3.6,52.8,332,2440,257.75,23.5,40.58333333333333,2510
2021-07-23 12:00:00,60.8,264,3.6,52.8,328,2425,255.5,23.5,41.59166666666666,2485
2021-07-23 13:00:00,60.8,261,3.6,52.8,332,2405,254,23.5,47.108333333333334,2497.5
2021-07-23 14:00:00,61.85,259.25,3.54,52.8,331,2370,253,23.05,51.35,2485
2021-07-23 15:00:00,62.2,257,3.36,52.8,330,2345,250,22.6,51.46666666666667,2472.5
2021-07-23 16:00:00,62.2,260,3.36,52.349999999999994,330,2330,249.25,22.6,54.525,2460
2021-07-23 17:00:00,62.2,260,3.36,51.9,329,2322.5,247,22.6,54.675,2472.5
2021-07-23 18:00:00,62.575,261,3.36,52.8,329,2300,247,22.6,52.375,2460
2021-07-23 19:00:00,63.7,261,3.36,52.8,332,2295,247,22.6,53.93333333333333,2447.5
2021-07-23 20:00:00,63.7,261,3.36,52.8,331,2285,247,22.6,52.65833333333333,2422.5
2021-07-23 21:00:00,63.7,262,3.3024999999999998,52.8,331,2300,247,22.6,55.416666666666664,2422.5
2021-07-23 22:00:00,63.7,262,3.13,52.8,330,2300,244,22.6,62.96666666666667,2422.5
2021-07-23 23:00:00,63.7,262,3.13,52.8,329,2300,241.75,22.6,71.13333333333333,2410
2021-07-24 00:00:00,63.7,262,3.13,52.8,332,2300,241,22.55,70.3,2410
2021-07-24 01:00:00,63.7,261,3.13,52.8,331,2300,238,22.5,65.55833333333334,2410
2021-07-24 02:00:00,63.7,262,3.13,52.8,332,2300,237,22.5,60.108333333333334,2410
2021-07-24 03:00:00,63.7,264,3.13,52.8,330,2300,237,22.5,59.199999999999996,2410
2021-07-24 04:00:00,63.7,263,3.13,52.8,330,2300,234,22.5,57.40833333333333,2385
2021-07-24 05:00:00,63.7,262,3.13,52.8,330,2295,234,22.5,52.516666666666666,2360
2021-07-24 06:00:00,63.7,263,3.13,52.8,331,2280,231.75,22.5,50.7,2360
2021-07-24 07:00:00,63.7,262,3.13,52.8,332,2275,231,22.1,47.8,2360
2021-07-24 08:00:00,63.7,264,3.13,52.8,331,2260,231,21.65,44.766666666666666,2350
2021-07-24 09:00:00,63.7,264,3.13,52.8,331,2237.5,231,21.6,40.68333333333333,2350
2021-07-24 10:00:00,63.7,262,3.13,52.8,328,2215,231,21.6,38.86666666666667,2320
2021-07-24 11:00:00,63.7,263,3.13,52.8,329,2195,230.25,21.6,38.2,2320
2021-07-24 12:00:00,63.7,263,3.36,52.8,329,2190,231,21.6,38.2,2330
2021-07-24 13:00:00,63.7,261,3.36,52.8,328,2160,231,21.6,39.975,2350
2021-07-24 14:00:00,63.7,259.25,3.36,52.8,329,2155,231,21.6,42.5,2360
2021-07-24 15:00:00,63.7,257.75,3.245,52.8,330,2155,231,21.400000000000002,51.275,2350
2021-07-24 16:00:00,63.7,260,3.1875,52.8,328,2150,230.25,20.8,57.575,2320
2021-07-24 17:00:00,63.7,262,3.13,52.8,330,2135,228,20.4,59.8,2307.5
2021-07-24 18:00:00,63.7,262,3.13,52.8,329,2135,225,20,60.11666666666667,2282.5
2021-07-24 19:00:00,63.7,263,3.13,52.8,328,2140,224,20,56.375,2330
2021-07-24 20:00:00,63.7,261,3.13,52.8,330,2130,221.75,19.95,56.05833333333334,2397.5
2021-07-24 21:00:00,63.7,262,3.13,52.8,329,2140,218,19.9,54.358333333333334,2697.5
2021-07-24 22:00:00,63.7,263,3.13,52.8,332,2140,214,19.9,54.21666666666667,3087.5
2021-07-24 23:00:00,63.7,262,3.13,52.8,330,2140,211.75,19.9,51.95,3047.5
2021-07-25 00:00:00,63.7,263,3.13,52.8,332,2125,211,19.9,51.80833333333333,2835
2021-07-25 01:00:00,63.7,264,3.0774999999999997,52.8,332,2120,209.5,19.9,53.65,2660
2021-07-25 02:00:00,63.7,263,3.13,52.8,330,2120,208,19.9,51.53333333333333,2522.5
2021-07-25 03:00:00,63.7,262,3.13,52.8,331,2120,204,19.9,50.96666666666667,2435
2021-07-25 04:00:00,63.7,261,3.13,52.8,330,2090,204,19.9,51.24166666666667,2385
2021-07-25 05:00:00,63.7,262,3.13,52.8,331,2090,204,19.9,51.25833333333333,2330
2021-07-25 06:00:00,63.7,262,3.13,52.8,332,2090,203.25,19.9,49.075,2320
2021-07-25 07:00:00,63.7,262,3.13,52.8,331,2090,202.5,19.9,46,2282.5
2021-07-25 08:00:00,63.7,263,3.13,52.8,328,2090,201,19.9,42.44166666666666,2270
2021-07-25 09:00:00,63.7,263,3.13,52.8,331,2075,201,19.9,40.1,2220
2021-07-25 10:00:00,63.7,263,3.13,52.8,331,2070,201,19.825,38.325,2200
2021-07-25 11:00:00,62.95,261,3.13,52.8,332,2070,201,19.8,37.15,2180
2021-07-25 12:00:00,62.2,262,3.13,52.8,330,2060,201,19.8,37.266666666666666,2180
2021-07-25 13:00:00,62.2,260,3.13,52.8,329,2060,201.75,19.8,38.7,2180
2021-07-25 14:00:00,62.2,258.5,3.13,52.8,329,2070,201,19.8,42.31666666666666,2180
2021-07-25 15:00:00,62.2,257,3.13,52.8,331,2055,201.75,19.8,45.25,2167.5
2021-07-25 16:00:00,62.2,260,3.13,52.8,331,2075,201,19.8,53.25,2130
2021-07-25 17:00:00,60.8,264,3.13,52.8,329,2105,201,19.8,58,2130
2021-07-25 18:00:00,60.8,263,3.13,52.8,330,2085,201,19.8,56.5,2100
2021-07-25 19:00:00,60.8,263,3.13,52.8,328,2070,198.75,19.8,62.19166666666667,2090
2021-07-25 20:00:00,60.8,261,3.13,52.8,330,2070,198,19.8,55.63333333333333,2090
2021-07-25 21:00:00,60.8,261,3.13,52.8,330,2070,194,19.8,53.93333333333333,2187.5
2021-07-25 22:00:00,60.8,263,3.13,52.8,330,2070,194,19.8,52.8,2232.5
2021-07-25 23:00:00,60.8,261,3.13,52.8,329,2070,191,19.8,52.375,2245
2021-07-26 00:00:00,60.05,262,3.13,52.8,329,2080,191,19.7,52.09166666666667,2232.5
2021-07-26 01:00:00,59.3,263,3.13,52.8,331,2080,191,19.7,52.8,2210
2021-07-26 02:00:00,59.3,263,3.13,52.8,331,2070,190.25,19.7,52.516666666666666,2180
2021-07-26 03:00:00,59.3,263,3.13,52.8,333,2090,191,19.7,53.93333333333333,2130
2021-07-26 04:00:00,59.3,264,3.13,52.8,331,2090,191,19.7,53.791666666666664,2120
2021-07-26 05:00:00,57.9,262,3.13,52.8,331,2070,188.75,19.7,50.15833333333333,2110
2021-07-26 06:00:00,57.9,262.25,3.13,52.8,331,2070,188,19.7,47.8,2100
2021-07-26 07:00:00,57.9,262,3.13,52.8,330,2070,188,19.7,46.38333333333333,2090
2021-07-26 08:00:00,57.9,262,3.1875,52.8,329,2055,188,19.7,41.608333333333334,2090
2021-07-26 09:00:00,57.9,263,3.3024999999999998,52.8,331,2050,188,19.7,38.95,2065
2021-07-26 10:00:00,57.9,260.25,3.36,52.8,328,2020,188,19.7,38.2,2040
2021-07-26 11:00:00,57.9,260,3.3024999999999998,52.8,329,2020,188.75,19.7,38.075,2020
2021-07-26 12:00:00,57.9,260,3.36,52.8,329,2010,191,19.7,39.2,1987.5
2021-07-26 13:00:00,57.9,260,3.36,52.8,327,1990,191.75,19.7,43.33333333333333,1975
2021-07-26 14:00:00,57.525,257,3.36,52.8,327,1980,197.5,19.6,46.483333333333334,1940
2021-07-26 15:00:00,56.4,257,3.245,52.8,327,1965,262,19.6,54.525,1920
2021-07-26 16:00:00,56.4,239.5,3.13,52.8,327,1952.5,472.75,19.6,51.95,1940
2021-07-26 17:00:00,56.4,222,3.13,52.8,328,1930,707.25,19.6,52.16666666666667,1910
2021-07-26 18:00:00,56.4,222,3.13,52.8,322,1952.5,850.5,19.6,50.958333333333336,1910
2021-07-26 19:00:00,56.4,221,3.13,52.8,301,1960,901,19.6,50.675,1942.5
2021-07-26 20:00:00,56.4,222,3.13,52.8,289,1965,897.5,19.6,48.40833333333333,1930
2021-07-26 21:00:00,56.4,222,3.13,52.8,289,1975,865,19.6,50.25,1987.5
2021-07-26 22:00:00,56.4,222,3.13,52.8,289,1970,814.75,19.6,49.68333333333333,2000
2021-07-26 23:00:00,56.4,220,2.92,52.8,289,1980,758.5,19.6,49.96666666666667,2000
2021-07-27 00:00:00,55.275,221,2.92,52.8,289,1980,701.5,19.6,51.1,2000
2021-07-27 01:00:00,54.9,222,2.92,52.8,289,1980,649,19.6,52.18333333333334,1962.5
2021-07-27 02:00:00,54.9,222,2.92,52.8,289,1975,599.25,19.6,55.6,1950
2021-07-27 03:00:00,54.9,220,2.92,52.8,289,1960,554,19.575000000000003,53.40833333333333,1930
2021-07-27 04:00:00,54.9,222,2.92,52.8,288.25,1960,518.25,19.5,53.69166666666667,1930
2021-07-27 05:00:00,54.15,222,2.92,52.8,289,1960,484.75,19.5,52.875,1930
2021-07-27 06:00:00,53.4,220,2.92,52.8,290,1960,455.75,19.5,48.975,1930
2021-07-27 07:00:00,53.4,220,2.92,52.8,289,1960,430.75,19.5,44.291666666666664,1930
2021-07-27 08:00:00,53.4,249.75,2.92,52.8,289,1937.5,411.5,19.5,40.7,1930
2021-07-27 09:00:00,53.4,259.25,2.92,52.8,288.25,1930,393,19.5,38.575,1910
2021-07-27 10:00:00,53.4,258.5,2.92,52.8,293.25,1915,376,19.5,36.95,1910
2021-07-27 11:00:00,53.4,259.25,2.92,52.8,322,1910,362,19.5,37.325,1910
2021-07-27 12:00:00,52.35,259.25,2.92,52.8,324,1925,347,19.5,46.93333333333334,1920
2021-07-27 13:00:00,52,258.5,3.0774999999999997,52.8,325,1905,336,19.5,55.458333333333336,1900
2021-07-27 14:00:00,52,257,3.13,52.8,325,1890,325.25,18.7,56.2,1880
2021-07-27 15:00:00,52,257,3.025,52.8,325,1882.5,315.5,18.7,57.9,1910
2021-07-27 16:00:00,52,244.5,2.92,52.8,324,1860,307.75,18.7,55.74166666666667,1900
2021-07-27 17:00:00,51.65,236,2.92,52.8,324,1860,299.75,18.7,56.90833333333333,1910
2021-07-27 18:00:00,50.6,236,2.92,52.8,323,1860,293,18.7,55.75,1940
2021-07-27 19:00:00,50.6,236,2.92,52.8,307.5,1860,286,18.099999999999998,52.983333333333334,1950
2021-07-27 20:00:00,50.6,236,2.8674999999999997,52.8,302,1867.5,280.75,17.9,53.40833333333333,1950
2021-07-27 21:00:00,50.6,236,2.71,52.8,301.25,1890,276,17.9,53.40833333333333,1950
2021-07-27 22:00:00,50.6,236,2.71,52.8,302,1895,272.25,17.9,51.5,1975
2021-07-27 23:00:00,50.6,236,2.71,52.8,302,1900,268,17.9,52.16666666666667,2000
2021-07-28 00:00:00,50.6,236,2.71,52.8,302,1900,264.5,17.9,52.55833333333334,2040
2021-07-28 01:00:00,50.6,235,2.71,52.8,302,1900,260.75,17.9,54.4,2052.5
2021-07-28 02:00:00,50.6,235,2.71,52.8,302,1895,258,17.9,53.40833333333333,2065
2021-07-28 03:00:00,50.6,234,2.71,52.8,301.25,1895,253.75,17.9,55.675,2100
2021-07-28 04:00:00,50.6,235,2.71,52.8,301.25,1890,250.75,17.9,55.25,2110
2021-07-28 05:00:00,50.6,236,2.71,52.8,301.25,1890,247,17.9,51.583333333333336,2130
2021-07-28 06:00:00,50.6,236,2.71,52.8,302,1890,243,17.875,47.13333333333333,2155
2021-07-28 07:00:00,50.6,236,2.71,52.8,301.25,1890,240.75,17.8,45.2,2180
2021-07-28 08:00:00,50.6,253.25,2.71,52.8,300.5,1867.5,239.25,18.375,41.1,2190
2021-07-28 09:00:00,50.6,267,2.71,52.8,302,1860,237,21.35,38.45,2210
2021-07-28 10:00:00,50.6,268,2.71,52.8,303.75,1840,234.75,24.175,36.7,2190
2021-07-28 11:00:00,50.6,266.25,2.71,52.8,328,1850,232.5,26.975,36.958333333333336,2180
2021-07-28 12:00:00,50.6,266.25,2.71,52.8,336,1840,230,28.2,38.2,2155
2021-07-28 13:00:00,50.6,266.25,2.71,52.8,336,1840,227.75,28.95,40.325,2130
2021-07-28 14:00:00,50.6,264,2.71,52.8,334,1830,225.5,30.3,43.6,2120
2021-07-28 15:00:00,50.6,264,2.71,52.8,334,1815,224,30.3,50.333333333333336,2077.5
2021-07-28 16:00:00,50.6,251.5,2.71,52.8,335,1820,221,30.025,51,2077.5
2021-07-28 17:00:00,50.6,243.75,2.71,52.8,333,1810,218,28.7,51,2065
2021-07-28 18:00:00,50.6,243.75,2.71,52.8,331,1810,217,28.2,51,2090
2021-07-28 19:00:00,50.6,243,2.5675,52.8,313.5,1800,214,28.2,49.4,2077.5
2021-07-28 20:00:00,50.6,243,2.52,52.8,309,1820,214,27.95,48.266666666666666,2090
2021-07-28 21:00:00,50.6,243,2.7675,53.025,309,1835,214,27.175,46.99166666666667,2065
2021-07-28 22:00:00,50.6,252.25,2.92,53.475,320.25,1840,217,26.425,45.766666666666666,2132.5
2021-07-28 23:00:00,50.6,245.25,2.9725,52.8,324,1840,214.75,26.875,50.6,2307.5
2021-07-29 00:00:00,50.6,243,3.13,52.8,324,1855,213,27.1,51,2660
2021-07-29 01:00:00,50.6,243.75,3.36,52.8,319,1860,214,27.1,50.06666666666666,2847.5
2021-07-29 02:00:00,50.6,243,3.6,52.8,313,1860,214,26.6,51.44166666666667,2797.5
2021-07-29 03:00:00,50.6,243,3.84,52.8,313,1875,214,26.1,52.41666666666667,2472.5
2021-07-29 04:00:00,50.6,243.75,3.84,52.8,313,1890,214,26.1,51.425,2247.5
2021-07-29 05:00:00,50.6,244.5,3.84,52.8,313,1890,211,24.7,83.4,2110
2021-07-29 06:00:00,51.3,243,3.84,52.8,312,1890,208.5,24.2,110.75,2042.5
2021-07-29 07:00:00,52,243,3.84,52.8,313,1890,204,24.2,106.91666666666667,2010
2021-07-29 08:00:00,52,256.75,3.66,52.8,313,1867.5,200,24.2,99.30833333333334,1950
2021-07-29 09:00:00,53.05,267,3.66,52.8,313,1845,200,24.2,91.94166666666666,1940
2021-07-29 10:00:00,53.4,266.25,3.84,52.8,312.75,1840,204,24.2,86.53333333333333,1910
2021-07-29 11:00:00,53.4,264.75,4.1,52.8,331,1825,204,24.2,84.125,1870
2021-07-29 12:00:00,53.775,267,4.1,52.8,338,1810,199.25,24.2,83.05,1870
2021-07-29 13:00:00,54.9,266.25,4.1,52.8,335,1795,197,23.75,81.4,1870
2021-07-29 14:00:00,54.9,264.75,3.9699999999999998,52.8,336,1770,195.5,22.4,80.175,1870
2021-07-29 15:00:00,54.9,264,3.84,52.8,338,1745,194,22.4,80.35,1832.5
2021-07-29 16:00:00,54.9,256,3.84,52.8,339,1730,198.5,22.4,75.14166666666667,1820
2021-07-29 17:00:00,54.9,243,3.84,52.8,336,1715,204.75,22.4,71.76666666666667,1832.5
2021-07-29 18:00:00,55.275,243.75,3.84,52.8,335,1690,217.75,22.4,71.6,1870
2021-07-29 19:00:00,56.4,243,3.84,52.8,316.5,1680,237.5,22.4,69.1,1870
2021-07-29 20:00:00,56.4,242,3.84,52.8,311,1675,245.25,22.4,71.975,1890
2021-07-29 21:00:00,56.4,243,3.84,52.8,310,1680,242.25,22.35,95.19166666666666,1910
2021-07-29 22:00:00,57.9,244.5,3.84,52.8,311,1660,233.25,22.1,98.05,1880
2021-07-29 23:00:00,57.9,243.75,3.905,52.8,311,1660,225.5,21.5,97.7,1910
2021-07-30 00:00:00,57.9,242,4.1,53.025,310,1675,218.5,21.5,100.35833333333333,1910
2021-07-30 01:00:00,57.9,242,4.1,53.25,311,1685,211,21.5,98.98333333333333,1910
2021-07-30 02:00:00,57.9,242,4.1,52.8,314.5,1700,207,21.5,92.93333333333332,1920
2021-07-30 03:00:00,57.9,243,4.1,52.8,313,1715,204,21.5,88.49166666666666,1950
2021-07-30 04:00:00,57.9,243.75,4.1,52.8,311,1735,203,21.025,82.31666666666666,1950
2021-07-30 05:00:00,57.9,243,4.1,52.8,312,1760,202,20.6,76.15833333333333,1987.5
2021-07-30 06:00:00,57.9,243.75,4.1,52.8,312,1790,200,20.6,70.10833333333333,2020
2021-07-30 07:00:00,57.9,245.25,4.035,52.8,313.75,1825,200,20.6,66.86666666666667,2040
2021-07-30 08:00:00,57.9,243.75,3.84,52.8,312,1850,203,20.6,63.175,2030
2021-07-30 09:00:00,59.675,245.25,3.84,52.8,311,1875,204.75,20,58.95,2020
2021-07-30 10:00:00,61.5,244.5,3.84,52.8,312,1900,208.5,19.8,57.3,2000
2021-07-30 11:00:00,63.7,243.75,3.84,52.8,311,1915,210,19.8,56.4,1952.5
2021-07-30 12:00:00,65.95,244.5,3.84,52.8,312,1915,213,19.2,58.608333333333334,1952.5
2021-07-30 13:00:00,67.5,243,3.78,52.8,312,1960,214,19,61.18333333333334,1940
2021-07-30 14:00:00,69.05,243,3.6,52.8,312,1947.5,214.75,19,63.95,1930
2021-07-30 15:00:00,70.2,241,3.6,52.8,311,1940,215.5,19,65.2,1965
2021-07-30 16:00:00,71.80000000000001,242,3.6,52.8,310,1937.5,214,18.6,66.46666666666667,1987.5
