date,lfalls,date_fc,length_fc
2021-04-30,4443,2021-05-30,-30
2021-05-01,4413,2021-05-30,-29
2021-05-02,4161,2021-05-30,-28
2021-05-03,3836,2021-05-30,-27
2021-05-04,3839,2021-05-30,-26
2021-05-05,4333,2021-05-30,-25
2021-05-06,4341,2021-05-30,-24
2021-05-07,4608,2021-05-30,-23
2021-05-08,5224,2021-05-30,-22
2021-05-09,5522,2021-05-30,-21
2021-05-10,5700,2021-05-30,-20
2021-05-11,5711,2021-05-30,-19
2021-05-12,5219,2021-05-30,-18
2021-05-13,4771,2021-05-30,-17
2021-05-14,4442,2021-05-30,-16
2021-05-15,4139,2021-05-30,-15
2021-05-16,3819,2021-05-30,-14
2021-05-17,3494,2021-05-30,-13
2021-05-18,3187,2021-05-30,-12
2021-05-19,2915,2021-05-30,-11
2021-05-20,2675,2021-05-30,-10
2021-05-21,2472,2021-05-30,-9
2021-05-22,2308,2021-05-30,-8
2021-05-23,2163,2021-05-30,-7
2021-05-24,2103,2021-05-30,-6
2021-05-25,2096,2021-05-30,-5
2021-05-26,2035,2021-05-30,-4
2021-05-27,2178,2021-05-30,-3
2021-05-28,2091,2021-05-30,-2
2021-05-29,3086,2021-05-30,-1
2021-05-30,3015,2021-05-30,0
2021-05-31,2906,2021-05-30,1
2021-06-01,2785,2021-05-30,2
2021-06-02,2745,2021-05-30,3
2021-06-03,2911,2021-05-30,4
2021-06-04,3462,2021-05-30,5
2021-06-05,3505,2021-05-30,6
2021-06-06,3466,2021-05-30,7
2021-06-07,3300,2021-05-30,8
2021-06-08,3093,2021-05-30,9
2021-06-09,2887,2021-05-30,10
2021-06-10,2688,2021-05-30,11
2021-06-11,2493,2021-05-30,12
2021-06-12,2346,2021-05-30,13
2021-06-13,2547,2021-05-30,14
2021-06-14,8675,2021-05-30,15
