date,lfalls,date_fc,length_fc
2021-04-11,4773,2021-05-11,-30
2021-04-12,5189,2021-05-11,-29
2021-04-13,6801,2021-05-11,-28
2021-04-14,9043,2021-05-11,-27
2021-04-15,10508,2021-05-11,-26
2021-04-16,9798,2021-05-11,-25
2021-04-17,8356,2021-05-11,-24
2021-04-18,7176,2021-05-11,-23
2021-04-19,6462,2021-05-11,-22
2021-04-20,5971,2021-05-11,-21
2021-04-21,5536,2021-05-11,-20
2021-04-22,5117,2021-05-11,-19
2021-04-23,4751,2021-05-11,-18
2021-04-24,4380,2021-05-11,-17
2021-04-25,4454,2021-05-11,-16
2021-04-26,4519,2021-05-11,-15
2021-04-27,4295,2021-05-11,-14
2021-04-28,4161,2021-05-11,-13
2021-04-29,4184,2021-05-11,-12
2021-04-30,4365,2021-05-11,-11
2021-05-01,4461,2021-05-11,-10
2021-05-02,4307,2021-05-11,-9
2021-05-03,3998,2021-05-11,-8
2021-05-04,3720,2021-05-11,-7
2021-05-05,4138,2021-05-11,-6
2021-05-06,4349,2021-05-11,-5
2021-05-07,4426,2021-05-11,-4
2021-05-08,5001,2021-05-11,-3
2021-05-09,5739,2021-05-11,-2
2021-05-10,5671,2021-05-11,-1
2021-05-11,5275,2021-05-11,0
2021-05-12,4902,2021-05-11,1
2021-05-13,4691,2021-05-11,2
2021-05-14,4569,2021-05-11,3
2021-05-15,4373,2021-05-11,4
2021-05-16,4059,2021-05-11,5
2021-05-17,3740,2021-05-11,6
2021-05-18,3636,2021-05-11,7
2021-05-19,3569,2021-05-11,8
2021-05-20,4158,2021-05-11,9
2021-05-21,5814,2021-05-11,10
2021-05-22,6729,2021-05-11,11
2021-05-23,6223,2021-05-11,12
2021-05-24,5449,2021-05-11,13
2021-05-25,4808,2021-05-11,14
2021-05-26,5729,2021-05-11,15
