date,lfalls,date_fc,length_fc
2021-04-09,5052,2021-05-09,-30
2021-04-10,5009,2021-05-09,-29
2021-04-11,4773,2021-05-09,-28
2021-04-12,5189,2021-05-09,-27
2021-04-13,6801,2021-05-09,-26
2021-04-14,9043,2021-05-09,-25
2021-04-15,10508,2021-05-09,-24
2021-04-16,9798,2021-05-09,-23
2021-04-17,8356,2021-05-09,-22
2021-04-18,7176,2021-05-09,-21
2021-04-19,6462,2021-05-09,-20
2021-04-20,5971,2021-05-09,-19
2021-04-21,5536,2021-05-09,-18
2021-04-22,5117,2021-05-09,-17
2021-04-23,4751,2021-05-09,-16
2021-04-24,4380,2021-05-09,-15
2021-04-25,4454,2021-05-09,-14
2021-04-26,4519,2021-05-09,-13
2021-04-27,4295,2021-05-09,-12
2021-04-28,4161,2021-05-09,-11
2021-04-29,4184,2021-05-09,-10
2021-04-30,4365,2021-05-09,-9
2021-05-01,4461,2021-05-09,-8
2021-05-02,4307,2021-05-09,-7
2021-05-03,3998,2021-05-09,-6
2021-05-04,3720,2021-05-09,-5
2021-05-05,4150,2021-05-09,-4
2021-05-06,4685,2021-05-09,-3
2021-05-07,5097,2021-05-09,-2
2021-05-08,5423,2021-05-09,-1
2021-05-09,5852,2021-05-09,0
2021-05-10,5764,2021-05-09,1
2021-05-11,5311,2021-05-09,2
2021-05-12,4829,2021-05-09,3
2021-05-13,4397,2021-05-09,4
2021-05-14,4083,2021-05-09,5
2021-05-15,3879,2021-05-09,6
2021-05-16,3828,2021-05-09,7
2021-05-17,4099,2021-05-09,8
2021-05-18,3813,2021-05-09,9
2021-05-19,3618,2021-05-09,10
2021-05-20,3467,2021-05-09,11
2021-05-21,3473,2021-05-09,12
2021-05-22,3465,2021-05-09,13
2021-05-23,3384,2021-05-09,14
2021-05-24,12448,2021-05-09,15
