date,lfalls,date_fc,length_fc
2021-06-21,3726,2021-07-21,-30
2021-06-22,3832,2021-07-21,-29
2021-06-23,3834,2021-07-21,-28
2021-06-24,3645,2021-07-21,-27
2021-06-25,3401,2021-07-21,-26
2021-06-26,3199,2021-07-21,-25
2021-06-27,3012,2021-07-21,-24
2021-06-28,2835,2021-07-21,-23
2021-06-29,2664,2021-07-21,-22
2021-06-30,2507,2021-07-21,-21
2021-07-01,2602,2021-07-21,-20
2021-07-02,2932,2021-07-21,-19
2021-07-03,2620,2021-07-21,-18
2021-07-04,2447,2021-07-21,-17
2021-07-05,2293,2021-07-21,-16
2021-07-06,2153,2021-07-21,-15
2021-07-07,2023,2021-07-21,-14
2021-07-08,1954,2021-07-21,-13
2021-07-09,2072,2021-07-21,-12
2021-07-10,1920,2021-07-21,-11
2021-07-11,1779,2021-07-21,-10
2021-07-12,1692,2021-07-21,-9
2021-07-13,1664,2021-07-21,-8
2021-07-14,1706,2021-07-21,-7
2021-07-15,1619,2021-07-21,-6
2021-07-16,1493,2021-07-21,-5
2021-07-17,1607,2021-07-21,-4
2021-07-18,1850,2021-07-21,-3
2021-07-19,1686,2021-07-21,-2
2021-07-20,1656,2021-07-21,-1
2021-07-21,1567,2021-07-21,0
2021-07-22,1455,2021-07-21,1
2021-07-23,1348,2021-07-21,2
2021-07-24,1241,2021-07-21,3
2021-07-25,1147,2021-07-21,4
2021-07-26,1130,2021-07-21,5
2021-07-27,1057,2021-07-21,6
2021-07-28,973,2021-07-21,7
2021-07-29,899,2021-07-21,8
2021-07-30,829,2021-07-21,9
2021-07-31,765,2021-07-21,10
2021-08-01,706,2021-07-21,11
2021-08-02,654,2021-07-21,12
2021-08-03,614,2021-07-21,13
2021-08-04,857,2021-07-21,14
2021-08-05,4593,2021-07-21,15
