date,lfalls,date_fc,length_fc
2021-06-24,3645,2021-07-24,-30
2021-06-25,3401,2021-07-24,-29
2021-06-26,3199,2021-07-24,-28
2021-06-27,3012,2021-07-24,-27
2021-06-28,2835,2021-07-24,-26
2021-06-29,2664,2021-07-24,-25
2021-06-30,2507,2021-07-24,-24
2021-07-01,2602,2021-07-24,-23
2021-07-02,2932,2021-07-24,-22
2021-07-03,2620,2021-07-24,-21
2021-07-04,2447,2021-07-24,-20
2021-07-05,2293,2021-07-24,-19
2021-07-06,2153,2021-07-24,-18
2021-07-07,2023,2021-07-24,-17
2021-07-08,1954,2021-07-24,-16
2021-07-09,2072,2021-07-24,-15
2021-07-10,1920,2021-07-24,-14
2021-07-11,1779,2021-07-24,-13
2021-07-12,1692,2021-07-24,-12
2021-07-13,1664,2021-07-24,-11
2021-07-14,1706,2021-07-24,-10
2021-07-15,1619,2021-07-24,-9
2021-07-16,1493,2021-07-24,-8
2021-07-17,1412,2021-07-24,-7
2021-07-18,1421,2021-07-24,-6
2021-07-19,1461,2021-07-24,-5
2021-07-20,1425,2021-07-24,-4
2021-07-21,1365,2021-07-24,-3
2021-07-22,1303,2021-07-24,-2
2021-07-23,1226,2021-07-24,-1
2021-07-24,1152,2021-07-24,0
2021-07-25,1100,2021-07-24,1
2021-07-26,1035,2021-07-24,2
2021-07-27,962,2021-07-24,3
2021-07-28,887,2021-07-24,4
2021-07-29,929,2021-07-24,5
2021-07-30,874,2021-07-24,6
2021-07-31,813,2021-07-24,7
2021-08-01,760,2021-07-24,8
2021-08-02,710,2021-07-24,9
2021-08-03,682,2021-07-24,10
2021-08-04,653,2021-07-24,11
2021-08-05,612,2021-07-24,12
2021-08-06,581,2021-07-24,13
2021-08-07,586,2021-07-24,14
