date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2019-07-25,7640,92.9,86,984,6130,1720,361,277,292,3440,604,45,2260,57.9,1040,28.5,660,151,454,338,81.5,279,14.9,NA,NA,4.84,47.6,24.7,19.7,14.2,8.08
2019-07-26,7250,89.2,66.3,706,7010,1530,320,232,268,2490,384,25.1,1790,41.4,756,24.9,625,128,453,337,81.5,261,13.3,NA,NA,4.94,43.9,23,18.3,13,6.57
2019-07-27,7150,96.4,57.2,570,5850,1430,297,209,238,1960,278,13.9,1530,35.1,615,22.6,605,109,452,336,81.5,247,11.9,NA,NA,4.65,40.9,22,17.3,12.4,5.49
2019-07-28,5980,112,52.4,502,4930,1260,281,196,225,1680,218,9.49,1380,31.1,538,20.9,594,96.3,449,336,81.5,235,10.9,NA,NA,4.34,38.1,20.6,16.5,11.8,5.02
2019-07-29,5020,83.8,47,457,4430,1200,271,182,218,1500,178,7.13,1280,28.7,481,19.8,573,85.9,451,338,81.5,224,10.1,NA,NA,4.14,36.5,19.7,16,11.2,4.59
2019-07-30,4540,70.4,41.2,420,4030,1130,264,176,208,1400,164,5.8,1200,26.9,440,25,586,79.5,437,339,63.3,132,9.59,NA,NA,3.99,34.9,19.3,15.3,10.8,5.87
2019-07-31,4120,69.4,38.3,390,3900,1150,252,171,218,1350,152,5.03,1270,34.6,453,47.4,660,127,433,339,59.6,123,20.7,NA,NA,3.93,33.7,18.9,15.3,10.5,4.26
2019-08-01,3980,69,54.5,388,4010,1450,254,168,211,1430,142,5.61,1550,36.1,557,70.8,684,129,445,339,71,137,24.2,NA,NA,3.88,34.3,19.5,15,10.5,4.84
2019-08-02,4070,66.5,44.8,368,3830,1170,248,163,211,1650,200,16.9,1560,29.7,584,62.1,620,99,431,326,70.9,115,13.6,NA,NA,3.88,32.2,18.7,15.1,10.1,5.34
2019-08-03,3830,68.5,39.1,353,3930,1200,241,159,227,1820,214,71.7,1560,83.1,600,52.2,585,89.6,383,288,70.9,100,13.9,NA,NA,3.87,32.2,18.3,14.8,9.92,4.54
2019-08-04,4680,413,35.7,374,4300,1300,323,159,244,1720,169,22.6,1430,39.4,565,40.2,528,79.3,369,279,70.9,90,10.5,NA,NA,3.98,51.3,26,15.6,16,6.96
2019-08-05,4360,107,32.4,347,4390,1300,249,152,216,1510,148,12.7,1270,30.3,496,33.2,497,69.7,368,279,71,85.1,9.55,NA,NA,4.05,35.2,18.8,14.6,10.7,7.55
2019-08-06,5110,151,29.6,326,4120,1190,240,147,203,1370,177,8.65,1150,25.4,438,28.9,484,65.7,368,279,70.9,83.1,10.7,NA,NA,3.93,32.8,18.3,14.6,10.1,4.86
2019-08-07,5850,606,27.7,335,3810,1160,244,145,204,1340,191,6.39,1080,24.1,388,26.7,482,67.1,367,278,70.9,85.2,10,NA,NA,3.86,53.2,41.7,32.5,23.2,4.38
2019-08-08,5570,405,39.7,424,3740,1200,233,144,188,1190,144,4.99,1020,23.4,372,24.5,475,62.1,350,263,70.9,86,8.9,NA,NA,3.86,49.8,29.7,22.2,20.9,6.1
2019-08-09,4080,166,51.1,341,3520,1120,224,142,183,1110,126,4.28,975,21.8,358,22.3,447,59.3,335,253,70.9,86.4,7.95,NA,NA,3.78,34.6,20.3,16.8,12.4,7.6
2019-08-10,3650,119,33.2,290,3170,996,213,135,172,1050,118,3.23,930,19.5,339,20.4,428,55.8,334,253,70.9,77.7,7.03,NA,NA,3.64,30.6,18.3,14.6,10.7,5.6
2019-08-11,3250,107,29.5,264,3030,977,206,132,169,1010,108,2.48,883,17.7,311,19.2,424,51.3,331,252,67.7,66.6,6.49,NA,NA,3.53,28.7,17.4,13.8,9.89,4.09
2019-08-12,3030,92.9,31.6,249,2900,931,204,130,167,954,102,2.3,857,16.6,298,18.3,414,48.4,328,252,65.3,60.1,5.85,NA,NA,3.47,27.2,16.8,13.4,9.34,3.2
2019-08-13,2880,82.8,30.1,244,2730,905,211,132,163,929,98.1,1.75,831,16.2,275,17.9,414,47.7,328,251,65.3,55.6,6,NA,NA,3.4,30.4,19.9,15.7,9.62,2.97
2019-08-14,2880,86.8,33.9,398,2860,963,230,172,257,945,99.3,3.9,828,19.2,264,18.2,459,96.1,330,252,65,379,7.4,NA,NA,3.4,42.7,20.6,16.7,11.2,13.4
2019-08-15,3190,85.4,124,287,3010,1140,221,152,224,905,98.4,10.5,885,37.4,262,21.3,492,96.7,323,252,58.5,149,7.21,NA,NA,3.53,31.3,18.2,15,10.3,6.42
2019-08-16,3980,88.9,217,268,3160,1140,210,152,197,973,101,12.1,960,27.1,283,25.3,487,104,314,252,52.8,95.4,6.14,NA,NA,3.66,30.3,17.7,14.7,10.3,4.45
2019-08-17,3560,81.4,82.2,258,3060,1190,200,140,196,1040,105,8.46,891,33.1,261,21.8,429,72.1,313,251,52.8,78.6,5.35,NA,NA,3.59,28.2,16.8,13.9,9.85,4.17
2019-08-18,3400,79,55,243,3330,1380,196,130,191,966,106,7.17,815,22.7,242,19.8,410,59.6,314,251,52.4,71.2,4.74,NA,NA,3.56,28.2,15.8,12.9,9.19,3.91
2019-08-19,3420,116,46.7,231,3380,1140,213,129,202,910,131,5.42,768,18.4,230,18.3,407,58.6,312,251,51.9,65.8,4.29,NA,NA,3.64,39.2,30,23.2,9.32,3.7
2019-08-20,4140,96,71.1,226,2950,1010,197,132,184,890,132,4.59,767,17.2,241,19.7,408,61.8,313,251,51.9,62.3,4.89,NA,NA,3.51,26.9,16.9,14.4,11.9,5.11
2019-08-21,3900,121,86.9,233,2850,1010,197,133,170,907,161,5,813,15.9,272,30.4,445,78.7,307,243,51.9,107,25,NA,NA,3.41,26.1,16,15.6,16.4,4.91
2019-08-22,3510,219,49.1,215,2820,1010,195,129,165,945,129,3.6,955,14.8,313,39.2,421,68.3,272,210,51.9,89.7,10.4,NA,NA,3.46,32.2,17.6,17,37.7,3.47
2019-08-23,3440,438,42.4,569,3030,1130,222,133,176,1100,136,3.78,945,19.4,260,39.2,463,94,302,225,53,119,21.8,NA,NA,3.48,67.6,34.9,31.5,50.3,5.83
2019-08-24,3580,185,45.5,423,3440,1370,248,158,197,1110,144,4.67,1030,22.3,316,41.9,534,97.4,754,743,51.9,166,16.8,NA,NA,3.72,40,22.4,19.2,17.5,7.86
2019-08-25,3690,115,40.4,363,3360,1120,209,137,185,1130,132,4.36,1420,19.9,427,37.5,1140,70.8,684,549,51.9,93.3,10.4,NA,NA,3.73,30.6,17.5,15.1,12.9,4.71
2019-08-26,3430,106,34.9,284,3010,1100,193,126,171,1670,183,3.64,1460,17.5,342,31.7,463,59.4,287,224,51.9,76.7,8.23,NA,NA,3.54,27.4,16.3,13.8,11,3.24
2019-08-27,3060,84.2,29.9,245,3440,1260,188,125,163,1440,160,2.81,898,15.4,282,27.9,373,64.3,283,219,51.9,75.4,9.27,NA,NA,3.54,27.4,16.1,13.7,10.3,3.05
2019-08-28,3380,99.5,32.4,292,3910,1070,203,124,163,1040,138,2.37,830,15.8,260,26.9,396,94.4,281,217,51.9,85.8,11.6,NA,NA,3.68,31.8,17.5,15.3,11.3,3.24
2019-08-29,4020,103,57.3,357,3270,1040,224,143,165,950,128,2.01,823,19.2,242,24.9,385,77.6,280,219,51.9,83.9,8.75,NA,NA,3.67,34.8,18.7,17,12.6,8.7
2019-08-30,3390,76.8,35.9,330,2920,965,196,129,158,919,118,1.61,769,16.8,227,22.2,361,63.2,281,220,51.9,73.2,6.94,NA,NA,3.52,26.3,15.6,13.4,9.64,4.93
2019-08-31,3010,71.3,27.2,264,2680,935,183,120,151,862,112,1.35,725,14.5,215,20.2,348,54.6,280,219,51.9,68.5,6.07,NA,NA,3.36,24.2,14.4,12.3,8.99,3.44
2019-09-01,2660,68.3,23.4,234,2590,892,177,117,143,816,104,1.3,691,13.1,203,18.8,343,61.8,279,218,51.9,60.1,5.48,NA,NA,3.31,22.8,13.7,12,8.56,2.94
2019-09-02,2550,73.4,30,232,2450,883,179,116,145,786,102,0.89,725,13.7,196,17.9,408,114,280,218,51.1,59.5,7.04,NA,NA,3.24,24.7,14,11.9,9.55,2.78
2019-09-03,2520,69.5,164,301,2540,900,200,118,183,817,98.8,0.75,773,13,270,17.1,385,92.9,278,219,51.1,58.5,7.42,NA,NA,3.25,23.6,13.8,11.9,9.42,20.8
2019-09-04,2570,65.9,62.6,336,2790,1380,190,117,158,839,93,1.52,781,13.7,249,16,358,68.3,277,218,51,59.6,5.74,NA,NA,3.33,21.8,13,11.5,8.44,6.52
2019-09-05,2810,63.7,40.4,254,2890,1160,181,111,138,841,88.6,1.45,718,12.4,219,15.1,343,58.6,277,218,51,59.4,5,NA,NA,3.44,20.5,12.4,10.6,8.19,4.05
2019-09-06,2850,62.2,29.9,217,2600,978,177,109,136,786,85.4,1.06,676,11.1,197,14.9,339,53.4,277,217,51,59.7,4.49,NA,NA,3.27,19.1,12.4,10.3,8.02,3.34
2019-09-07,2540,61,25,204,2460,926,171,106,134,739,83.2,0.85,642,10.7,184,14.2,335,49.6,276,217,51,55.2,4.53,NA,NA,3.21,18.8,12.5,10.2,8.04,2.8
2019-09-08,2350,60.6,22.5,190,2320,859,166,105,131,705,80.6,0.61,624,10.2,175,13.9,332,46.3,276,217,51,51.6,4.02,NA,NA,3.14,17.9,12,10.1,7.64,2.52
2019-09-09,2190,60.3,20.8,183,2220,820,166,102,129,686,78.4,0.54,611,9.79,169,13.7,327,45.1,278,221,50.6,49.4,3.75,NA,NA,3.09,17.7,11.6,9.96,7.62,2.23
2019-09-10,2080,62.4,19.8,181,2160,793,171,104,127,676,78.3,0.56,608,9.3,165,13.3,332,43.4,282,224,50.1,48,3.69,NA,NA,3.06,17.7,11.5,9.46,7.88,2.07
2019-09-11,2030,57.9,18.8,180,2090,796,169,102,124,671,78.2,0.36,607,9.02,158,13.2,333,41.1,282,224,50.1,52,3.38,NA,NA,3.03,16.9,11.2,9.37,7.67,1.93
2019-09-12,1980,67.8,24.2,179,2120,810,170,105,123,667,78.2,0.3,597,8.43,155,12.8,328,38.9,281,223,50.1,49.3,3.32,NA,NA,3.03,17,11.9,9.4,9.6,7.71
2019-09-13,1940,61.9,27.3,193,2030,798,167,103,123,658,77.1,0.26,573,8.17,151,12.7,327,39.2,281,223,50.1,47.9,3.33,NA,NA,3.04,18.7,11.8,9.36,10.1,3.83
2019-09-14,2010,58.8,23,208,2180,776,160,101,126,641,76.9,0.28,580,8.32,148,12.8,349,50,707,700,50.1,47.8,4.4,NA,NA,3.02,18.1,11.7,9.47,8.74,2.56
2019-09-15,2050,59.1,25,206,1980,778,161,101,131,643,80.4,0.23,876,8.62,150,13,1040,47.5,699,562,50.1,51.9,6.63,NA,NA,3.02,17.7,11.5,9.39,8.6,2.12
2019-09-16,1910,55.8,23.4,197,1970,783,159,98.5,128,969,82.4,0.2,1120,11.4,149,12.9,430,42.4,272,213,50.1,42.3,4.84,NA,NA,2.95,16.8,10.6,9.16,7.81,2.16
2019-09-17,1790,54.2,21.7,185,2030,734,160,97,122,1100,82,0.17,603,11,146,12.3,322,39.1,271,212,50.1,40.6,3.94,NA,NA,2.99,15.8,10.3,8.76,7.44,2.08
2019-09-18,1890,53.3,19.4,173,2360,733,157,95,116,689,86.1,0.17,556,9.2,138,11.8,315,36.3,270,212,49.4,44.9,3.36,NA,NA,2.99,15.3,10.2,8.87,7.15,1.96
2019-09-19,2080,52.1,17.1,163,2300,714,154,93.3,116,628,79.8,0.12,537,8.4,135,11.5,309,34.9,269,212,49.2,44.1,2.9,NA,NA,3.14,14.8,10,8.61,7.01,1.9
2019-09-20,2180,51.8,15.6,157,1910,696,149,93.3,113,602,79.2,0.1,532,7.75,134,11.4,307,34.2,268,212,49.2,46.5,2.58,NA,NA,2.94,14.4,9.95,8.21,7.57,1.86
2019-09-21,1810,52.3,14.4,155,1870,691,148,94.4,113,599,77.9,0.08,533,7.51,132,11.5,307,33.3,268,212,49.2,42.9,2.52,NA,NA,2.93,14.2,9.81,8.26,7.69,1.68
2019-09-22,1740,52.6,14.6,151,1830,696,148,93.6,111,605,76.1,0.08,533,7.33,131,11.4,307,32.9,268,210,49.2,41.1,2.6,NA,NA,2.88,14.1,9.46,8.32,7.16,1.62
2019-09-23,1610,51.6,14.7,145,1880,691,146,91.9,119,597,74.8,0.07,528,7.19,132,11.4,305,32.3,268,210,49.2,42.6,2.52,NA,NA,2.9,13.6,9.23,8.54,6.79,1.63
2019-09-24,1640,50.2,13.2,142,1860,679,151,92.3,110,587,73.5,0.07,524,7.05,130,11.1,301,31.5,267,210,48.4,42.6,2.56,NA,NA,2.89,13.2,8.84,8.09,6.7,1.47
2019-09-25,1650,49.3,11.9,136,1830,666,148,90.2,107,583,71.9,0.04,517,6.67,123,11.1,300,31.3,256,197,48.3,45.9,2.32,NA,NA,2.87,12.2,8.83,8.42,6.79,1.66
2019-09-26,1660,49.2,11,135,1770,641,148,88.5,107,575,73.3,0.03,510,6.4,122,11.1,286,30.8,252,196,50.2,47.9,2.22,NA,NA,2.83,12.3,8.97,8.57,7.11,1.36
2019-09-27,1610,49.3,10.5,137,1740,625,145,88.3,105,570,72.1,0.04,495,6.3,120,11.2,286,30.7,255,197,50.1,45.5,2.27,NA,NA,2.81,12.1,8.95,7.76,6.88,1.24
2019-09-28,1570,49.8,9.92,133,1720,621,138,86.8,103,559,71.3,0.05,498,5.99,118,11.7,337,30.2,560,197,372,44.2,2.33,NA,NA,2.8,12,8.75,7.7,6.64,1.36
2019-09-29,1550,50.2,10.3,132,1700,620,136,86.6,96.2,556,71.3,0.04,730,5.98,117,12.5,522,29.6,252,197,45.7,49.8,2.47,NA,NA,2.78,12.5,8.88,7.77,6.9,3.38
2019-09-30,1510,53.7,11.6,145,1780,634,141,89.3,104,773,73.3,0.05,572,6.7,131,27.7,313,35.3,261,197,46.5,60.9,11.7,NA,NA,2.78,13.7,9.12,7.88,6.29,4.15
2019-10-01,1730,56.9,14.8,137,1830,711,147,89.8,109,674,75,0.06,607,7.46,139,15.8,342,37.1,274,222,46.2,73.6,11.6,NA,NA,2.86,16.4,10.1,8.54,6.49,6.81
2019-10-02,1690,52.5,16.8,136,2230,850,141,86.8,109,660,77.2,0.05,588,8.22,146,13.7,336,40,290,236,46.5,59.3,5.87,NA,NA,2.86,14.4,9.37,7.73,6.09,3.15
2019-10-03,1850,50,15.8,136,2110,725,135,84,107,671,95.6,0.05,605,9.37,138,12.4,339,36.4,276,217,46.5,53.8,4.38,NA,NA,3.03,13.3,8.58,7.38,5.75,2.01
2019-10-04,1930,50.7,15.9,129,1910,673,133,83.6,107,680,84.7,0.04,573,8.15,132,6.26,310,32.6,257,202,46.5,53.9,3.6,NA,NA,2.87,13.4,9.02,7.91,6.36,1.59
2019-10-05,1660,56.5,17.2,123,1870,710,131,80.1,107,644,80.2,0.04,524,6.86,124,5.83,289,30.5,245,193,45.9,48.8,2.98,NA,NA,2.84,11.7,8.41,7.19,6.11,1.34
2019-10-06,1660,58.1,18.4,131,1890,646,134,82.6,107,610,78.2,0.04,504,6.19,119,6.86,281,30.3,247,192,45.8,45.6,2.99,NA,NA,2.83,12.8,8.64,7.49,6.02,1.22
2019-10-07,1640,57,20.4,150,1910,600,154,92,115,610,84,0.11,527,7.82,126,13.9,304,34.5,252,194,46.1,62.9,4.91,NA,NA,2.85,14.2,9.27,8.26,6.22,1.31
2019-10-08,1670,58.9,24.8,214,2040,664,200,127,202,675,100,0.66,635,13.2,160,21.2,358,44.7,250,191,46,152,12.5,NA,NA,2.87,16,9.23,8.55,6.63,1.46
2019-10-09,1800,60.1,24.6,228,2210,708,169,119,179,724,97,0.62,686,14.7,219,22.6,332,49.1,248,189,51.6,116,8.42,NA,NA,2.96,15.2,9.77,8.52,6.52,1.78
2019-10-10,1960,55.5,22.5,237,2310,696,148,106,142,768,106,1.18,719,12.9,300,20.8,310,41.1,251,189,54.6,73.9,5.64,NA,NA,3.03,13.9,9.11,7.98,6.36,2.4
2019-10-11,2030,54.7,21.1,196,2210,710,151,94.6,131,826,127,1.06,803,10.1,311,18.4,301,36.9,244,179,54.6,61.5,4.58,NA,NA,3.03,13.7,8.78,7.88,5.98,2.12
2019-10-12,1930,56.2,20,174,2240,704,148,89.8,127,911,124,0.86,732,9.04,247,16.6,286,34.9,236,174,54.6,56.1,4.02,NA,NA,3.01,13,8.61,8.05,6.31,1.85
2019-10-13,1940,56.6,20,159,2190,688,146,86.8,121,837,110,0.65,649,8.54,207,15.3,276,33.6,236,174,54.3,52.4,3.72,NA,NA,2.99,12.9,9.03,8.11,6.4,1.85
2019-10-14,1850,53.7,20.7,155,2330,675,144,86,118,753,97.9,0.6,604,7.86,185,14.5,276,32.8,236,173,53.7,50,3.55,NA,NA,2.99,12.9,8.99,8,6.45,1.81
2019-10-15,1920,46.5,18.9,149,2260,673,138,86.5,115,694,91.4,0.57,576,7.63,172,13.9,272,32,235,173,53.7,46.7,3.36,NA,NA,3.05,12.9,8.74,7.73,6.63,1.68
2019-10-16,2400,158,29.9,196,2040,685,150,95,125,682,91,0.68,573,8.75,165,14.2,284,34.3,238,173,53.8,52.2,4.21,NA,NA,2.96,25.9,21,22.1,22.5,9.27
2019-10-17,2750,126,58.8,289,2000,691,199,110,179,666,92.4,0.78,589,9.78,165,15.3,293,36.4,236,173,53.7,79.5,8.73,NA,NA,3.05,35.7,18.1,13.3,16,16.5
2019-10-18,2280,66.3,35.5,322,2020,683,165,99.8,166,670,92.2,0.76,579,10.5,168,14.9,282,36.6,235,173,53.7,104,9.43,NA,NA,3.09,16.2,11.1,9.62,9.63,4.88
2019-10-19,2200,58.7,23.3,237,2010,677,143,90.9,141,664,90.1,0.73,566,10.4,164,15.1,283,38,235,172,53.7,74.8,6.2,NA,NA,3.07,14.9,10.4,8.9,8.76,4.26
2019-10-20,2750,102,40.6,221,1960,736,142,92.3,136,669,95.4,1.09,580,11,179,17.1,292,40.5,267,173,87.4,67.4,5.45,NA,NA,3.02,18.4,13.7,13,29.3,47.1
2019-10-21,2860,105,44.6,218,2150,774,147,95.9,149,680,99.3,1.22,628,12.1,200,19.8,337,39.3,289,172,106,74.9,5.18,NA,NA,3.04,22.6,14.3,13,20.6,40.3
2019-10-22,2480,90.5,41.3,253,2220,790,159,118,149,738,104,1.45,714,14.1,231,27,397,67,305,174,107,102,11.3,NA,NA,3.1,19.8,15.1,15.6,22.1,13.7
2019-10-23,2720,114,60.5,281,2330,981,190,164,209,836,116,2.23,942,19.2,320,37.1,511,106,286,173,95.5,252,25.5,NA,NA,3.18,27.9,18,16.7,19.8,19.7
2019-10-24,2540,73.4,50.8,306,2920,1240,169,122,201,1050,115,3.48,1070,24,456,34.1,383,68,266,172,82.6,116,10.7,NA,NA,3.21,18.8,12.7,11.5,11.5,10.6
2019-10-25,2910,66.1,49.1,264,2790,1030,154,103,179,1170,144,2.96,1080,19,453,28.6,338,50,248,171,62.3,87.3,7.7,NA,NA,3.41,16.9,11.9,10.7,9.72,7.81
2019-10-26,2920,64.2,37.3,225,2810,933,146,96,154,1200,155,2.68,924,15.3,343,24.8,305,44.6,233,171,51,75.8,6.66,NA,NA,3.38,16.9,11.7,10.5,8.96,7
2019-10-27,4000,313,93,814,3100,938,202,162,293,1090,147,3.53,914,18.1,314,48.1,501,150,263,175,52.1,267,48.5,NA,NA,3.37,86.7,59.2,54.3,65.3,161
2019-10-28,4970,187,166,1880,3440,932,240,178,626,1100,147,14.6,1290,63,317,49,559,149,242,172,51.5,254,30.1,NA,NA,3.8,43.6,24.8,21.3,23.9,52.5
2019-10-29,5370,105,86.1,650,3540,920,181,124,378,1420,138,21.5,1070,32.8,321,43,380,82.9,238,171,51,125,16.6,NA,NA,3.89,25.5,16.3,15.3,14.2,20.2
2019-10-30,4260,89.3,52.8,424,3490,913,162,115,260,1200,163,12,940,20.5,356,36.1,348,71,240,172,51.2,101,12.8,NA,NA,3.75,22.3,15.2,14.1,12.2,15.5
2019-10-31,4680,541,146,1060,3820,1130,233,199,475,1240,198,22.5,1100,35.3,371,60.3,459,131,260,174,52.7,144,35.1,NA,NA,3.74,254,163,163,94,120
2019-11-01,17500,1940,1220,9630,5690,1310,597,347,1890,2140,297,164,2670,191,1180,172,705,261,262,174,57,567,67.2,NA,NA,4.96,554,576,431,309,554
2019-11-02,15900,387,271,2200,7100,1400,325,220,1060,3540,586,65.3,2940,85.4,1590,106,505,147,250,174,59.2,216,31.9,NA,NA,5.57,65.5,41.8,34,38.8,122
2019-11-03,9630,189,152,1030,7780,2150,232,143,615,3370,458,33.4,2250,47.2,1020,72,414,111,247,174,59.2,145,21.9,NA,NA,5.35,45.5,28.5,24.1,23.8,60.5
2019-11-04,8920,114,108,725,7930,2300,206,122,454,2380,303,21.5,1650,34.3,725,52.8,374,90.7,246,174,59.2,116,16.3,NA,NA,5.28,37.6,23.6,20.5,18.7,39.9
2019-11-05,8050,96.1,85.3,582,6160,1810,188,113,374,1820,236,15.7,1320,27.9,574,42.4,357,78.4,245,173,59.2,103,13.4,NA,NA,4.71,34.5,21,19.2,16.1,30.8
2019-11-06,6230,88.7,73.1,507,5010,1520,180,105,315,1500,188,12.2,1140,23.9,486,35.6,340,69.7,245,173,59.2,96.7,11.5,NA,NA,4.35,31.2,19.4,18,15.2,24.9
2019-11-07,5170,80.8,64.6,454,4290,1360,177,101,283,1310,164,10.2,1020,21.4,427,31.4,331,63.8,245,173,58.9,89.7,10.1,NA,NA,4.08,30.5,18.9,17.5,14.4,22.8
2019-11-08,4490,82,63.1,433,3910,1240,188,99.8,301,1180,149,9.18,941,20,381,28.5,327,61,244,173,58.2,102,10.4,NA,NA,3.9,31.4,19.3,17.7,14.6,23.3
2019-11-09,4040,74.6,58.9,428,3560,1130,184,96.2,275,1090,137,8.26,878,18.3,348,26.1,320,60,244,173,58.2,102,8.98,NA,NA,3.78,28.3,17.9,16.5,13.9,19.2
2019-11-10,3690,72.7,56.6,397,3280,1070,174,92.8,250,1020,128,7.24,835,17.4,327,24.7,313,55.8,265,201,58.2,87.6,8.35,NA,NA,3.65,27.5,17.6,16.4,14,15.2
2019-11-11,3410,71.6,53.4,364,3070,1020,167,93.8,234,968,121,6.31,810,16.6,312,23.7,342,53.7,297,226,58.2,86.1,7.86,NA,NA,3.56,26.3,17.1,15.9,13.4,14.7
2019-11-12,3340,76.1,54.6,349,2960,987,167,92.6,225,940,118,6.04,826,16.3,291,22.8,366,52.1,269,191,58.2,84,7.82,NA,NA,3.49,28.3,18,16.8,14.3,16.6
2019-11-13,3150,71.9,54,339,2820,944,162,89.6,215,944,113,5.76,797,15.8,276,21.6,322,51.1,242,171,58.2,91.2,7.39,NA,NA,3.43,25.6,17.1,15.5,13.6,15.9
2019-11-14,3030,68.2,49.8,324,2760,922,159,88.1,203,906,109,5.22,730,14.9,264,20.8,301,49.9,242,171,58.2,81.3,6.54,NA,NA,3.37,24.1,16.5,15,13.4,13.8
2019-11-15,2920,67.5,47.8,307,2730,901,156,87.8,194,840,106,4.88,709,14.3,255,20.3,299,47.9,242,170,57.6,85.3,6.63,NA,NA,3.36,24.2,16.5,15.1,13.5,12.3
2019-11-16,2890,67.6,46.3,297,2630,889,150,87.7,184,819,104,4.53,697,14.1,246,15.2,298,47.8,242,170,57.3,80.3,6.67,NA,NA,3.31,23.8,16,14.7,13.1,12.2
2019-11-17,2740,66.5,46.1,282,2440,845,148,85.3,177,803,102,4.24,682,13.9,237,14.3,298,46.5,242,170,57.3,76.8,6.19,NA,NA,3.21,22.9,15.9,14.4,12.9,11.2
2019-11-18,2570,63.7,44.3,277,2490,831,148,85.2,174,789,100,4.02,683,13.7,236,19.1,299,46,242,170,57.3,74.7,6.39,NA,NA,3.21,23.9,16.2,14.7,13.4,10.8
2019-11-19,2640,68.7,45.3,277,2500,869,155,86.7,172,790,99.3,3.86,682,13.5,228,19.1,298,45.3,242,169,57.3,76.3,6.27,NA,NA,3.23,23.9,16.7,15,13.5,14.8
2019-11-20,2630,67.6,46.1,274,2450,864,153,86,167,785,99.3,3.82,661,13.5,223,18.9,295,45.3,242,169,57.3,81.5,6.07,NA,NA,3.23,23.1,16,14.5,13.1,15.8
2019-11-21,2540,65.3,46.1,272,2410,844,146,83.7,161,766,99.3,3.73,649,13.3,220,18.5,293,45,242,169,57.3,73.9,5.92,NA,NA,3.23,21.9,15.3,13.9,12.5,13.8
2019-11-22,2560,68.3,45.8,264,2410,832,144,81.8,157,753,99.3,3.55,644,12.9,218,18.4,293,44.7,242,168,57.1,67.4,5.92,NA,NA,3.21,23.1,15.9,14.6,13.2,13.8
2019-11-23,2580,70.7,45.2,253,2330,823,141,80.4,153,747,97.8,3.39,634,12.9,214,18,293,44.1,242,168,56.4,67.3,6.03,NA,NA,3.19,22.5,15.9,14.5,13.5,22.2
2019-11-24,4100,381,111,425,2490,860,177,89.6,181,762,101,3.99,657,14.7,215,19.1,308,51.8,243,168,56.4,80.6,7.19,NA,NA,3.22,55,55.4,56.7,81.6,266
2019-11-25,3480,148,126,1340,2650,864,195,94.3,241,771,99.7,4.1,659,15.7,214,19.1,312,62.3,240,168,53,113,8.36,NA,NA,3.38,37.1,28.1,24.4,27.8,111
2019-11-26,3920,104,90.1,717,2650,887,179,88.5,245,771,99.3,4.68,660,17.9,216,18.6,305,59.3,234,168,49.2,97,7.19,NA,NA,3.52,30.1,22.5,20,20.6,64.7
2019-11-27,3470,93.3,72.9,528,2560,917,164,85.7,213,771,99.3,5.01,652,17.3,219,18.4,297,54.7,232,168,44.9,91.8,6.66,NA,NA,3.39,28.5,20.5,18.6,17.7,51
2019-11-28,3200,89.1,62.2,442,2420,894,150,81.1,192,749,97.9,4.8,645,15.3,217,18.6,281,50.5,227,168,42.4,87.7,6.32,NA,NA,3.29,24.9,18.7,16.8,15.8,39.9
2019-11-29,3030,78.3,55.4,388,2410,837,144,79.2,177,752,95.1,4.5,605,12.9,207,18.9,277,49.3,227,168,42,81.6,6.27,NA,NA,3.22,23.9,17.7,15.8,15.2,29.2
2019-11-30,2900,76.9,50.5,354,2360,801,143,79,171,714,92.7,4.02,588,11.5,192,19.1,281,49.1,227,168,41.6,78.4,5.96,NA,NA,3.18,23.9,17.6,15.5,14.9,25
2019-12-01,2910,109,60.2,465,2450,837,150,84.8,179,725,95.5,4.93,602,12.9,206,21.2,310,63.1,238,169,42.3,113,9.12,NA,NA,3.18,41.4,27.9,28.4,21.9,37.9
2019-12-02,3110,129,122,1520,2630,882,171,108,270,764,99.3,10,724,24,222,29.4,396,107,244,170,42.4,520,35.7,NA,NA,3.28,55.3,35.5,28.1,26.8,80
2019-12-03,3790,96.5,125,1280,2660,914,176,105,321,857,103,16.7,825,40.3,236,31.7,394,105,235,169,41.9,297,29.1,NA,NA,3.8,38.3,25.6,21.6,19.4,51.4
2019-12-04,3840,88.2,108,863,2790,901,169,97.1,318,959,104,17.2,805,33.7,267,31.7,355,93.1,233,169,41.7,218,23.2,NA,NA,3.67,33.9,23.2,19.8,18.1,37.5
2019-12-05,3670,83.5,86.5,714,2920,927,157,91.2,281,927,106,14.2,811,27.5,292,30.9,341,87.8,233,169,42.4,195,20,NA,NA,3.62,30.5,21.3,18.1,16.6,31.7
2019-12-06,3470,78.4,73.7,607,2960,928,152,87.2,249,928,107,11.6,793,23.8,280,29.4,331,83.4,233,170,42.4,174,16.5,NA,NA,3.59,28,19.7,17,15.6,25.9
2019-12-07,3410,77.5,65.6,533,2790,875,148,84.2,228,909,107,9.88,763,21.5,272,27.8,327,78.3,235,169,42.4,438,22.1,NA,NA,3.5,27.2,18.9,16.5,15.4,23.5
