date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2020-09-07,1450.115,30,19,53,1719,756,34,33,41,489,34,1,408,4,202,10,137,25,120,67,17,58,3,NA,NA,4.43,33.6,19.5,15.4,11.1,74.7
2020-09-08,1144.115,26,16,46,1458,657,33,31,38,423,31,1,354,3,173,9,129,21,120,67,17,47,3,NA,NA,4.15,30.8,18,14.3,10.2,58.2
2020-09-09,889.115,24,15,43,1254,585,34,30,36,378,28,1,321,3,154,8,125,18,120,66,17,37,2,NA,NA,3.92,29.5,17.2,14.3,10.1,46.4
2020-09-10,1222.115,31,16,44,1218,870,35,140,34,351,28,1,303,3,139,8,121,16,120,66,17,34,2,NA,NA,3.87,43.1,19.8,21.9,40.9,145
2020-09-11,967.115,31,19,45,1866,1023,35,148,33,333,35,1,281,2,128,7,118,15,120,68,17,32,2,NA,NA,3.85,41.9,22.8,20.8,28.3,95.2
2020-09-12,1246.115,26,19,49,1398,657,34,57,33,318,36,0,267,2,120,7,118,15,120,68,17,29,2,NA,NA,4.02,31.5,17.8,15.5,16.8,62.9
2020-09-13,853.115,27,16,47,1179,579,34,42,32,298,29,0,261,2,117,7,117,14,120,68,17,29,2,NA,NA,3.82,29.5,16.7,14.5,13.3,47.9
2020-09-14,646.115,23,14,46,1056,510,32,36,33,287,26,0,258,2,110,7,119,16,120,67,17,28,2,NA,NA,3.63,27.2,15.9,13.3,11.4,38.5
2020-09-15,508.115,22,12,39,981,456,32,32,31,281,25,0,251,2,107,7,116,15,120,67,17,25,2,NA,NA,3.52,24.8,14.9,12.4,10.1,29.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
